Id	CharacterId	ResourcesId	Name	Quality	Description	WorldDescription	Icon	BigIcon	SkipIdParams[0]	SkipIdParams[1]	SkipIdParams[2]	SkipIdParams[3]	SkipIdParams[4]	Priority	ItemKey	ItemCount	SmallHeadIcon	BigHeadIcon	RoundnessNotItemHeadIcon	RoundnessHeadIcon	BigRoundnessHeadIcon	HalfBodyImage	RoleCharacterBigImage	RoundnessNotItemHeadIconLiberation	SmallHeadIconLiberation	BigHeadIconLiberation
6610103	1061002	1060103	泛用式·终	2	初始系列——神威·重能	构造体解放到最高后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。	Assets/Product/Texture/Image/IconToolsSp/Clo10610010103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10610010103.png	10017					810	32	9	Assets/Product/Texture/Image/Role/RoleHeadShenwei.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadShenwei2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadShenwei2.png	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/ShenweiNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei5.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei2.png
6610104	1061002	1060104	疫区讯使	5	深度腐蚀系列——神威·重能	强化了下肢力量，便于在障碍物众多的城市地形中快速穿梭，且具备轻度的病毒过滤能力。	Assets/Product/Texture/Image/IconToolsSp/Clo10610010701Sp.png	Assets/Product/Texture/Image/IconTools/Clo10610010701.png	10016					800	32	21	Assets/Product/Texture/Image/Role/RoleHeadShenwei.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadShenwei2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadShenwei2.png	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/ShenweiNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei5.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei2.png
6610105	1061002	1060105	灰羽·重能	5	制服系列——神威·重能	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。	Assets/Product/Texture/Image/IconToolsSp/Clo10610010702Sp.png	Assets/Product/Texture/Image/IconTools/Clo10610010702.png	10016					795	32	21	Assets/Product/Texture/Image/Role/RoleHeadShenwei.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadShenwei2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadShenwei2.png	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/ShenweiNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei5.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei2.png
6710101	1071002	1070101	泛用式	1	初始系列——卡列尼娜·爆裂	构造体生产出来时配给的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10710010101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710010101.png	10017					790	32	3	Assets/Product/Texture/Image/Role/RoleHeadKalie.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2.png	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigKalieninaNomal01.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2.png
6710102	1071002	1070102	泛用式·改	2	初始系列——卡列尼娜·爆裂	构造体进行解放后，获得权限根据爱好修改的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10710010102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710010102.png	10017					780	32	6	Assets/Product/Texture/Image/Role/RoleHeadKalie.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2.png	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigKalieninaNomal01.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2.png
6710103	1071002	1070103	泛用式·终	2	初始系列——卡列尼娜·爆裂	构造体解放到最高后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。	Assets/Product/Texture/Image/IconToolsSp/Clo10710010103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710010103.png	10017					770	32	9	Assets/Product/Texture/Image/Role/RoleHeadKalie.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2.png	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigKalieninaNomal01.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2.png
6710104	1071002	1070104	灰羽·爆裂	5	制服系列——卡列尼娜·爆裂	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。	Assets/Product/Texture/Image/IconToolsSp/Clo10710020201Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710020201.png	10016					765	32	27	Assets/Product/Texture/Image/Role/RoleHeadKalie.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2.png	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigKalieninaNomal01.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2.png
6810101	1081002	1080101	泛用式	1	初始系列——渡边·夜刃	构造体生产出来时配给的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10810010101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810010101.png	10017					760	32	3	Assets/Product/Texture/Image/Role/RoleHeadDubian.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigDubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2.png
6810102	1081002	1080102	泛用式·改	2	初始系列——渡边·夜刃	构造体进行解放后，获得权限根据爱好修改的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10810010102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810010102.png	10017					750	32	6	Assets/Product/Texture/Image/Role/RoleHeadDubian.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigDubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2.png
6810103	1081002	1080103	泛用式·终	2	初始系列——渡边·夜刃	构造体解放到最高后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。	Assets/Product/Texture/Image/IconToolsSp/Clo10810010103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810010103.png	10017					740	32	9	Assets/Product/Texture/Image/Role/RoleHeadDubian.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigDubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2.png
6810104	1081002	1080104	灰羽·夜刃	5	制服系列——渡边·夜刃	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。	Assets/Product/Texture/Image/IconToolsSp/Clo10810020201Sp.png	Assets/Product/Texture/Image/IconTools/Clo10810020201.png	10016					735	32	21	Assets/Product/Texture/Image/Role/RoleHeadDubian.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadDubian2Sp.png	Assets/Product/Texture/Image/IconTools/RoleHeadDubian2.png	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigDubianNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadDubian5.png	Assets/Product/Texture/Image/Role/RoleHeadDubian6.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian2.png
6310201	1031002	1030201	泛用式	1	初始系列——丽芙·流光	构造体生产出来时配给的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10310020101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310020101.png	10017					730	32	3	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2S.png
6310202	1031002	1030202	泛用式·改	2	初始系列——丽芙·流光	构造体进行解放后，获得权限根据爱好修改的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10310020102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310020102.png	10017					720	32	6	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2S.png
6310203	1031002	1030203	泛用式·终	2	初始系列——丽芙·流光	构造体解放到最高后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。	Assets/Product/Texture/Image/IconToolsSp/Clo10310020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310020103.png	10017					710	32	9	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2S.png
6310204	1031002	1030204	灰羽·流光	5	制服系列——丽芙·流光	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。	Assets/Product/Texture/Image/IconToolsSp/Clo10310020201Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310020201.png	10016					705	32	33	Assets/Product/Texture/Image/Role/RoleHeadLifuS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5S.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2S.png
6210201	1021002	1020201	泛用式	1	初始系列——露西亚·黎明	构造体生产出来时配给的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10210020101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210020101.png	10017					700	32	3	Assets/Product/Texture/Image/Role/RoleHeadluxiyaS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadluxiya2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadluxiya2.png	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya5S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya2S.png
6210202	1021002	1020202	泛用式·改	2	初始系列——露西亚·黎明	构造体进行解放后，获得权限根据爱好修改的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10210020102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210020102.png	10017					690	32	6	Assets/Product/Texture/Image/Role/RoleHeadluxiyaS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadluxiya2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadluxiya2.png	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya5S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya2S.png
6210203	1021002	1020203	泛用式·终	2	初始系列——露西亚·黎明	构造体解放到最高后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。	Assets/Product/Texture/Image/IconToolsSp/Clo10210020103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210020103.png	10017					680	32	9	Assets/Product/Texture/Image/Role/RoleHeadluxiyaS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadluxiya2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadluxiya2.png	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya5S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya2S.png
6210204	1021002	1020204	哥特机兵	5	地下角斗系列——露西亚·黎明	她的战斗风格残酷而优雅，作为高位选手，却有不少人幻想成为她新的主人，带她远走高飞。	Assets/Product/Texture/Image/IconToolsSp/Clo10210020701Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210020701.png	10016					670	32	33	Assets/Product/Texture/Image/Role/RoleHeadluxiyaS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadluxiya2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadluxiya2.png	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya5S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya2S.png
6210205	1021002	1020205	灰羽·黎明	5	制服系列——露西亚·黎明	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。	Assets/Product/Texture/Image/IconToolsSp/Clo10210020201Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210020201.png	10016					665	32	33	Assets/Product/Texture/Image/Role/RoleHeadluxiyaS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya3S.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadluxiya2SSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadluxiya2.png	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR2LuxiyaNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya5S.png	Assets/Product/Texture/Image/Role/RoleHeadluxiya6S.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya2S.png
6310301	1031003	1030301	泛用式	1	初始系列——丽芙·仰光	构造体生产出来时配给的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10310030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310030101.png	10017					660	32	3	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2SS.png
6310302	1031003	1030302	泛用式·改	2	初始系列——丽芙·仰光	构造体进行解放后，获得权限根据爱好修改的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10310030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310030102.png	10017					650	32	6	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2SS.png
6310303	1031003	1030303	泛用式·终	2	初始系列——丽芙·仰光	构造体解放到最高后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。	Assets/Product/Texture/Image/IconToolsSp/Clo10310030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310030103.png	10017					640	32	9	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2SS.png
6310304	1031003	1030304	骸骨新娘	6	深度腐蚀系列——丽芙·仰光	残破的婚纱裙中包裹着诡异的死亡气息，然而却从未有人能狠心拒绝头纱后那摄人心魄的双眼。	Assets/Product/Texture/Image/IconToolsSp/Clo10310070101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310070101.png	10025					630	32	33	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2SS.png
6310305	1031003	1030305	灰羽·仰光	5	制服系列——丽芙·仰光	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。	Assets/Product/Texture/Image/IconToolsSp/Clo10310039011Sp.png	Assets/Product/Texture/Image/IconTools/Clo10310039011.png	10016					629	32	33	Assets/Product/Texture/Image/Role/RoleHeadLifuSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLifu2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLifu2.png	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LifuNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadLifu5SS.png	Assets/Product/Texture/Image/Role/RoleHeadLifu6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu2SS.png
6610301	1061003	1060301	泛用式	1	初始系列——神威·暗能	构造体生产出来时配给的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10610010201Sp.png	Assets/Product/Texture/Image/IconTools/Clo10610010201.png	10017					620	32	3	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadShenwei2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadShenwei2.png	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3ShenweiNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei5SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei2SS.png
6610302	1061003	1060302	泛用式·改	2	初始系列——神威·暗能	构造体进行解放后，获得权限根据爱好修改的服装。	Assets/Product/Texture/Image/IconToolsSp/Clo10610010202Sp.png	Assets/Product/Texture/Image/IconTools/Clo10610010202.png	10017					610	32	6	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadShenwei2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadShenwei2.png	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3ShenweiNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei5SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei2SS.png
6610303	1061003	1060303	泛用式·终	2	初始系列——神威·暗能	构造体解放到最高后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。	Assets/Product/Texture/Image/IconToolsSp/Clo10610010203Sp.png	Assets/Product/Texture/Image/IconTools/Clo10610010203.png	10017					600	32	9	Assets/Product/Texture/Image/Role/RoleHeadShenweiSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadShenwei2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadShenwei2.png	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3ShenweiNormal01.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei5SS.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei6SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei2SS.png
