Id	Key	Text
20034022	ConditionManagerIsNotOwnerFashion	未拥有指定时装
20034023	ConditionManagerIsOwnerFashion	已拥有指定时装
20034024	ConditionManagerExperimentIdIsNotFinish	指定试验区关卡未完成
20034025	ConditionManagerWeaponResonanceNotEnough	构造体装备共鸣技能不足
20034026	ConditionManagerChipResonanceNotEnough	构造体意识共鸣技能不足
20034027	ConditionManagerEquipResonanceNotEnough	构造体装备共鸣技能不足
20036001	RobotManagerInitCharacterQualityFail	机器人角色错误品质
20036002	RobotManagerInitCharacterLevelFail	机器人角色错误等级
20036003	RobotManagerInitCharacterGradeFail	机器人角色错误星级
20036004	RobotManagerInitSkillLevelFail	机器人角色错误技能
20036005	RobotManagerInitWeapoonLevelFail	机器人角色错误武器等级
20036006	RobotManagerInitWeapoonAweakenFail	机器人角色错误武器觉醒
20036007	RobotManagerInitWeapoonBreakThroughFail	机器人角色错误武器强化
20036008	RobotManagerRobotNotExit	查无机器人
20037001	PersonalInfoQueryPlayerDataFail	查询个人信息失败
20038001	DailyGiveALikeFail	点赞失败
20038002	DailyAddLikeSuccess	点赞成功
20038003	DailyDelLikeSuccess	取消点赞失败
20038004	DailyBanMsgFail	禁止留言失败
20039001	BaseEquipTemplateNoFound	找不到基地装备配置
20039002	BaseEquipAttribPoolsNoFound	找不到属性池配置
20039003	BaseEquipBottomPoolTemplateNoFound	找不到保底池配置
20039004	BaseEquipNotFound	基地装备不存在
20039005	BaseEquipEvaluated	基地装备已评估
20039006	BaseEquipNotEvaluate	基地装备未评估
20039007	BaseEquipWasPutOn	基地装备已穿戴
20039008	BaseEquipPutOnLevelLimit	基地装备穿戴等级限制
20040001	BountyTaskHaveNoTask	任务不存在
20040002	BountyTaskUpperLimit	"任务上限,无法接受更多任务了"
20040003	BountyTaskHasAccept	任务已接受
20040004	BountyTaskStatusError	赏金任务状态错误
20040005	BountyTaskRefreshUpperLimit	赏金任务刷新次数不足
20040006	BountyTaskHaveNoTaskInTaskPool	暂时没有赏金任务
20040007	BountyTaskRefreshFail	赏金任务刷新失败
20041001	TaskForceTaskPoolIsFull	任务池已满
20041002	TaskForceCountLimit	派遣队伍已达到上限
20041003	TaskForceHaveNoThisTaskInTaskPool	任务不存在
20041004	TaskForceHaveNoThisTask	任务不存在
20041005	TaskForceCharacterLevelLimit	派遣队伍等级不足
20041006	TaskForceTaskHasAccept	任务已经接受
20041007	TaskForceHaveNoCharacter	构造体不存在
20041008	TaskForceCharacterHasBeenDispatched	构造体正在派遣中
20041009	TaskForceNotAcceptThisTask	任务未接受
20041010	TaskForceTaskWasCompleted	任务已完成
20041011	TaskForceTaskTheTaskIsNotCompleted	任务未完成
20043001	VoteGroupTemplateNotFound	获取投票组模板数据失败
20043002	VoteIsNotEffect	投票信息不存在
20043003	VoteIsInvalid	投票失败
20043004	VoteIsClosed	投票已关闭
20043005	VoteTimesIsUseUp	已投票
20043006	VoteIdUnknown	投票失败
20044001	ArenaActivityNotFound	活动不存在
20044002	ArenaActivityIsLoading	数据正在加载
20044003	ArenaActivityFuncIsNotOpen	功能未开启
20044004	ArenaActivityChallengeRegulatorNotFound	战区管理器不存在
20044005	ArenaActivityPlayerNotFound	玩家不存在
20044006	ArenaActivityPlayerHaveTeam	玩家已有队伍
20044007	ArenaActivityTeamIsFull	队伍已满
20044008	ArenaActivityPlayerIsInTeam	已在队伍中
20044009	ArenaActivityPlayerNotHaveChallengeId	没有合适的战区
20044010	ArenaActivityArenaServiceIsNotFound	竞技服错误
20044011	ArenaActivityTeamIsNotFound	队伍不存在
20044012	ArenaActivityTeamIsAlreadyApply	已申请
20044013	ArenaActivityIsNotCaptain	队长才能操作
20044014	ArenaActivityPlayerIsNotApply	玩家未申请
20044015	ArenaActivityPlayerIsNotInTeam	玩家不在队伍
20044016	ArenaActivityTargetIsNotFound	目标不存在
20044017	ArenaActivityTargetHaveTeam	对方已有队伍
20044018	ArenaActivityPlayerIsNotInviter	玩家没有邀请
20044019	ArenaActivityPlayerGroupNotFound	挑战组不存在
20044020	ArenaActivityAreaIsNotOpen	该区域未开放
20044021	ArenaActivityAreaIsAlreadyUnlock	该区域已解锁
20044022	ArenaActivityPlayerAlreadyJoin	玩家已加入
20044023	ArenaActivityPlayerJoinFail	加入失败
20044024	ArenaActivityStageIsError	关卡错误
20044025	ArenaActivityChallengeIdIsNotExist	战区Id不存在
20044026	ArenaActivityAreaIsNotUnlock	区域未解锁
20044027	ArenaActivityAreaIdIsNotFound	区域不存在
20044028	ArenaActivityPreStageIsNotFinish	前置关卡未完成
20044029	ArenaActivityPlayerIsNotJoin	你未参与本期活动
20044030	ArenaActivityPlayerIsNotJoinBefore	你未参与上期活动
20044031	ArenaActivityStatusIsCanNotOprea	当前状态不能执行此操作
20044032	ArenaActivityStatusCanNotFight	当前状态不能战斗
20044033	ArenaActivityNotHaveUnlockCount	没有解锁次数
20044034	ArenaActivityActivityRegulatorNotFound	该期战区活动不存在
20044035	ArenaActivityStageError	纷争战区关卡Id异常
20044036	ArenaActivityOperateFail	操作失败
20044037	ArenaActivityInviteTargetIsNotJoin	邀请失败，该玩家尚未进入本期战区
20045001	MatchCreateRoomFailed	创建房间失败
20045002	MatchLevelLimit	等级不足
20045003	MatchInvalidStageId	创建房间失败
20045004	MatchRoomIsFull	房间满员
20045005	MatchInvalidRoomId	无效的房间Id
20045006	MatchRoomNotFound	找不到指定的房间
20045007	MatchRoomNotReady	房间不是准备状态
20045008	MatchRoomInFight	战斗已开始
20045009	MatchPlayerAlreadyInMatchPool	玩家已在匹配队列中
20045010	MatchPlayerNotInMatchPool	玩家不在匹配队列
20045011	MatchPlayerAlreadyInRoom	玩家已在房间中
20045012	MatchPlayerNotInRoom	玩家不在房间中
20045013	MatchPlayerNotInThisRoom	玩家不在此房间
20045014	MatchPlayerStateError	状态错误
20045015	MatchPlayerNotLeader	您不是房主
20045016	MatchCanNotTransferLeaderToYourSelf	不能将房主转移给自己
20045017	MatchPlayerNotFound	找不到指定的玩家
20045018	MatchRoomLeaderForceLeave	被房主踢出房间
20045019	MatchRoomClose	房间解散
20045020	MatchStartTimeout	待机时间太长被踢出房间
20045021	MatchCharacterNotUnique	队伍中存在相同角色
20045022	MatchPlayerOffline	玩家已离线
20046001	ExploreChapterIsNotExist	探索章节不存在
20046002	ExploreChapterIsNotFinished	章节未完成
20046003	ExplorePreChapterIsNotFinished	前置章节未完成
20046004	ExploreChapterRewardIsGot	奖励已领取
20046005	ExploreChapterNodeIsNotExist	探索节点不存在
20046006	ExplorePreNodeIsNotFinished	请先完成前置节点
20046007	ExploreNodeIsFinished	关卡已完成
20046008	ExploreEnduranceIsNotEnough	耐力值不够
20047001	PayManagerGetPayTemplateNotFound	无法找到对应充值配置
20047002	PayInsertReceiptFail	创建充值订单失败
20048001	BranchChallengeIsNotExist	挑战Id不存在
20048002	BranchPreStageNotFinish	前置关卡未完成
20048003	BranchFightIsEnd	战斗时间已结束
20048004	BranchSectionIdNotFound	支线挑战id不存在
20048005	BranchDifficultStageNotOpen	挑战难度未开启
20049001	BossActivitySectionIsNotExist	Boss章节不存在
20049002	BossActivitySectionIsNotHaveStage	章节不存在该关卡
20049003	BossActivitySectionPreStageNotFinish	前置关卡未完成
20049004	BossActivityIsEnd	作战周期已结束
20050001	SignIdIsNotExist	签到Id不存在
20050002	SignIdIsClose	该签到已结束
20050003	SignInfoNotFound	您没有该签到数据
20050004	SignRewardIsGot	已签到
20050005	SignRewardIsNotExist	签到奖励不存在
20051001	ExperimentGroupIsEnd	实验活动已结束
20051002	ExperimentLevelIdError	无效试验区Id
20052001	PracticeChapterIsNotFound	章节不存在
20052002	PracticeChapterStageIsError	关卡不存在
20052003	PracticePreStageNotFinish	前置关卡为完成
20053001	PurchaseTemplateNotFound	礼包配置未找到
20053002	PurchaseTimeNotEffect	礼包未生效
20053003	PurchaseTimeWasInvalid	礼包已失效
20053004	PurchaseWasUnShelve	礼包已下架
20053005	PurchaseBuyTimesLimit	采购次数已用完
20053006	PurchaseRemainDayLimit	采购剩余天数限制
20053007	PurchaseIntervalDayLimit	礼包未上架
20053008	PurchasePrePurchaseLimit	采购前置限制
20053009	PurchasePrePurchaseIsOnSale	前置礼包未买完
20053010	PurchaseRecordNotFound	未购买月卡
20053011	PurchaseDailyRewardAlreadyGet	每日奖励已领取
20053012	PurchaseDailyRewardExpire	月卡已过期
20053013	PurchaseNotContainDailyReward	采购项不包含每日奖励
20054001	CdKeyInvalid	兑换码不正确，请重新检查
20054002	CdKeyNotTimeYet	不在兑换时间内，请重新检查
20054003	CdKeyTotalCountFull	兑换码已被使用，请重新检查
20054004	CdKeyChannelWrong	兑换码渠道不对，请重新检查
20054005	CdKeyPlayerCountFull	已领取过本次奖励，不能重新领取
20054006	CdKeyTimeOut	兑换码已过期，请重新检查
20055001	HeadPortraitTemplateNotFound	找不到头像配置
20055002	HeadPortraitNotOwned	未拥有该头像
20057001	FestivalActivityIsNotOpen	活动未开启
20057002	FestivalActivityIsOver	活动已结束
20057003	FestivalActivityIdNotFount	活动已下线
20060001	DormDormitoryHasActivated	房间已激活
20060002	DormCannotFindDormitoryTemplate	找不到房间配置
20060003	DormItemNotEnough	物品不足
20060004	DormDormitoryNotActivated	房间未激活
20060005	DormInvalidFurnitureId	无效的家具id
20060006	DormGetRandomFurnitureConfigIdFails	随机获取家具配置id失败
20060007	DormGetFurnitureTemplateFails	获取家具配置失败
20060008	DormStringInvalid	含有非法字符
20060009	DormCharacterIdInvalid	无效的构造体id
20060010	DormCharacterEventTemplateIdInvalid	找不到构造体事件配置
20060011	DormCharacterEventTypeTemplateIdInvalid	找不到构造体事件类型配置
20060012	DormCharacterEventNotExist	构造体不存在该事件
20060013	DormGetFurnitureReturnFails	获取家具分解配置失败
20060014	DormGetFurnitureLevelReturnFails	获取家具等级分解配置失败
20060015	DormGetFurnitureRandomAdditionAttrFails	获取家具额外随机属性加成配置失败
20060016	DormEventRateFails	宿舍事件概率不满足
20060017	DormEventCdFails	宿舍事件冷却中
20060018	DormEventDailyCountFails	宿舍事件达到每日次数限制
20060019	DormEventWeekCountFails	宿舍事件达到每周次数限制
20060020	DormEventMoodNotFit	宿舍事件心情值不满足
20060021	DormEventVitalityNotFit	宿舍事件体力值不满足
20060022	DormCreateFurnitureBaseDataFails	投入至少3家具币
20060023	DormVisitSelfDorm	不能访问自己的宿舍
20060024	DormRecommendCd	刷新冷却中
20060025	DormCharacterWorking	构造体正在打工中
20060026	DormCharacterVitalityNotEnough	构造体体力不足
20060027	DormCharacterNotWorking	构造体没有在打工
20060028	DormFurnitureCreating	已有家具在建造中
20060029	DormFurnitureCreatePosInvalid	非法建造位置
20060030	DormNoFurnitureCreating	没有在建造中的家具
20060031	DormFurnitureCreateNotComplete	家具建造未完成
20060032	DormCharacterFull	宿舍已住满
20060033	DormCharacterNotInDormitory	构造体不再房间内
20060034	DormCharacterNotEnough	宿舍入住人数不足
20060035	DormInvalidFurnitureAttrType	无效的属性类型
20060036	DormFurnitureAttrNotEnough	房间家具属性不足
20060037	DormFurnitureTypeNotSame	改造家具类型不一致
20060038	DormCannotFindWorkTemplate	找不到打工配置
20060039	DormWorkSeatNotEnough	打工位置已满
20060040	DormRequestDataInvalid	宿舍协议请求字段无效
20060041	DormCharacterHaveInDormitory	构造体已经再宿舍中
20060042	DormWorkPosIsUsing	该工位已被使用
20060043	DormLoadPlayerFails	访问玩家数据加载失败
20060044	DormGetFurnitureRewardTemplateFails	
30002001	PlayerNotExist	玩家不存在
30002002	ServerNodeNotFound	找不到服务器
30002003	RequestError	请求错误
40001001	PayLoginTypeNonsupport	充值登录类型不支持
40001002	PayCheckSignUnMatch	充值签名不匹配
40001003	PayGetOrderInfoError	充值获取订单信息失败
40001004	PayCheckReceiptGameNoIsNullOrEmpty	充值游戏单号为空
40001005	PayCheckReceiptGameOrderIsNullOrEmpty	充值游戏订单为空
40001006	PayReceiptNotFound	充值凭证不存在
40001007	PayCheckReceiptGoodsIdUnMatch	充值凭证商品id不匹配
40001008	PayCheckReceiptAmountUnMatch	充值凭证价格不匹配
40001009	PayCheckReceiptChannelIdUnMatch	充值凭证渠道id不匹配
40001010	PayCheckReceiptChannelUidUnMatch	充值凭证渠道用户id不匹配
40001011	PayUpdateReceiptStatusFail	充值更新凭证状态失败
40001012	PayFirstPayRewardIsGet	首充奖励已领取
40001013	PayTotalPayMoneyNotEnough	累计充值金额不足
40001014	AccumulatedPayIdIsError	累计充值Id错误
40001015	AccumulatedPayIdIsNotExist	累计充值Id不存在
40001016	AccumulatedPayIdNotInOpenTime	累计充值活动未开启
40001017	AccumulatedPayRewardIdIsError	累计充值奖励id错误
40001018	AccumulatedPayRewardIdIsNotExist	累计充值奖励id不存在
40001019	AccumulatePayRewardIdIsGot	奖励已领取
40001020	AccumulatePayRewardMoneyNotEnough	充值金额不够
