Id	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	SuitId	GainType	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType	AttractBehaviorType	AnimationId	AttrTagY
8511016	6	4	vivoNEX	Assets/Product/Texture/Image/IconTools/IconDormQudaovivo002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaovivo002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaovivo001/Qudaovivo002.prefab	“VIVO”电脑桌，支持多屏幕连接的豪华体验，是你居家办公的不二之选。	25007	1	0	2	1800	1						2074	1	2					1	1
8511017	2	2	好游快爆爆米花	Assets/Product/Texture/Image/IconTools/IconDormQudaokuaibao001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuaibao001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuaibao001/Qudaokuaibao001.prefab	美味的好游快爆爆米花，包装上的大眼睛惹人注目。	25011	1	0	2	1800	1						2075	1	2					1	1
8511018	4	4	华为5G Covered	Assets/Product/Texture/Image/IconTools/IconDormQudaohuawei001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaohuawei001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaohuawei001/Qudaohuawei001.prefab	叫做“HUAWEI”的多功能通讯终端，数据传输速度快的超乎想象，很受构造体们的喜爱。	25011	1	0	2	1800	1						2076	1	2					1	1
8511019	3	3	4399游戏盒	Assets/Product/Texture/Image/IconTools/IconDormQudao4399001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudao4399001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudao4399001/Qudao4399001.prefab	一个带有数字“4399”的神奇小盒子，拉动右边的遥感似乎会发生什么。	25011	1	0	2	1800	1						2077	1	2					1	1
8511020	4	2	黑鲨游戏机	Assets/Product/Texture/Image/IconTools/IconDormQudaoheisha001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoheisha001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoheisha001/Qudaoheisha001.prefab	一台代号“黑鲨”的高性能机器，七实似乎一直在找机会拆了它进行研究。	25011	1	0	2	1800	1						2078	1	2					1	1
8511021	4	1	小米游戏招牌	Assets/Product/Texture/Image/IconTools/IconDormQudaoxiaomi001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoxiaomi001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoxiaomi001/Qudaoxiaomi001.prefab	鲜艳的招牌，放在宿舍中即使关了灯也能看到上面的“小米游戏”四个字。	25012	2	0	2	1800	1						2079	1	2					1	1
8511022	5	3	应用宝抓娃娃机	Assets/Product/Texture/Image/IconTools/IconDormQudaoyingyongbao001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoyingyongbao001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoyingyongbao001/Qudaoyingyongbao001.prefab	很受欢迎的抓娃娃机，但是里面的娃娃似乎只有一种。	25011	1	0	2	1800	1						2080	1	2					1	1
8511023	3	3	赛博蛋	Assets/Product/Texture/Image/IconTools/IconDormQudaodan001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaodan001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaodan001/Qudaodan001.prefab	科技感十足的全息投影仪，开启后会投影出各种文字和图形。	25011	1	5	2	1800	1						2081	1	2					1	1
8511024	3	1	九游挂壁电视	Assets/Product/Texture/Image/IconTools/IconDormQudaojiuyou001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaojiuyou001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaojiuyou001/Qudaojiuyou001.prefab	待机时显示着”九游“字样的电视机，躺在沙发上看它，十分惬意。	25012	2	0	2	1800	1						2082	1	2					1	1
8511025	2	2	复古落地灯	Assets/Product/Texture/Image/IconTools/IconDormShengdanlamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanlamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanlamp001/Shengdanlamp001.prefab	没有过多花哨修饰的落地灯，非常复古的风格。细看之下十分精致。	25011	1	6	2	1800	1						2083	1	2					1	1
8405004	9	6	欧式大床	Assets/Product/Texture/Image/IconTools/IconDormShengdanbed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanbed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanbed001/Shengdanbed001.prefab	经典的欧式双人床，使用优质的红橡木制成。床垫和靠背都很舒服，不过床铺的颜色有些微妙？	25005	1	6	2	1800	1			-1#4			2084	1	2			SLEEP	ATTRACT	1	1
8612022	3	4	槲寄生花环	Assets/Product/Texture/Image/IconTools/IconDormShengdanwreath001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanwreath001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanwreath001/Shengdanwreath001.prefab	槲寄生编织而成的花环。大家一起把它挂在墙上，欢呼圣诞节的到来。	25012	2	6	2	1800	1						2085	1	2					1	1
8511026	3	4	圣诞礼物堆	Assets/Product/Texture/Image/IconTools/IconDormShengdangift001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdangift001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdangift001/Shengdangift001.prefab	还没有拆封的圣诞礼物。要仔细盯牢，否则就会被人抢走咯？	25011	1	6	2	1800	1						2086	1	2					1	1
8510006	3	5	烛台矮柜	Assets/Product/Texture/Image/IconTools/IconDormShengdancredenza001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdancredenza001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdancredenza001/Shengdancredenza001.prefab	摆着烛台、书本、和相框的矮柜，非常复古的风格。	25010	1	6	2	1800	1						2087	1	2					1	1
8406009	3	8	欧式大衣柜	Assets/Product/Texture/Image/IconTools/IconDormShengdanarmoire001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanarmoire001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanarmoire001/Shengdanarmoire001.prefab	经典的欧式大衣柜，使用优质的红橡木制成，有着非常典雅的色泽和纹饰。	25006	1	6	2	1800	1			3#4			2088	1	2			CABINET	GOCABINET	1	1
8612023	2	3	挂壁烛台灯	Assets/Product/Texture/Image/IconTools/IconDormShengdancandlestick001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdancandlestick001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdancandlestick001/Shengdancandlestick001.prefab	挂在墙上的两枝式烛台灯，发出的光芒明亮而温暖。	25012	2	6	2	1800	1						2089	1	2					1	1
8612024	2	4	挂壁摆钟	Assets/Product/Texture/Image/IconTools/IconDormShengdanclock001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanclock001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanclock001/Shengdanclock001.prefab	“当、当、当”，每到整点就会发出充满历史感的钟声。是优雅的老绅士最喜爱的古物。	25012	2	6	2	1800	1						2090	1	2					1	1
8511027	3	2	欧式暖炉	Assets/Product/Texture/Image/IconTools/IconDormShengdanbrazier001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanbrazier001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanbrazier001/Shengdanbrazier001.prefab	红橡木和铜皮制成的暖炉，红色的光和扭曲的空气让人不由自主就暖和起来。	25011	1	6	2	1800	1						2091	1	2					1	1
8612025	7	9	挂帘格子窗	Assets/Product/Texture/Image/IconTools/IconDormShengdanwindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanwindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanwindow001/Shengdanwindow001.prefab	挂着红色帘子的窗户。窗户本身是再普通不过的样式，但配上挂帘就变得十分典雅。	25012	2	6	2	1800	1						2092	1	2					1	1
8511028	5	5	圣诞树	Assets/Product/Texture/Image/IconTools/IconDormShengdantree001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdantree001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdantree001/Shengdantree001.prefab	圣诞节必不可少的圣诞树，一如既往地挂着圣诞袜子和小铃铛。有点期待它披上彩灯的样子。	25011	1	6	2	1800	1						2093	1	2					1	1
8404005	2	8	欧式简约沙发	Assets/Product/Texture/Image/IconTools/IconDormShengdansofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdansofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdansofa001/Shengdansofa001.prefab	简约样式的沙发，没有过多富丽堂皇的雕刻装饰，却更显得平易近人。	25004	1	6	2	1800	1			5#4|5#6|5#3			2094	1	2			SIT	GOSOFA	1	1
8612026	4	3	油画《日出》	Assets/Product/Texture/Image/IconTools/IconDormShengdanoilpainting001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanoilpainting001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanoilpainting001/Shengdanoilpainting001.prefab	题为《日出》的优美风景油画。使用非常厚重的笔法，描绘了日出时分的曙光。	25012	2	6	2	1800	1						2095	1	2					1	1
8406010	2	5	欧式书柜	Assets/Product/Texture/Image/IconTools/IconDormShengdanbookcase001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanbookcase001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanbookcase001/Shengdanbookcase001.prefab	不大不小的欧式书柜，非常复古的风格。拱形窗格是独有的特色，让原本普通的样式有了掩映感。	25006	1	6	2	1800	1			3#3			2096	1	2			CABINET	GOCABINET	1	1
8407010	5	12	圣诞长餐桌	Assets/Product/Texture/Image/IconTools/IconDormShengdanboard001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanboard001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanboard001/Shengdanboard001.prefab	把实木餐桌披上红色的餐桌布，摆上火鸡和烛台，简单的圣诞布置就这样完成了。	25007	1	6	2	1800	1						2097	1	2					1	1
8508007	2	2	欧式高背椅	Assets/Product/Texture/Image/IconTools/IconDormShengdanchair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanchair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanchair001/Shengdanchair001.prefab	简约样式的高背椅，使用优质的红橡木制成。必须保持优雅的坐姿才能体现出它的价值。	25008	1	6	2	1800	1			2#3			2098	1	2			CHAIR	GOCHAIR	1	1
8508008	2	2	坐垫矮凳	Assets/Product/Texture/Image/IconTools/IconDormShengdanstool001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanstool001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanstool001/Shengdanstool001.prefab	皮质坐垫的四脚矮凳，是非常私用的样式，放在客厅接待客人不大合适哦。	25009	1	6	2	1800	1			3#2			2099	1	2			BENCH	GOBENCH	1	1
8101007			瓷砖地板	Assets/Product/Texture/Image/IconTools/IconDormShengdanfloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanfloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanfloor001/Shengdanfloor001.prefab	波浪纹的暗色瓷砖地板。防滑的效果非常之好。	25001	0	6	2	1800	1						2100	1	2					1	1
8201007			圣诞装饰墙	Assets/Product/Texture/Image/IconTools/IconDormShengdanwall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanwall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanwall001/Shengdanwall001.prefab	装饰着槲寄生、铃铛、彩带的花纹墙。顺便一提，墙上自带有嵌入式的小型暖炉哟。	25002	0	6	2	1800	1						2101	1	2					1	1
8301007			吊灯横梁	Assets/Product/Texture/Image/IconTools/IconDormShengdanceiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanceiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanceiling001/Shengdanceiling001.prefab	典雅的实木横梁，配上明亮的欧式吊灯，无论多大的房间都能适用。	25003	0	6	2	1800	1						2102	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOshengdan.asset				1	1
8404006	7	3	哔哩哔哩沙发	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili002/Qudaobilibili002.prefab	堆满了慵懒的小电视的沙发，让人一躺就不想起来。	25004	1	0	2	1800	1			-1#-5			2103	1	2			SIT	GOSOFA	1	1
8511029	7	2	哔哩哔哩家庭影院	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili003/Qudaobilibili003.prefab	配套有大型音箱、高分辨率显示屏的哔哩哔哩家庭影院系统。不知是谁摆上了一个露西亚的景品。	25011	1	0	2	1800	1						2104	1	2					1	1
8511030	2	2	哔哩哔哩落地灯	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili004.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili004Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili004/Qudaobilibili004.prefab	总想去摇一摇的落地灯。不过小电视灯罩没法像不倒翁一样晃动。	25011	1	0	2	1800	1						2105	1	2					1	1
8508009	2	2	哔哩哔哩软凳	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili005.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili005Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili005/Qudaobilibili005.prefab	柔软的面料非常舒适，像棉花一样会让坐着的人陷进去。	25008	1	0	2	1800	1			-1#2			2106	1	2			CHAIR	GOCHAIR	1	1
8407011	5	3	哔哩哔哩小桌	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili006.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili006Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili006/Qudaobilibili006.prefab	只要坐在边上，就忍不住高喊“干杯！”	25007	1	0	2	1800	1						2107	1	2					1	1
8511031	3	3	悬浮库罗罗	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro001/Qudaokuro001.prefab	悬浮在盆景上方的库罗罗，不知道是模型还是实物。	25011	1	0	2	1800	1						2108	1	2					1	1
8511032	5	3	努比亚游戏百宝箱	Assets/Product/Texture/Image/IconTools/IconDormQudaonubiya001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaonubiya001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaonubiya001/Qudaonubiya001.prefab	神奇的游戏百宝箱。休息之余，一定能在这里找到好玩的游戏。	25011	1	0	2	1800	1						2109	1	2					1	1
8511033	3	4	分类垃圾箱	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro002/Qudaokuro002.prefab	为了保证基地中精密的物质循环系统正常运转，进行垃圾分类十分重要。	25011	1	0	2	1800	1						2110	1	2					1	1
8404007	3	6	三联装马桶	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro006.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro006Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro006/Qudaokuro006.prefab	融合了各领域尖端技术的划时代基地设施，完美的工业设计旨在帮助构造体们迅速增进友谊，融入集体生活。	25004	1	0	2	1800	1			4#-1|2#-1|6#-1			2111	1	2			SIT	GOSOFA	1	1
8511034	2	4	临时充电站	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro005.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro005Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro005/Qudaokuro005.prefab	可以给构造体及各种交通工具进行临时充电。虽然聚变电池经久耐用，但总得有另一个方案以备不时之需。	25011	1	0	2	1800	1						2112	1	2					1	1
8511035	5	2	摄影机	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro003/Qudaokuro003.prefab	高性能的摄影机，可以用来录制各种高清影片，取下三脚架之后手持也很方便，但不知道是谁在用。	25011	1	0	2	1800	1						2113	1	2					1	1
8511036	4	8	标准制式摩托	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro004.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro004Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro004/Qudaokuro004.prefab	构造体们用于跨越广袤废土，在据点间进行机动的单人载具。	25011	1	0	2	1800	1						2114	1	2					1	1
