Id	Type	Priority	PrefixRoot	Root
760281	OnFrame	3	12562	12564
760282	OnFrame	3	12575	12577
760283	OnFrame	3	12584	12586
760528	OnBeforeDamage	3	11036	12593
760291	OnFrame	3	11036	12596
760292	OnFrame	3	11036	12599
760293	OnFrame	3	11036	12601
760298	OnFrame	3	3522	12603
760301	OnFrame	3	3732	12608
760302	OnFrame	3	3732	12610
760303	OnFrame	3	3732	12612
760307	OnBeforeDamage	3	3732	12614
760308	OnBeforeDamage	3	3732	12618
760309	OnBeforeDamage	3	3732	12620
760311	OnFrame	3	3732	12622
760312	OnFrame	3	3732	12624
760313	OnFrame	3	3732	12626
760317	OnFrame	3	2086	12628
760321	OnFrame	3	12633	12635
760322	OnFrame	3	12633	12646
760323	OnFrame	3	12633	12653
760331	OnFrame	3	1603	12660
760332	OnFrame	3	1603	12663
760333	OnFrame	3	1603	12664
760341	OnFrame	3	3732	12665
760342	OnFrame	3	3732	12667
760343	OnFrame	3	3732	12669
760347	OnBeforeDamage	3	11036	12671
760348	OnBeforeDamage	3	3732	12674
760349	OnBeforeDamage	3	3732	12676
760351	OnFrame	3	1022	12679
760352	OnFrame	3	1022	12682
760353	OnFrame	3	1022	12685
760357	OnBeforeDamage	3	12687	12690
760358	OnBeforeDamage	3	12687	12703
760359	OnBeforeDamage	3	12687	12706
760361	OnFrame	3	3732	12708
760371	OnFrame	3	1022	12711
760372	OnFrame	3	1022	12714
760373	OnFrame	3	1022	12717
760377	OnBeforeDamage	3	11036	12720
760378	OnBeforeDamage	3	11036	12728
760379	OnBeforeDamage	3	11036	12731
760381	OnFrame	3	12734	12736
760382	OnFrame	3	12734	12748
760383	OnFrame	3	12734	12752
760386	OnBeforeDamage	3	12758	12760
760391	OnFrame	3	12766	12770
760392	OnFrame	3	12766	12800
760393	OnFrame	3	12766	12806
760394	OnFrame	3	12812	12816
760395	OnFrame	3	12812	12827
760396	OnFrame	3	12812	12829
760397	OnBeforeDamage	3	12830	12834
760401	OnFrame	3	1022	12855
760402	OnFrame	3	1022	12858
760403	OnFrame	3	1022	12861
760404	OnNpcWillDie	3	12864	12865
760405	OnNpcWillDie	3	12864	12878
760406	OnNpcWillDie	3	12864	12883
760411	OnFrame	3	12884	12885
760412	OnFrame	3	12884	12889
760413	OnFrame	3	12884	12891
760421	OnFrame	3	12893	12895
760422	OnFrame	3	12893	12905
760423	OnFrame	3	12893	12907
760431	OnFrame	3	1022	12909
760432	OnFrame	3	1022	12911
760433	OnFrame	3	1022	12913
760437	OnBeforeDamage	3	1022	12915
760438	OnBeforeDamage	3	1022	12919
760439	OnBeforeDamage	3	1022	12922
760451	OnFrame	3	1022	12925
760452	OnFrame	3	1022	12927
760453	OnFrame	3	1022	12929
760463	OnBeforeDamage	3	1022	12931
760464	OnBeforeDamage	3	1022	12939
760465	OnBeforeDamage	3	1022	12943
760467	OnFrame	3	2086	12947
760471	OnFrame	3	1022	12952
760472	OnFrame	3	1022	12954
760473	OnFrame	3	1022	12956
760480	OnBeforeDamage	3	1022	12958
760481	OnBeforeDamage	3	1022	12962
760482	OnBeforeDamage	3	1022	12965
760491	OnFrame	3	1022	12968
760492	OnFrame	3	1022	12970
760493	OnFrame	3	1022	12972
760497	OnFrame	3	1640	12974
760498	OnFrame	3	1640	12984
760499	OnFrame	3	1640	12990
760500	OnBeforeDamage	3	12996	12998
760501	OnBeforeDamage	3	12996	13005
760502	OnBeforeDamage	3	12996	13008
760515	OnFrame	3	2086	13011
760601	OnFrame	3	13035	13038
760602	OnFrame	3	13035	13045
760603	OnFrame	3	13035	13047
760607	OnFrame	3	13049	13051
760608	OnFrame	3	13074	13075
760609	OnFrame	3	13074	13083
760619	OnFrame	3	2086	13091
760623	OnFrame	3	3522	13096
760626	OnFrame	3	13100	13102
761011	OnFrame	3	1022	13140
761012	OnBeforeDamage	3	1022	13142
761021	OnFrame	3	1022	13148
761022	OnBeforeDamage	3	1022	13150
761031	OnFrame	3	13152	13153
761051	OnFrame	3	13155	13157
761061	OnFrame	3	13169	13170
761071	OnFrame	3	13169	13171
761081	OnFrame	3	13169	13172
761091	OnFrame	3	13173	13174
761101	OnFrame	3	13184	13186
761111	OnFrame	3	13197	13199
761113	OnFrame	3	1022	13201
761121	OnFrame	3	2086	13204
762007	OnFrame	3	2086	13206
762010	OnBeforeDamage	3	1022	13215
762012	OnBeforeDamage	3	1022	13218
762013	OnFrame	3	2086	13220
762018	OnFrame	3	1022	13225
762019	OnBeforeDamage	3	1022	13229
762021	OnFrame	3	1022	13230
762022	OnFrame	3	1022	13234
762024	OnFrame	3	3732	13238
762026	OnFrame	3	1022	13258
762027	OnNpcWillDie	3	13262	13264
762034	OnFrame	3	1022	13277
762035	OnNpcWillDie	3	3732	13280
762038	OnFrame	3	13282	13283
762039	OnFrame	3	13284	13289
762101	OnFrame	3	2086	13296
762301	OnSkill	3	1022	13301
763001	OnFrame	3	13308	13311
763006	OnFrame	3	13321	13324
763008	OnFrame	3	13344	13345
960003	OnFrame	3	13351	13354
960404	OnSkill	3	13383	13384
901405	OnNpcWillDie	3	3732	13392
901907	OnFrame	3	13395	13396
901908	OnFrame	3	13398	13399
901910	OnNpcWillDie	3	1022	13409
901911	OnFrame	3	9311	13410
901912	OnFrame	3	9311	13412
901914	OnFrame	3	1022	13415
901915	OnFrame	3	13417	13421
901917	OnBeforeDamage	3	13434	13435
910300	OnFrame	3	0	13451
910900	OnFrame	3	0	13457
911000	OnFrame	3	0	13457
911100	OnFrame	3	0	13459
911200	OnFrame	3	0	13459
911300	OnFrame	3	0	13459
911400	OnFrame	3	0	13460
911500	OnFrame	3	0	13461
911600	OnFrame	3	0	13464
911700	OnFrame	3	0	13465
911800	OnFrame	3	0	13468
911900	OnFrame	3	0	13469
912000	OnFrame	3	0	13471
912100	OnFrame	3	0	13472
912500	OnFrame	3	0	13471
912600	OnFrame	3	0	13471
913300	OnFrame	3	0	13471
913400	OnFrame	3	0	13471
913500	OnFrame	3	0	13471
913600	OnFrame	3	0	13471
913700	OnFrame	3	0	13471
913800	OnFrame	3	0	13471
913900	OnFrame	3	0	13471
914000	OnFrame	3	0	13473
914100	OnFrame	3	0	13471
914200	OnFrame	3	0	13471
914300	OnFrame	3	0	13471
920300	OnFrame	3	0	13475
920900	OnFrame	3	0	13476
921000	OnFrame	3	0	13476
921100	OnFrame	3	0	13475
921200	OnFrame	3	0	13475
921300	OnFrame	3	0	13475
921400	OnFrame	3	0	13477
921500	OnFrame	3	0	13478
921600	OnFrame	3	0	13479
921700	OnFrame	3	0	13480
921800	OnFrame	3	0	13481
921900	OnFrame	3	0	13482
922000	OnFrame	3	0	13471
922100	OnFrame	3	0	13483
922500	OnFrame	3	0	13471
922600	OnFrame	3	0	13471
923300	OnFrame	3	0	13471
923400	OnFrame	3	0	13471
923500	OnFrame	3	0	13471
923600	OnFrame	3	0	13471
923700	OnFrame	3	0	13471
923800	OnFrame	3	0	13471
923900	OnFrame	3	0	13471
924000	OnFrame	3	0	13473
924100	OnFrame	3	0	13471
924200	OnFrame	3	0	13471
924300	OnFrame	3	0	13471
914600	OnFrame	3	0	13484
924600	OnFrame	3	0	13484
903321	OnFrame	3	0	13485
903322	OnFrame	3	0	13493
903323	OnFrame	3	0	13497
903324	OnFrame	3	0	13501
903325	OnFrame	3	13507	13509
903412	OnFrame	3	13517	13518
995501	OnFrame	3	0	13529
995502	OnFrame	3	13531	13533
995506	OnFrame	3	13542	13544
995507	OnFrame	3	13558	13559
995512	OnSkill	3	13568	13572
995533	OnFrame	3	13635	13637
999903	OnFrame	3	3904	13641
999904	OnFrame	3	3904	13644
995538	OnFrame	3	0	13646
995539	OnFrame	3	0	13648
995540	OnFrame	3	0	13650
995541	OnFrame	3	0	13652
995542	OnFrame	3	0	13654
995543	OnFrame	3	0	13656
995544	OnFrame	3	0	13658
995545	OnFrame	3	0	13666
995546	OnFrame	3	0	13668
995547	OnFrame	3	0	13670
813050	OnFrame	3	0	13672
813051	OnFrame	3	0	13674
813052	OnFrame	3	0	13677
813053	OnFrame	3	0	13684
813054	OnFrame	3	0	13687
813055	OnFrame	3	13692	13693
813056	OnFrame	3	13692	13715
813057	OnFrame	3	13692	13721
995201	OnBeHit	3	0	13726
815050	OnFrame	3	0	13778
815054	OnFrame	3	0	13782
815055	OnFrame	3	0	13784
995901	OnFrame	3	0	13786
995902	OnFrame	3	0	13788
995903	OnFrame	3	0	13790
995904	OnFrame	3	0	13797
995913	OnFrame	3	0	13802
995914	OnFrame	3	0	13804
995958	OnFrame	3	0	13806
995959	OnFrame	3	0	13808
995960	OnFrame	3	0	13810
995961	OnFrame	3	0	13812
995962	OnFrame	3	0	13814
995963	OnFrame	3	0	13816
995964	OnFrame	3	0	13818
995965	OnFrame	3	0	13820
817050	OnFrame	3	0	13822
817051	OnFrame	3	0	13827
817052	OnFrame	3	0	13831
817053	OnFrame	3	0	13833
817054	OnFrame	3	0	13835
817055	OnFrame	3	0	13837
817058	OnFrame	3	13839	13841
817064	OnFrame	3	13863	13865
817065	OnFrame	3	13839	13874
817066	OnFrame	3	13839	13880
817067	OnFrame	3	0	13886
831550	OnFrame	3	0	13888
831551	OnFrame	3	0	13889
831552	OnFrame	3	0	13890
831553	OnFrame	3	0	13892
831554	OnFrame	3	0	13894
831555	OnFrame	3	0	13895
831556	OnFrame	3	0	13896
831557	OnFrame	3	0	13897
831558	OnFrame	3	0	13898
831559	OnFrame	3	0	13899
831560	OnFrame	3	0	13900
831561	OnFrame	3	0	13902
831562	OnFrame	3	0	13904
831564	OnFrame	3	0	13906
831592	OnFrame	3	0	13908
995917	OnBeHit	3	1022	13910
995918	OnBeHit	3	13926	13930
995920	OnNpcWillDie	3	13942	13946
995921	OnFrame	3	13960	1022
995922	OnFrame	3	13962	1022
995923	OnFrame	3	13964	1022
995926	OnFrame	3	13966	13968
995929	OnBeforeDamage	3	13980	13984
995936	OnFrame	3	1022	13990
902251	OnFrame	3	13994	13998
902252	OnFrame	3	0	14023
902253	OnFrame	3	14025	14026
902254	OnFrame	3	14025	14047
902255	OnSkill	3	14025	14062
902262	OnFrame	3	14025	14067
902263	OnFrame	3	14025	14081
902264	OnFrame	3	14025	14091
902266	OnFrame	3	14025	14100
902269	OnFrame	3	0	14109
301009	OnAfterDamage	3	1022	14114
110501	OnFrame	3	14123	14125
110502	OnFrame	3	14123	14238
110503	OnFrame	3	14123	14272
110510	OnBeHit	3	14288	14295
903701	OnFrame	3	14307	14333
903702	OnFrame	3	0	14348
903703	OnFrame	3	0	14349
902290	OnFrame	3	14351	14353
996403	OnFrame	3	14362	14363
999504	OnFrame	3	14365	14366
999505	OnFrame	3	14365	14368
999506	OnFrame	3	14365	14370
999507	OnNpcWillDie	3	14372	14375
999501	OnFrame	3	14362	14378
999508	OnFrame	3	14389	1022
999509	OnFrame	3	14362	14390
999510	OnFrame	3	14403	1022
999514	OnFrame	3	0	14405
999515	OnFrame	3	0	14407
999516	OnFrame	3	0	14409
999517	OnFrame	3	0	14411
999518	OnFrame	3	0	14413
999520	OnFrame	3	0	14415
999521	OnFrame	3	0	14417
999526	OnAfterDamage	3	1022	14419
999536	OnFrame	3	14421	14422
903505	OnFrame	3	1022	14426
903535	OnFrame	3	7942	14430
201601	OnFrame	3	14438	14441
201606	OnFrame	3	14455	14457
991891	OnFrame	3	7491	14467
991541	OnFrame	3	7491	14471
991542	OnFrame	3	7491	14478
991543	OnFrame	3	7491	14482
991544	OnFrame	3	7491	14487
991511	OnFrame	3	14489	14490
991752	OnFrame	3	14495	14496
991530	OnAfterDamage	3	14499	14500
991881	OnFrame	3	14503	14508
991512	OnFrame	3	14489	14540
992060	OnFrame	3	14541	14543
991519	OnFrame	3	14438	14567
997200	OnFrame	3	14569	14333
997121	OnSkill	3	14590	14591
997122	OnFrame	3	7572	14596
997123	OnSkill	3	14598	14600
997124	OnSkill	3	14598	14643
997125	OnSkill	3	14645	14647
997126	OnSkill	3	14598	14650
997127	OnSkill	3	14645	14652
997128	OnSkill	3	14598	14654
997129	OnSkill	3	14645	14656
997150	OnFrame	3	14658	14675
970714	OnNpcWillDie	3	14683	14684
971101	OnBeforeDamage	3	0	14686
811011	OnFrame	3	14693	14695
811012	OnFrame	3	0	14698
811013	OnFrame	3	0	14701
811014	OnFrame	3	0	14703
811015	OnFrame	3	0	14705
811016	OnFrame	3	0	14707
811017	OnFrame	3	0	14709
811018	OnFrame	3	0	14711
811019	OnFrame	3	0	14713
811020	OnFrame	3	0	14715
811021	OnFrame	3	0	14717
811022	OnFrame	3	0	14719
811023	OnFrame	3	0	14721
811024	OnFrame	3	0	14723
811025	OnFrame	3	0	14725
811026	OnFrame	3	0	14727
811027	OnFrame	3	0	14729
811028	OnFrame	3	0	14731
811029	OnFrame	3	0	14733
811030	OnFrame	3	0	14735
811102	OnFrame	3	14693	14745
811101	OnNpcWillDie	3	0	14747
813002	OnFrame	3	0	14749
813003	OnFrame	3	0	14750
813008	OnFrame	3	13692	14751
813009	OnFrame	3	0	14754
813011	OnFrame	3	0	14755
814001	OnFrame	3	14757	14759
814103	OnFrame	3	14757	14764
814021	OnFrame	3	13692	14767
814022	OnFrame	3	13692	14769
814023	OnFrame	3	13692	14779
814024	OnFrame	3	13692	14781
812021	OnFrame	3	14365	14783
813031	OnFrame	3	14365	14786
814100	OnFrame	3	14788	14333
814105	OnFrame	3	14805	14807
814106	OnFrame	3	14805	14807
814107	OnFrame	3	14805	14807
814108	OnFrame	3	14805	14807
814109	OnFrame	3	14805	14807
814011	OnFrame	3	0	14813
814012	OnFrame	3	0	14815
814013	OnFrame	3	0	14819
814101	OnFrame	3	0	14822
815100	OnFrame	3	14830	14333
815006	OnFrame	3	14365	14846
816017	OnFrame	3	14365	14848
817019	OnFrame	3	14365	14850
818024	OnFrame	3	14365	14852
819049	OnFrame	3	14365	14854
831010	OnFrame	3	14365	14856
815101	OnFrame	3	14858	14859
816001	OnFrame	3	0	14867
816011	OnFrame	3	14869	14872
816005	OnFrame	3	13692	14881
816006	OnFrame	3	13692	14883
816012	OnFrame	3	14884	14885
816013	OnSkill	3	14895	14897
816100	OnFrame	3	14904	14333
817002	OnFrame	3	14922	14927
817004	OnFrame	3	9881	15039
817007	OnFrame	3	1022	15055
817012	OnFrame	3	15058	15059
817100	OnFrame	3	15060	15081
817101	OnFrame	3	0	15201
817103	OnFrame	3	0	15207
900294	OnFrame	3	13966	15211
900293	OnBeforeDamage	3	15226	15227
900292	OnFrame	3	15232	15233
900291	OnFrame	3	15285	15286
818005	OnFrame	3	15294	15296
819001	OnSkill	3	15308	15310
819002	OnBeforeDamage	3	0	15321
819006	OnFrame	3	0	15327
819011	OnBeHit	3	0	15345
831001	OnSkill	3	15414	15415
831003	OnBeforeDamage	3	0	15419
831012	OnFrame	3	0	15425
831031	OnBeHit	3	0	15438
831013	OnFrame	3	0	15447
831051	OnFrame	3	0	15448
831052	OnFrame	3	0	15460
831053	OnFrame	3	0	15462
831061	OnSkill	3	15464	15466
831062	OnBeHit	3	0	15482
831063	OnFrame	3	0	15487
831072	OnFrame	3	15488	15490
831100	OnFrame	3	15508	15514
831103	OnFrame	3	0	15659
831200	OnFrame	3	15665	15674
832022	OnFrame	3	0	15686
832223	OnFrame	3	0	15693
832210	OnSkill	3	15414	15695
832212	OnBeforeDamage	3	0	15719
832213	OnBeHit	3	0	15727
800001	OnBeforeDamage	3	15730	15731
800006	OnBeforeDamage	3	15734	15741
800007	OnBeforeDamage	3	0	15745
800012	OnBeforeDamage	3	0	15748
800013	OnBeforeDamage	3	0	15751
800014	OnFrame	3	0	15767
800019	OnFrame	3	1022	15768
800061	OnNpcWillDie	3	0	15771
800062	OnNpcWillDie	3	0	15772
800063	OnNpcWillDie	3	0	15773
800064	OnNpcWillDie	3	0	15774
800065	OnNpcWillDie	3	0	15775
800066	OnNpcWillDie	3	0	15776
800067	OnNpcWillDie	3	0	15776
800093	OnFrame	3	15777	15780
800094	OnFrame	3	15792	15780
800095	OnFrame	3	15794	15780
800096	OnFrame	3	15796	15780
800097	OnFrame	3	15798	15780
800201	OnFrame	3	15800	0
800202	OnFrame	3	15801	0
800203	OnFrame	3	15802	0
800204	OnFrame	3	15803	0
800205	OnFrame	3	15804	0
800206	OnFrame	3	15805	0
800207	OnFrame	3	15806	0
800208	OnFrame	3	15807	0
800209	OnFrame	3	15808	0
800211	OnFrame	3	15809	0
800212	OnFrame	3	15810	0
800213	OnFrame	3	15811	0
800214	OnFrame	3	15812	0
800215	OnFrame	3	15813	0
800216	OnFrame	3	15814	0
800217	OnFrame	3	15815	0
800218	OnFrame	3	15816	0
800219	OnFrame	3	15817	0
800221	OnFrame	3	15818	0
800222	OnFrame	3	15819	0
800223	OnFrame	3	15820	0
800224	OnFrame	3	15821	0
800225	OnFrame	3	15822	0
800226	OnFrame	3	15823	0
800227	OnFrame	3	15824	0
800228	OnFrame	3	15825	0
800229	OnFrame	3	15826	0
800301	OnFrame	3	3	15827
800302	OnFrame	3	3	15831
800303	OnFrame	3	3	15835
800304	OnFrame	3	3	15839
800305	OnFrame	3	3	15843
800306	OnFrame	3	3	15847
800307	OnFrame	3	3	15851
800308	OnFrame	3	3	15855
800309	OnFrame	3	3	15859
800310	OnFrame	3	3	15863
800601	OnNpcWillDie	3	0	15867
800602	OnNpcWillDie	3	0	15868
800603	OnNpcWillDie	3	0	15869
800604	OnNpcWillDie	3	0	15870
800605	OnNpcWillDie	3	0	15871
800606	OnNpcWillDie	3	0	15872
800607	OnNpcWillDie	3	0	15873
800608	OnNpcWillDie	3	0	15874
800609	OnNpcWillDie	3	0	15875
800610	OnNpcWillDie	3	0	15876
950108	OnFrame	3	15730	15877
950110	OnBeforeDamage	3	0	15881
950131	OnFrame	3	0	15890
833011	OnBeforeDamage	3	0	15930
833012	OnFrame	3	0	15947
20000101	OnFrame	1	15949	15970
20000102	OnFrame	1	16014	16020
20000103	OnFrame	1	16021	16028
20000104	OnFrame	1	16029	16028
20000201	OnFrame	1	16035	16042
20000202	OnFrame	1	16073	16074
20000203	OnFrame	1	16073	16074
20000204	OnFrame	1	16073	16074
20000301	OnFrame	1	16075	16076
20000302	OnFrame	1	16085	16086
20000303	OnFrame	1	16085	16086
20000304	OnFrame	1	16085	16086
99999957	OnFrame	1	16087	16090
99999956	OnFrame	1	16100	16101
99999970	OnFrame	1	16105	16107
99999969	OnFrame	1	16118	16122
99999968	OnFrame	1	16133	16136
99999967	OnFrame	1	16148	16154
99999960	OnFrame	1	16158	16159
99999959	OnFrame	1	16196	16197
99999958	OnFrame	1	16205	16207
10010001	OnFrame	1	16226	16236
10010002	OnFrame	1	16406	16414
10010003	OnFrame	1	16549	16561
10010101	OnFrame	1	16754	16788
10010102	OnFrame	1	16867	16880
10010103	OnFrame	1	17080	17101
10010104	OnFrame	1	17221	17229
10010201	OnFrame	1	17299	17316
10010202	OnFrame	1	17418	17432
10010203	OnFrame	1	17538	17552
10010204	OnFrame	1	17642	17651
10010301	OnFrame	1	17770	17778
10010302	OnFrame	1	17800	17807
10010303	OnFrame	1	17831	17836
10010304	OnFrame	1	17864	17869
10020101	OnFrame	1	17895	17909
10020102	OnFrame	1	18001	18010
10020103	OnFrame	1	18056	18068
10020104	OnFrame	1	18165	18171
10020201	OnFrame	1	18187	18200
10020202	OnFrame	1	18266	18284
10020203	OnFrame	1	18356	18364
10020204	OnFrame	1	18425	18440
10020301	OnFrame	1	18539	18551
10020302	OnFrame	1	18591	18609
10020303	OnFrame	1	18637	18641
10020304	OnFrame	1	18661	18669
10030101	OnFrame	1	18754	18763
10030102	OnFrame	1	18790	18805
10030103	OnFrame	1	18943	18952
10030104	OnFrame	1	18982	18990
10030201	OnFrame	1	19026	19044
10030202	OnFrame	1	19074	19086
10030203	OnFrame	1	19348	19360
10030204	OnFrame	1	19424	19429
10030301	OnFrame	1	19439	19455
10030302	OnFrame	1	19697	19704
10030303	OnFrame	1	19788	19791
10030304	OnFrame	1	19808	19812
10030401	OnFrame	1	19837	19841
10030402	OnFrame	1	19844	18805
10030403	OnFrame	1	19846	18952
10030404	OnFrame	1	19850	18990
10030501	OnFrame	1	19854	19044
10030502	OnFrame	1	19857	19861
10030503	OnFrame	1	19865	19869
10030504	OnFrame	1	19876	19429
10030601	OnFrame	1	19878	19882
10030602	OnFrame	1	19890	19704
10030603	OnFrame	1	19893	19791
10030604	OnFrame	1	19897	19812
10040101	OnFrame	1	19902	19913
10040102	OnFrame	1	19945	19949
10040103	OnFrame	1	19976	19981
10040104	OnFrame	1	19998	20005
10040201	OnFrame	1	20038	20044
10040202	OnFrame	1	20054	20058
10040203	OnFrame	1	20071	20075
10040204	OnFrame	1	20087	20094
10040301	OnFrame	1	20131	20138
10040302	OnFrame	1	20231	20235
10040303	OnFrame	1	20244	20254
10040304	OnFrame	1	20287	20290
10040401	OnFrame	1	20312	20316
10040402	OnFrame	1	20321	19949
10040403	OnFrame	1	20324	19981
10040404	OnFrame	1	20328	20005
10040501	OnFrame	1	20332	20044
10040502	OnFrame	1	20335	20058
10040503	OnFrame	1	20338	20075
10040504	OnFrame	1	20342	20094
10040601	OnFrame	1	20346	20138
10040602	OnFrame	1	20349	20235
10040603	OnFrame	1	20352	20254
10040604	OnFrame	1	20356	20290
10050101	OnFrame	1	20359	20364
10050102	OnFrame	1	20389	20400
10050103	OnFrame	1	20415	20433
10050104	OnFrame	1	20513	20522
10050201	OnFrame	1	20550	20559
10050202	OnFrame	1	20568	20572
10050203	OnFrame	1	20605	20611
10050204	OnFrame	1	20673	20683
10050301	OnFrame	1	20704	20710
10050302	OnFrame	1	20722	20725
10050303	OnFrame	1	20741	20745
10050304	OnFrame	1	20758	20763
10060101	OnFrame	1	20793	20802
10060102	OnFrame	1	20824	20830
10060103	OnFrame	1	20860	20864
10060104	OnFrame	1	20874	20878
10060201	OnFrame	1	20895	20901
10060202	OnFrame	1	20910	20914
10060203	OnFrame	1	20948	20962
10060204	OnFrame	1	21049	21056
10060301	OnFrame	1	21068	21074
10060302	OnFrame	1	21081	21085
10060303	OnFrame	1	21096	21100
10060304	OnFrame	1	21112	21116
10070101	OnFrame	1	21135	21142
10070102	OnFrame	1	21170	21174
10070103	OnFrame	1	21188	21193
10070104	OnFrame	1	21249	21255
10070201	OnFrame	1	21279	21286
10070202	OnFrame	1	21323	21330
10070203	OnFrame	1	21352	21356
10070204	OnFrame	1	21369	21375
10070301	OnFrame	1	21391	21398
10070302	OnFrame	1	21440	21456
10070303	OnFrame	1	21670	21675
10070304	OnFrame	1	21688	21691
10080101	OnFrame	1	21708	21722
10080102	OnFrame	1	21758	21770
10080103	OnFrame	1	21790	21798
10080104	OnFrame	1	21969	21978
10080201	OnFrame	1	21998	22009
10080202	OnFrame	1	22035	22052
10080203	OnFrame	1	22121	22133
10080204	OnFrame	1	22174	22178
10080301	OnFrame	1	22206	22217
10080302	OnFrame	1	22250	22256
10080303	OnFrame	1	22277	22284
10080304	OnFrame	1	22307	22311
99970010	OnFrame	1	22321	22325
99970020	OnFrame	1	22326	22325
99970030	OnFrame	1	22328	22325
99970040	OnFrame	1	22330	22325
99970050	OnFrame	1	22332	22325
99970060	OnFrame	1	22334	22325
99970070	OnFrame	1	22336	22325
99970080	OnFrame	1	22338	22325
99970120	OnFrame	1	22340	22325
99970130	OnFrame	1	22342	22325
99981100	OnFrame	1	22344	22325
99981110	OnFrame	1	22346	22325
99981200	OnFrame	1	22348	22325
99981300	OnFrame	1	22350	22325
99981310	OnFrame	1	22352	22325
99981400	OnFrame	1	22354	22325
99981401	OnFrame	1	22356	22325
99981410	OnFrame	1	22358	22325
99981420	OnFrame	1	22360	22325
99981430	OnFrame	1	22362	22325
99981500	OnFrame	1	22364	22325
99981600	OnFrame	1	22366	22325
99981700	OnFrame	1	22368	22325
99981800	OnFrame	1	22370	22325
99981900	OnFrame	1	22372	22325
99982100	OnFrame	1	22374	22325
99920100	OnFrame	1	22376	22325
99920110	OnFrame	1	22378	22325
99982130	OnFrame	1	22380	22325
99982140	OnFrame	1	22382	22325
99982150	OnFrame	1	22384	22325
99982160	OnFrame	1	22386	22325
99983100	OnFrame	1	22388	22325
99983110	OnFrame	1	22390	22325
99983111	OnFrame	1	22392	22325
99983102	OnFrame	1	22394	22325
99987010	OnFrame	1	22396	22325
99987020	OnFrame	1	22398	22325
99987030	OnFrame	1	22400	22325
99987050	OnFrame	1	22402	22325
99990000	OnFrame	1	22404	22325
99990001	OnFrame	1	22406	22325
99990002	OnFrame	1	22408	22325
99990020	OnFrame	1	22410	22325
99990040	OnFrame	1	22412	22325
99990060	OnFrame	1	22414	22325
99990230	OnFrame	1	22416	22325
99990030	OnFrame	1	22418	22325
99990090	OnFrame	1	22420	22325
99990100	OnFrame	1	22422	22325
99990110	OnFrame	1	22424	22325
99990120	OnFrame	1	22426	22325
99990130	OnFrame	1	22428	22325
99990140	OnFrame	1	22430	22325
99990150	OnFrame	1	22432	22325
99990160	OnFrame	1	22434	22325
99990170	OnFrame	1	22436	22325
99990180	OnFrame	1	22438	22325
99990190	OnFrame	1	22440	22325
99990200	OnFrame	1	22442	22325
99990210	OnFrame	1	22444	22325
99990220	OnFrame	1	22446	22325
99990250	OnFrame	1	22448	22325
99990260	OnFrame	1	22450	22325
99990330	OnFrame	1	22452	22325
99990340	OnFrame	1	22454	22325
99990350	OnFrame	1	22456	22325
99990360	OnFrame	1	22458	22325
99990370	OnFrame	1	22460	22325
99990380	OnFrame	1	22462	22325
99990390	OnFrame	1	22464	22325
99990400	OnFrame	1	22466	22325
99990410	OnFrame	1	22468	22325
99990420	OnFrame	1	22470	22325
99990430	OnFrame	1	22472	22325
99990440	OnFrame	1	22474	22325
99991030	OnFrame	1	22476	22325
99991090	OnFrame	1	22478	22325
99991100	OnFrame	1	22480	22325
99991110	OnFrame	1	22482	22325
99991120	OnFrame	1	22484	22325
99991130	OnFrame	1	22486	22325
99991140	OnFrame	1	22488	22325
99991150	OnFrame	1	22490	22325
99991160	OnFrame	1	22492	22325
99991170	OnFrame	1	22494	22325
99991180	OnFrame	1	22496	22325
99991190	OnFrame	1	22498	22325
99991200	OnFrame	1	22500	22325
99991210	OnFrame	1	22502	22325
99991250	OnFrame	1	22504	22325
99991260	OnFrame	1	22506	22325
99991330	OnFrame	1	22508	22325
99991340	OnFrame	1	22510	22325
99991350	OnFrame	1	22512	22325
99991360	OnFrame	1	22514	22325
99991370	OnFrame	1	22516	22325
99991380	OnFrame	1	22518	22325
99991390	OnFrame	1	22520	22325
99991400	OnFrame	1	22522	22325
99991410	OnFrame	1	22524	22325
99991420	OnFrame	1	22526	22325
99991430	OnFrame	1	22528	22325
99991440	OnFrame	1	22530	22325
99992030	OnFrame	1	22532	22325
99992090	OnFrame	1	22534	22325
99992100	OnFrame	1	22536	22325
99992110	OnFrame	1	22538	22325
99992120	OnFrame	1	22540	22325
99992130	OnFrame	1	22542	22325
99992140	OnFrame	1	22544	22325
99992150	OnFrame	1	22546	22325
99992160	OnFrame	1	22548	22325
99992170	OnFrame	1	22550	22325
99992180	OnFrame	1	22552	22325
99992190	OnFrame	1	22554	22325
99992200	OnFrame	1	22556	22325
99992210	OnFrame	1	22558	22325
99992250	OnFrame	1	22560	22325
99992260	OnFrame	1	22562	22325
99992330	OnFrame	1	22564	22325
99992340	OnFrame	1	22566	22325
99992350	OnFrame	1	22568	22325
99992360	OnFrame	1	22570	22325
99992370	OnFrame	1	22572	22325
99992380	OnFrame	1	22574	22325
99992390	OnFrame	1	22576	22325
99992400	OnFrame	1	22578	22325
99992410	OnFrame	1	22580	22325
99992420	OnFrame	1	22582	22325
99992430	OnFrame	1	22584	22325
99992440	OnFrame	1	22586	22325
99997110	OnFrame	1	22588	22325
99997610	OnFrame	1	22590	22325
