Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
87410901	变身几何体的技能9-4角扫射	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874103	874185							0	HitCase		0		1			0					
87410902	变身几何体的技能9-3	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874105	874186							0	HitCase		0		1			0					
87410903	变身几何体的技能9-5	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874107	874187							0	HitCase		0		1			0					
87410904	变身几何体的技能9-7	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874109	874188							0	HitCase		0		1			0					
87410905	变身几何体的技能9-8	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874110	874189							0	HitCase		0		1			0					
87410906	变身几何体的技能9-6	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874108	874190							0	HitCase		0		1			0					
87410907	变身几何体的技能9-4	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874106	874191							0	HitCase		0		1			0					
87410908	变身几何体的技能9-2	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874104	874192							0	HitCase		0		1			0					
87410909	变身几何体的技能9-9	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874177								0	HitCase		0		1			0					
87410910	变身几何体的技能9-10	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874178								0	HitCase		0		1			0					
87410911	变身几何体的技能9-11	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874179								0	HitCase		0		1			0					
87410912	变身几何体的技能9-12	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874180								0	HitCase		0		1			0					
87410913	变身几何体的技能9-13	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874181								0	HitCase		0		1			0					
87410914	变身几何体的技能9-14	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874182								0	HitCase		0		1			0					
87410915	变身几何体的技能9-15	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874183								0	HitCase		0		1			0					
87410916	变身几何体的技能9-16	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874184								0	HitCase		0		1			0					
87410917	变身几何体的技能9-17	1	1.3	30	0.1	17.5	0		83	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109171	874012	874014							0	HitCase	1	1		1			1					
87410918	变身几何体的技能9-18	1	1.3	30	0.2	17.5	0		36	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109181	874012	874014							0	HitCase	1	1		1			1					
87410919	变身几何体的技能9-19	1	1.3	30	0.2	17.5	0		-9	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109191	874012	874014							0	HitCase	1	1		1			1					
87410920	变身几何体的技能9-20	1	1.3	30		17.5	0		-53	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109201	874012	874014							0	HitCase	1	1		1			1					
87410921	变身几何体的技能9-21	1	1.3	30		17.5	0		-97	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109211	874012	874014							0	HitCase	1	1		1			1					
87410922	变身几何体的技能9-22	1	1.3	30		17.5	0		-143	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109221	874012	874014							0	HitCase	1	1		1			1					
87410923	变身几何体的技能9-23	1	1.3	30		17.5	0		171	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109231	874012	874014							0	HitCase	1	1		1			1					
87410924	变身几何体的技能9-24	1	1.3	30		17.5	0		127	4		10			-1	1			1				-1			1					0	0	0								0							0	1				874109241	874012	874014							0	HitCase	1	1		1			1					
87410925	变身几何体的技能9-25	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874193								0	HitCase		0		1			0					
87410926	变身几何体的技能9-26	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874194								0	HitCase		0		1			0					
87410927	变身几何体的技能9-27	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874195								0	HitCase		0		1			0					
87410928	变身几何体的技能9-28	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874196								0	HitCase		0		1			0					
87410929	变身几何体的技能9-29	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874197								0	HitCase		0		1			0					
87410930	变身几何体的技能9-30	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874198								0	HitCase		0		1			0					
87410931	变身几何体的技能9-31	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874199								0	HitCase		0		1			0					
87410932	变身几何体的技能9-32	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874000								0	HitCase		0		1			0					
87411001	变身几何体的技能10-技能开始	2	0.1				0			4		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87411101	变身几何体的技能11-技能开始	2	0.1				0			4		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87411201	变身几何体的技能12-技能开始	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874009								0	HitCase		0		1			0					
87411202	变身几何体的技能12-2	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874010								0	HitCase		0		1			0					
87411205	变身几何体的技能12-5	1	1.3	30		17.5	0		68	4		5			-1	1			1				-1			1					0	0	0								0							0	1				874112051	874012	874015							0	HitCase	1	1		1			1					
87411206	变身几何体的技能12-6	1	1.3	30		17.5	0		158	4		5			-1	1			1				-1			1					0	0	0								0							0	1				874112061	874012	874015							0	HitCase	1	1		1			1					
87411207	变身几何体的技能12-7	1	1.3	30		17.5	0		-22	4		5			-1	1			1				-1			1					0	0	0								0							0	1				874112071	874012	874015							0	HitCase	1	1		1			1					
87411208	变身几何体的技能12-8	1	1.3	30		17.5	0		-112	4		5			-1	1			1				-1			1					0	0	0								0							0	1				874112081	874012	874015							0	HitCase	1	1		1			1					
87411301	变身几何体的技能13-技能开始	2	0.1				0			4		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87411701	变身几何体的技能6-技能开始	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874103	874119							0	HitCase		0		1			0					
87411702	变身几何体的技能6-2	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874104	874120							0	HitCase		0		1			0					
87411703	变身几何体的技能6-3	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874105	874121							0	HitCase		0		1			0					
87411704	变身几何体的技能6-4	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874106	874122							0	HitCase		0		1			0					
87411705	变身几何体的技能6-5	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874107	874123							0	HitCase		0		1			0					
87411706	变身几何体的技能6-6	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874108	874124							0	HitCase		0		1			0					
87411707	变身几何体的技能6-7	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874109	874125							0	HitCase		0		1			0					
87411708	变身几何体的技能6-8	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874110	874126							0	HitCase		0		1			0					
87411709	变身几何体的技能6-9	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874127								0	HitCase		0		1			0					
87411710	变身几何体的技能6-10	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874128								0	HitCase		0		1			0					
87411711	变身几何体的技能6-11	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874129								0	HitCase		0		1			0					
87411712	变身几何体的技能6-12	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874130								0	HitCase		0		1			0					
87411713	变身几何体的技能6-13	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874131								0	HitCase		0		1			0					
87411714	变身几何体的技能6-14	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874132								0	HitCase		0		1			0					
87411715	变身几何体的技能6-15	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874133								0	HitCase		0		1			0					
87411716	变身几何体的技能6-16	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874134								0	HitCase		0		1			0					
87411717	变身几何体的技能6-24	1	1.3	10	0.9	7	0		91	4		0.1			-1								-1			1					0	0	0								0							0	1				874117171	874013	873150							0	HitCase	1	0		0			1					
87411718	变身几何体的技能6-23	1	1.3	10	-0.1	7	0		82	4		0.1			-1								-1			1					0	0	0								0							0	1				874117181	874013	873150							0	HitCase	1	0		0			1					
87411719	变身几何体的技能6-22	1	1.3	10	-0.4	7	0		53	4		0.1			-1								-1			1					0	0	0								0							0	1				874117191	874013	873150							0	HitCase	1	0		0			1					
87411720	变身几何体的技能6-21	1	1.3	10		7	0		17	4		0.1			-1								-1			1					0	0	0								0							0	1				874117201	874013	873150							0	HitCase	1	0		0			1					
87411721	变身几何体的技能6-20	1	1.3	10		7	0		-16	4		0.1			-1								-1			1					0	0	0								0							0	1				874117211	874013	873150							0	HitCase	1	0		0			1					
87411722	变身几何体的技能6-19	1	1.3	10	0.1	7	0		-50	4		0.1			-1								-1			1					0	0	0								0							0	1				874117221	874013	873150							0	HitCase	1	0		0			1					
87411723	变身几何体的技能6-18	1	1.3	10	-0.3	7	0		-73	4		0.1			-1								-1			1					0	0	0								0							0	1				874117231	874013	873150							0	HitCase	1	0		0			1					
87411724	变身几何体的技能6-17	1	1.3	10	-1	7	0		-87	4		0.1			-1								-1			1					0	0	0								0							0	1				874117241	874013	873150							0	HitCase	1	0		0			1					
87411801	变身几何体的技能6-技能开始	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874103	874119							0	HitCase		0		1			0					
87411802	变身几何体的技能6-2	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874104	874120							0	HitCase		0		1			0					
87411803	变身几何体的技能6-3	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874105	874121							0	HitCase		0		1			0					
87411804	变身几何体的技能6-4	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874106	874122							0	HitCase		0		1			0					
87411805	变身几何体的技能6-5	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874107	874123							0	HitCase		0		1			0					
87411806	变身几何体的技能6-6	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874108	874124							0	HitCase		0		1			0					
87411807	变身几何体的技能6-7	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874109	874125							0	HitCase		0		1			0					
87411808	变身几何体的技能6-8	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874110	874126							0	HitCase		0		1			0					
87411809	变身几何体的技能6-9	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874127								0	HitCase		0		1			0					
87411810	变身几何体的技能6-10	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874128								0	HitCase		0		1			0					
87411811	变身几何体的技能6-11	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874129								0	HitCase		0		1			0					
87411812	变身几何体的技能6-12	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874130								0	HitCase		0		1			0					
87411813	变身几何体的技能6-13	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874131								0	HitCase		0		1			0					
87411814	变身几何体的技能6-14	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874132								0	HitCase		0		1			0					
87411815	变身几何体的技能6-15	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874133								0	HitCase		0		1			0					
87411816	变身几何体的技能6-16	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874134								0	HitCase		0		1			0					
87411817	变身几何体的技能6-24	1	1.3	10	0.9	7	0		91	4		0.1			-1								-1			1					0	0	0								0							0	1				874118171	874013	873150							0	HitCase	1	0		0			1					
87411818	变身几何体的技能6-23	1	1.3	10	-0.1	7	0		82	4		0.1			-1								-1			1					0	0	0								0							0	1				874118181	874013	873150							0	HitCase	1	0		0			1					
87411819	变身几何体的技能6-22	1	1.3	10	-0.4	7	0		53	4		0.1			-1								-1			1					0	0	0								0							0	1				874118191	874013	873150							0	HitCase	1	0		0			1					
87411820	变身几何体的技能6-21	1	1.3	10		7	0		17	4		0.1			-1								-1			1					0	0	0								0							0	1				874118201	874013	873150							0	HitCase	1	0		0			1					
87411821	变身几何体的技能6-20	1	1.3	10		7	0		-16	4		0.1			-1								-1			1					0	0	0								0							0	1				874118211	874013	873150							0	HitCase	1	0		0			1					
87411822	变身几何体的技能6-19	1	1.3	10	0.1	7	0		-50	4		0.1			-1								-1			1					0	0	0								0							0	1				874118221	874013	873150							0	HitCase	1	0		0			1					
87411823	变身几何体的技能6-18	1	1.3	10	-0.3	7	0		-73	4		0.1			-1								-1			1					0	0	0								0							0	1				874118231	874013	873150							0	HitCase	1	0		0			1					
87411824	变身几何体的技能6-17	1	1.3	10	-1	7	0		-87	4		0.1			-1								-1			1					0	0	0								0							0	1				874118241	874013	873150							0	HitCase	1	0		0			1					
87411901	变身几何体的技能6-技能开始	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874103	874135							0	HitCase		0		1			0					
87411902	变身几何体的技能6-2	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874104								0	HitCase		0		1			0					
87411903	变身几何体的技能6-3	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874105								0	HitCase		0		1			0					
87411904	变身几何体的技能6-4	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874106	874138							0	HitCase		0		1			0					
87411905	变身几何体的技能6-5	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874107	874139							0	HitCase		0		1			0					
87411906	变身几何体的技能6-6	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874108								0	HitCase		0		1			0					
87411907	变身几何体的技能6-7	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874109								0	HitCase		0		1			0					
87411908	变身几何体的技能6-8	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874110	874142							0	HitCase		0		1			0					
87411909	变身几何体的技能6-9	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874143								0	HitCase		0		1			0					
87411910	变身几何体的技能6-10抗体	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.5	0.5	10	87411935			0	1													0	HitCase		0		1			0					
87411911	变身几何体的技能6-11抗体	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.5	0.5	10	87411936			0	1													0	HitCase		0		1			0					
87411912	变身几何体的技能6-12	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874146								0	HitCase		0		1			0					
87411913	变身几何体的技能6-13	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874147								0	HitCase		0		1			0					
87411914	变身几何体的技能6-14抗体	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.5	0.5	10	87411939			0	1													0	HitCase		0		1			0					
87411915	变身几何体的技能6-15抗体	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.5	0.5	10	87411940			0	1													0	HitCase		0		1			0					
87411916	变身几何体的技能6-16	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874150								0	HitCase		0		1			0					
87411917	变身几何体的技能6-17	1	1.3	17.5	1	11	0		91	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119171	874012	874014							0	HitCase	1	1		1			1					
87411918	变身几何体的技能6-18	1	0.1				0		82	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119181									0	HitCase	1	1		1			1					
87411919	变身几何体的技能6-19	1	0.1				0		53	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119191									0	HitCase	1	1		1			1					
87411920	变身几何体的技能6-20	1	1.3	17.5	0	11	0		17	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119201	874012	874014							0	HitCase	1	1		1			1					
87411921	变身几何体的技能6-21	1	1.3	17.5	0	11	0		-16	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119211	874012	874015							0	HitCase	1	1		1			1					
87411922	变身几何体的技能6-22	1	0.1				0		-50	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119221									0	HitCase	1	1		1			1					
87411923	变身几何体的技能6-23	1	0.1				0		-73	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119231									0	HitCase	1	1		1			1					
87411924	变身几何体的技能6-24	1	1.3	17.5	-1	11	0		-87	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1				874119241	874012	874015							0	HitCase	1	1		1			1					
87411925	变身几何体的技能6-25	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874151								0	HitCase		0		1			0					
87411926	变身几何体的技能6-26	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874152								0	HitCase		0		1			0					
87411927	变身几何体的技能6-27	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874153								0	HitCase		0		1			0					
87411928	变身几何体的技能6-28	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874154								0	HitCase		0		1			0					
87411929	变身几何体的技能6-29	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874155								0	HitCase		0		1			0					
87411930	变身几何体的技能6-30	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874156								0	HitCase		0		1			0					
87411931	变身几何体的技能6-31	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874157								0	HitCase		0		1			0					
87411932	变身几何体的技能6-32	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874158								0	HitCase		0		1			0					
87411934	变身几何体的技能6-34	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1													0	HitCase		0		1			0					
87411935	变身几何体的技能6-10抗体	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874160	874169							0	HitCase		0		1			0					
87411936	变身几何体的技能6-11抗体	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874161	874170							0	HitCase		0		1			0					
87411937	变身几何体的技能6-12	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1													0	HitCase		0		1			0					
87411938	变身几何体的技能6-13	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1													0	HitCase		0		1			0					
87411939	变身几何体的技能6-14抗体	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874164	874173							0	HitCase		0		1			0					
87411940	变身几何体的技能6-15抗体	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874165	874174							0	HitCase		0		1			0					
87411941	变身几何体的技能6-41	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1													0	HitCase		0		1			0					
87411942	变身几何体的技能伤害子弹	2	0.1				0			1		0.7			-1								-1			1					0	0	0								0							0	1													1.3	HitCase		1		1			0					
87411943	子弹爆炸消失16米	2	0.1				0			1		0.7			-1								-1			1					0	0	0								0							0	1													1.6	HitCase		1		1			0					
87411944	变身几何体的技能伤害子弹	2	0.1				0			4		0.1			1								1			1					0	0	0								0							0	1				874119441	874011	821542				874176			0	HitCase	1	1		1			1					
87411946	变身几何体的技能6-46	2	3				0			1		0.7			-1						FxMb1CubeMd010001KangtiDeath		-1			1					0	0	0								0							0	1													5	HitCase	1	1		1			0					
87412001	变身几何体的技能6-技能开始	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874111								0	HitCase		0		1			0					
87412002	变身几何体的技能6-2	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874112								0	HitCase		0		1			0					
87412003	变身几何体的技能6-3	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874113								0	HitCase		0		1			0					
87412004	变身几何体的技能6-4	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874114								0	HitCase		0		1			0					
87412005	变身几何体的技能6-5	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874115								0	HitCase		0		1			0					
87412006	变身几何体的技能6-6	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874116								0	HitCase		0		1			0					
87412007	变身几何体的技能6-7	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874117								0	HitCase		0		1			0					
87412008	变身几何体的技能6-8	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874118								0	HitCase		0		1			0					
87412009	变身几何体的技能6-9	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412034			0	1													0	HitCase		0		1			0					
87412010	变身几何体的技能6-10	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412035			0	1													0	HitCase		0		1			0					
87412011	变身几何体的技能6-11	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412036			0	1													0	HitCase		0		1			0					
87412012	变身几何体的技能6-12	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412037			0	1													0	HitCase		0		1			0					
87412013	变身几何体的技能6-13	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412038			0	1													0	HitCase		0		1			0					
87412014	变身几何体的技能6-14	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412039			0	1													0	HitCase		0		1			0					
87412015	变身几何体的技能6-15	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412040			0	1													0	HitCase		0		1			0					
87412016	变身几何体的技能6-16	2	0.1				0			1		6.2			-1								-1			1					0	0	0								0	0.4	0.6	10	87412041			0	1													0	HitCase		0		1			0					
87412017	变身几何体的技能6-17	1	1.3	17.5	1	11	0		91	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412018	变身几何体的技能6-18	1	0.1				0		82	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412019	变身几何体的技能6-19	1	0.1				0		53	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412020	变身几何体的技能6-20	1	1.3	17.5	0	11	0		17	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412021	变身几何体的技能6-21	1	1.3	17.5	0	11	0		-16	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412022	变身几何体的技能6-22	1	0.1				0		-50	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412023	变身几何体的技能6-23	1	0.1				0		-73	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412024	变身几何体的技能6-24	1	1.3	17.5	-1	11	0		-87	4		4.65			-1	1			1				-1			1					0	0	0								0							0	1													0	HitCase		1		1			0					
87412025	变身几何体的技能6-25	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412026	变身几何体的技能6-26	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412027	变身几何体的技能6-27	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412028	变身几何体的技能6-28	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412029	变身几何体的技能6-29	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412030	变身几何体的技能6-30	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412031	变身几何体的技能6-31	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412032	变身几何体的技能6-32	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
87412034	变身几何体的技能6-34	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874159	874168							0	HitCase		0		1			0					
87412035	变身几何体的技能6-35	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874160	874169							0	HitCase		0		1			0					
87412036	变身几何体的技能6-36	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874161	874170							0	HitCase		0		1			0					
87412037	变身几何体的技能6-37	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874162	874171							0	HitCase		0		1			0					
87412038	变身几何体的技能6-38	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874163	874172							0	HitCase		0		1			0					
87412039	变身几何体的技能6-39	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874164	874173							0	HitCase		0		1			0					
87412040	变身几何体的技能6-40	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874165	874174							0	HitCase		0		1			0					
87412041	变身几何体的技能6-41	2	0.1				0			1		0.1			-1								-1			1					0	0	0								2							0	1					874166	874175							0	HitCase		0		1			0					
87412042	变身几何体的技能6-42	2	0.1				0			1		0.7			-1								-1			1					0	0	0								0							0	1													1.3	HitCase		1		1			0					
87412043	变身几何体的技能6-43	2	0.1				0			1		0.7			-1								-1			1					0	0	0								0							0	1													1.6	HitCase		1		1			0					
87412044	变身几何体的技能6-44	2	0.1				0			4		0.1			1								1			1					0	0	0								0							0	1				874120441	874011	821542				874176			0	HitCase	1	1		1			1					
87412046	变身几何体的技能6-46	2	3				0			1		0.7			-1						FxMb1CubeMd010001KangtiDeath		-1			1					0	0	0								0							0	1													5	HitCase	1	1		1			0					
87412101	变身几何体的技能9-技能开始	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874103								0	HitCase		0		1			0					
87412102	变身几何体的技能9-2	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874105								0	HitCase		0		1			0					
87412103	变身几何体的技能9-3	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874107								0	HitCase		0		1			0					
87412104	变身几何体的技能9-4	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874109								0	HitCase		0		1			0					
87412105	变身几何体的技能9-5	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874110								0	HitCase		0		1			0					
87412106	变身几何体的技能9-6	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874108								0	HitCase		0		1			0					
87412107	变身几何体的技能9-7	2	0.1				0			1		0.1			-1								-1			1					0	0	0								0							0	1					874106								0	HitCase		0		1			0					
