Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	HeadImageName	OnlinePortrait	EnergyBar	SPPrefab	ModelId	BodyRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	EffectScale	MissileScale	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	HitDownTime	FallDownTime	LieOnFloorTime	StandUpTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	NoThreat	NotToThreatTarget	BornTime	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	CollisionPriority	AttackIconImage	DodgeIconImage	ExSkillIconImage	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
811000	81100	81100	1	1	突击壁垒			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1TankarmorMd030001	3				1	1		1	30	2	2	1.5	0			0	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			0	0				3									8110	970006	100097	100079	100098	811030	800009						811001	811002	811003	811004	811005	811011	811012	811013	811014	811015	811021	811022	811023	811024	811025	811026	811027	811028	811029																																																																																	
811200	81100	81100	1	1	突击壁垒			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1TankarmorMd030001	3				1	1		1	30	0.8	2	1.5	0			0	0	99999								0	0				3				81120098	81120096	81120094	81120092		8112	970006	100097	100079	100098	811030	800009						811201	811202	811211	811212	811203	811204	811205	811213	811214	811215	811221	811222	811223	811224	811225	811226	811227	811228	811229																																																																																	
811201	81100	81100	1	1	突击壁垒-严冰			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1TankarmorMd030011	3				1	1		1	30	0.8	2	1.5	0			0	0	99999								0	0				3				81120098	81120096	81120094	81120092		8112	970006	100097	100079	100098	800009							811201	811202	811211	811212	811203	811204	811205	811213	811214	811215	811221	811222	811223	811224	811225	811226	811227	811228	811229																																																																																	
811300	81200	81200	1	1	突击壁垒-歼灭			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1TankarmorMd030002	3				1	1		1	10	0.8	2	1.5	0.05		0.05	0.05	0	99999								5.3	2				3				81130098	81130096	81130094	81130092		8113	970006	100097	100079	100098	811101	800009						811301	811302	811303	811304	811321	811322	811323	811324	811325	811326	811327	811328	811329	811331	811332	811333	811311	811312	811313	811314																																																																																
811100	81200	81200	1	1	突击壁垒-歼灭			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1TankarmorMd030002	3				1	1		1	10	0.8	2	1.5	0.05		0.05	0.05	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			5.3	2				3				81110098	81110096	81110094	81110092		8111	970006	100097	100079	100098	812001	800009						811121	811122	811123	811124	811125	811126	811127	811128	811129	811131	811132	811133	811101	811102	811103	811104	811111	811112	811113	811114																																																																																
812000	81300	81300	1	1	武藏玖型	1						Me1SwordMd002001	1.3	0.2			1	1		0	30	0.8	2	1.5	0.9	0.3		0.85	0	20	0							2.8	1.5				3				81200098	81200096	81200094	81200092		8120	970714	900008	100027	812021	970006							812001	812002	812003	812004	812005	812006	812007	812008	812009	812010	812011	812012	812013	812014																																																																																						
813000	81300	81300	1	1	蔷薇之剑	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1SwordMd030001	1.1	0.1			1	1		0	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			3	0				3				81300097					8130	100097	100098	800008	800009	813031							813001	813002	813003	813004	813010	813011	813012	813013	813014	813015	813016	813017	813018	813020	813021	813022	813023	813024	813025	813026	813027																																																																															
813100	81310	81310	1	1	蔷薇之剑（黑暗）	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1SwordMd030002	1.1	0.1			1	1		0	10	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			3	5				3				81310098	81310096	81310094	81310092		8130	100097	100098	813003	800008	800009							813001	813002	813003	813004	813010	813011	813012	813013	813014	813015	813016	813017	813018	813020	813021	813022	813023	813024	813025	813026	813027																																																																															
814000	8140	81400	1	1	修女	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1LadyMd10001	1.1	0.1			1	1		0	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#814061|2#814062|3#814063|4#814071|5#814072|6#814073	1#1#15|2#1#15|3#1#15		100101			5.667	3.8				3				81400098					8140	100097	100098	100079	800008	800009	814021	814022	814023	814024	814100		814001	814002	814003	814004	814005	814006	814007	814008	814009	814011	814012	814021	814022	814051	814052	814055	814056	814057	814061	814062	814063																																																																															
814010	81410	9420	1	1	修女	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1LadyMd10001	1.1	0.1			1	1		0	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			3.17	3.8				3				81400098					8140	100097	100098		800008	800009							814001	814002	814003	814006	814007	814008	814009	814011	814012	814021	814022																																																																																									
814100	81410	9420	2	1	殉道者	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1LadyMd10002	0.7	0.1			1	1		0	5	0.8	2	1.5	1	0.3		1.55	0.3	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			1.2	0				3				90090097					8141	814002	800008																																																																																																													
814200	81420	9400	2	2	重型收割机			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1RobotarmorMd030001	2	0.1			0.8	1		1	30	0.8	2	1.5					0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101		1	2.4	3.9				3				82100097					8142	100097	100098	100079	800008	800009							814021	814022	814023																																																																																																	
814300	81430	9400	1	1	武藏玖型	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Me1SwordMd002001	1.3	0.2			1	1		0	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			2.8	1.5				3				81200098	81200096	81200094	81200092		8120	970714	900008	100027	812021	970006							812001	812002	812003	812004	812005	812006	812007	812008	812009	812010	812011	812012	812013	812014																																																																																						
815000	8150	9400	1	1	喷涂机械	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1OrphanMd030001	1	0.5	0	0	1	1		1	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#815061|2#815062|3#815063|4#815071|5#815072|6#815073	1#1#15|2#1#15|3#1#15		100101			3.53	2				3	Assets/Product/Texture/Image/UiFightBallBox/FightIconClaymore.png	Assets/Product/Texture/Image/UiFightBallBox/FightIconDoge1.png	Assets/Product/Texture/Image/UiFightBallBox/FightSkillIconR3Shenwei51.png	81500098	81500096	81500094	81500092		8150	100097	100098	800008	800009	815100	815006						815001	815002	815003	815004	815005	815006	815007	815008	815011	815012	815013	815014	815015	815022	815026	815027	815028	815029	815030	815051	815052	815055	815056	815057	815061	815062	815063																																																																									
816000	8160	9400	1	1	罗兰	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1LuolanMd010001	1	0.1			1	1		1	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#816061|2#816062|3#816063|4#816071|5#816072|6#816073	1#1#15|2#1#15|3#1#15		100101			5.6	4.55				3				81600098	81600096	81600094	81600092		8160	100097	100098	800008	800009	816100	816017						816001	816002	816003	816004	816005	816006	816007	816008	816009	816011	816012	816013	816014	816015	816016	816017	816018	816019	816020	816051	816052	816055	816056	816057	816058	816060	816061	816062	816063	816070	816071	816072	816073																																																																			
817000	8170	9400	1	1	苦刑之女	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1VirginbioMd030001	1	0.5			1.2	1.2		1	30	1	2	1.5	0.9	0.3		0.85	0	99999	0	1#817061|2#817062|3#817063	1#1#15|2#1#15|3#1#15		100101			2.34	2.7				3				81700098	81700096	81700094	81700092		8170	100097	100098	800008	800009	817100	817019	817021					817001	817002	817003	817004	817005	817006	817011	817012	817013	817014	817015	817016	817017	817018	817019	817020	817007	817008	817009	817010	817021	817022	817051	817052	817053	817054	817055	817056	817057	817058	817059	817060	817061	817062	817063	817070	817023	817024																																																														
818000	81800	9400	1	1	瓦沙克	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1SandwormMd030001	1	0.6			1	1		1	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			6.04	3.5				3				81800098	81800096	81800094	81800092		8180	100097	100098	800008	800009	818001	818002	818003	818024				818001	818002	818003	818004	818005	818006	818007	818008	818009	818011	818012	818013																																																																																								
819000	81900	81900	1	1	不明构造体α 	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				R3LuxiyaMd010011	1.2	0.1			1	1		1	30	0.8	2	1.5	1	0.7	0.2	0.7	0.5	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			2.67	1.5	1			3				81900098	81900096	81900094	81900092		8190	100050	100051	100074	102242	102261	819011	819006	819049				819001	819002	819003	819004	819005	819006	819007	819008	819009	819010	819011	819012	819013	819014	819015	819016	819017	819018	819019	819020	819021	819022	819023	819024	819025	819026																																																																										
821000	88	9400	1	2	重型收割机	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1RobotarmorMd030001	2				0.8	1		1	30	0.8	2	1.5					0	99999	0	1#997161|2#997162|3#997163|4#997164|5#997165|6#997166	1#1#15|2#1#15|3#1#15		100101		1	2.4	3.9				3									9971	900022	821203	970006	100079	821256	100098	100097	900056	997200			997101	997102	997103	997104	997105	997106	997107	997108	997109	997110	997111	997151	997152	997155	997156	997157	997158	997161	997162	997163	997164	997165	997166	997171																																																																												
201000	82100	82100	1	2	能量泄露区域			Assets/Product/Texture/Image/Role/RoleHeadLi3.png					0		1	1	1	1		0		0	0	1	0			0	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101	1	1	0	0	0			3										100018	100019	900056																																																																																																												
201100	82100	82100	1	2	能量球			Assets/Product/Texture/Image/Role/RoleHeadLi3.png					0		1	1	1	1		0		0	0	1	0			0	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101	1	1	0	0	0			3									2011	100018	100019	900056																																																																																																												
821300	82130	82150	3	2	电球召唤物			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1BravepartMd010011	0		1	1	1	1												99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101	1	1	1.7	20								82130098	82130096	82130094	82130092		8213	900056	900057	900031	900032	900011	821312	821323					821301	821302	821303	821304	821305																																																																																															
821400	82140	82150	3	2	电球战斗节奏控制	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png					0		1	1	1	1												99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101	1	1																900031	900032	821312	900011	900056	900057																																																																																																									
821500	82150	9400	1	2	暴动			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1BraveMd010011	2.5	1.2			1	1		1	30	2.3	2	1.5						99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101		1	2.5	999				3				82150098	82150096	82150094	82150092		8215	900022	970006	100098	100097	900056	821525	821544					821501	821502	821503	821504	821505	821506	821507	821508	821509	821510	821511	821512	821513																																																																																							
821600	82160	81600	3	1	暴动雷虫			Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mo1BraveMd010101	0.6				1	1		0	5	0.8	2	1.5	0.85	0.3		0.75	0.3	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			1.2	0.2								82160098	82160096	82160094	82160092			900011	821316	821315	821319																																																																																																											
831000	83100	83100	1	1	卡穆	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1XiuMd010001	1	0.1	0	0	1	1		1	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			5.167	0				3				83100097					8310	831003	831031	831073	831005	831006	831010						831001	831002	831003	831004	831005	831006	831007	831008	831009	831011	831012	831013	831014	831015	831016	831017	831018	831019																																																																																		
831100	83110	83110	1	1	卡穆	1		Assets/Product/Texture/Image/Role/RoleHeadLi3.png				Mb1XiuMd010002	1	0.1			1	1		1	30	0.8	2	1.5	0.9	0.3		0.85	0	99999	0	1#100101|2#100102|3#100103|4#100104|5#100105	1#1#15|2#1#15|3#1#15		100101			0	999				3				83110098	83110096	83110094	83110092		8311	800056	831062	831081	831100								831101	831102	831103	831104	831105	831106	831107	831108	831109	831111	831112	831113	831114	831115	831116	831117	831118	831119	831121	831122	831123	831124	831125	831126	831127	831128	831129	831131	831132																																																																							
870100	83100	9400	1	2	欧西里斯							Mb1OsirisMd000001	1.1				1.1	1		1	30	0.8	2	1.5						99999	0						1	2.2	999				3				87010098	87010096	87010094	87010092		8701	970006	100079	100098	100097	900056	900057	870144					870101	870102	870103	870104	870105	870106	870107	870108	870109	870110	870111	870112																																																																																								
870200	87010	9400	2	2	审判之眼							Mb1OsirisMd000002			1	1	1	1						1.5						99999	0					1	1	5.7	9								87020098	87020096	87020094	87020092			970006	100079	100098	100097	900056	900057	870112					870201	870202	870203	870204	870205																																																																																															
870300	87010	87030	2	2	处刑之眼							Mb1OsirisMd000003	1				1	1		1	1	0.8	2	1.5						99999	0					1	1	1.5	999				3				87030098	87030096	87030094	87030092			970006	100079	100098	100097	900056	900057						870301	870302	870303	870304	870305																																																																																															
870500	87010	87010	2	2	透明龙卷风								0		1	1	1	1						0						99999	0					1	1	0	5								87050098	87050096	87050094	87050092			900031	900032	900056																																																																																																												
