Id	Key	Text
20021061	EquipSuitCanNotTransform	该意识套装已超过改造期。
20021062	EquipSuitSiteError	该意识套装位置已错误
20021063	EquipTransformChipUseEquipCountError	使用装备数量有误
20021064	EquipTransformChipUseEquipSuitError	使用装备部位有误
20021065	EquipSuitSiteConfigNotFound	获取该意识套装信息有误
20021066	EquipRequestParamException	
20024001	AssistManagetGetAssistDataFail	暂时没有找到可支援的小队
20025001	StoryManagerOptionGetedReward	已经获取过该奖励
20025002	StoryManagerOptionRecordNotExist	选项记录不存在
20025003	StoryManagerIdNotExist	该剧情不存在
20026001	TaskManagerInitFail	任务系统初始化失败
20026002	TaskManagerInitTaskConfigFail	任务配置初始化失败
20026003	TaskManagerGetTaskConditionFail	获取任务条件失败
20026004	TaskManagerGetTaskTemplateFail	获取任务模板失败
20026005	TaskManagerFinishTaskTaskNotFound	找不到任务
20026006	TaskManagerFinishTaskTaskAlreadyFinish	任务已完成
20026007	TaskManagerFinishTaskTaskNotAchieved	任务已过期
20026008	TaskManagerTaskNotExist	任务不存在
20026009	TaskManaerTaskResetInitFail	任务重置失败
20026010	TaskManagerTaskPoolInitFail	任务池子初始化失败
20026011	TaskManagerGetActivenessStageRewardNotExist	活跃度奖励不存在
20026012	TaskManagerGetActivenessRewardUnknownType	未知活跃度类型
20026013	TaskManagerGetActivenessRewardAlreadyGeted	奖励已领取
20026014	TaskManagerNewPlayerTaskGroupInitFail	生成任务配置失败
20026015	TaskManagerCourseRewardNotExist	获取历程奖励信息失败
20026016	TaskManagerCourseRewardAlreadyGeted	获取历程奖励已领取
20026017	TaskManagerCourseStageAlreadyGeted	获取历程奖励已领取
20026018	TaskManagerTaskUnOpen	任务尚未解锁
20026019	TaskManagerTaskClose	任务已经关闭
20026020	TaskManagerTaskNotTimeLimit	任务已失效
20026021	TaskManagerNewPlayerActivenessIsNotExist	该奖励段不存在
20026022	TaskManagerNewPlayerActivenessRewardIsNotExist	奖励不存在
20026023	TaskManagerNewPlayerActivenessAlreadyGet	奖励已领取
20026024	TaskManagerNewPlayerActivenessIsNotEnough	经验不够领取
20026025	TaskManagerNewPlayerTaskTodayCanNotFinish	今日不能完成该任务
20027001	MailManagerGetMailFail	获取邮件失败
20027002	MailManagerGetRewardIsEmpty	邮件奖励为空
20027003	MailManagerGetRewardRepeat	邮件奖励已领取
20027004	MailManagerMailNotEffect	邮件未生效
20027005	MailManagerMailWasInvalid	邮件已失效
20027006	MailManagerGetRewardWasInvalidOrRewardEmpty	邮件已失效或者奖励为空
20027007	MailManagerMailIdInvalid	邮件id无效
20027008	MailManagerMailExist	邮件已存在
20027009	MailManagerMailNotExist	邮件不存在
20027010	MailManagerGetMailRewardListNotFoundReward	邮件奖励配置找不到
20027011	MailManagerGetMailRewardSomeGoodsMoreThanCapacity	部分邮件奖励附件数量超过上限，暂无法领取
20027012	MailManagerIsDeleted	邮件已被删除
20027013	MailManagerIsRead	已经阅读过此邮件
20029001	AttribManagerGetAttribTemplateNotFound	获取属性模板失败
20029002	AttribManagerGetPromotedAttribTemplateNotFound	获取等级提升属性模板失败
20029003	AttribManagerGetGrowRateAttribTemplateNotFound	获取比例提升属性模板失败
20029004	AttribManagerGetTotalPromotedAttribsParamArrayError	获取比例提升属性失败
20029005	AttribManagerGetTotalPromotedAttribsLevelError	获取等级提升属性总和等级错误
20029006	AttribManagerGetNpcAttribNpcNotFound	找不到对应Npc
20029007	AttribGroupPoolNotFound	找不到对应属性组
20029008	AttribGroupNotFound	找不到对应属性组
20029009	AttribReviseTemplateNotFound	获取比例改变属性模板失败
20029010	AttribPoolTemplateNotFound	获取属性组模板失败
20030002	ShopManagerAddShopInfoResetCostCountError	商店重置消耗不正确
20030003	ShopManagerAddGoodsInfoAlreadyExist	商品信息已导入
20030004	ShopManagerAddGoodsGroupIdAlreadyExist	商品组已导入
20030005	ShopManagerShopUnOpen	商店未开放
20030006	ShopManagerShopClosed	商店已经关闭
20030007	ShopManagerGoodsUnOpen	商品未上架
20030008	ShopManagerGoodsClosed	商品已经下架
20030009	ShopManagerShopNotExist	商店不在列表中
20030010	ShopManagerGoodsNotExist	商品不在列表中
20030011	ShopManagerGoodsGroupNotExist	商品组不在列表中
20030012	ShopManagerNotResetTimes	重置次数不足
20030013	ShopManagerShopNotBuyTimes	商店总购买次数不足
20030014	ShopManagerGoodsNotBuyTimes	商品购买次数不足
20030015	ShopGoodsAlreadyExist	商品已经存在
20030016	ShopIsUnShelve	商店已关闭
20030017	ShopGoodsIsUnShelve	商品已下架
20030018	ShopRequestParamsException	
20030019	ShopBuyGoodsCountLimit	商品购买数量超过上限
20030020	ShopKindIsNotReset	该商店无法刷新
20030021	ShopRequestException	
20031001	FriendManagerApplyFriendFailedIsApplied	申请好友失败，该好友已经在你的等待通过列表中
20031002	FriendManagerApplyFriendFailedIsRefused	申请好友失败，已被拒绝
20031003	FriendManagerApplyFriendFailedIsDeleted	申请好友失败，处于好友删除状态
20031004	FriendManagerApplyFriendFailedIsAlreadyFriend	申请好友失败，已经是朋友
20031005	FriendManagerApplyFriendFailedIsNotRepeatApply	申请好友失败，不能重复申请
20031006	FriendManagerAcceptFriendFailedApplyIsNotExist	失败！该玩家不存在或已成为您的好友！
20031007	FriendManagerAcceptFriendFailedSelfFriendCountOutOfMaxCount	接受好友申请失败，好友个数已到上限
20031008	FriendManagerRecommendFriendFailedRecommendCoolDownTime	推荐好友失败，推荐时间冷却中
20031009	FriendManagerCanNotOperateSelf	操作失败，无法对自己操作
20031010	FriendManagerGetPlayerInfosFailedReqListIsNull	获取玩家信息失败，请求列表为空
20031011	FriendManagerDeleteFriendsFailedReqListIsNull	删除好友失败，请求列表为空
20031012	FriendManagerApplySuccess	申请已提交
20031013	FriendManagerDeleteSuccess	删除好友成功
20031014	FriendManagerCanNotPlayerForId	玩家不存在
20031015	FriendManagerAcceptFriendFailedOtherFriendCountOutOfMaxCount	接受好友申请失败，对方好友个数已到上限
20031016	FriendManagerApplySelfFriendNumLimit	申请失败，好友个数已达上限
20031017	FriendManagerApplyOtherFriendNumLimit	申请失败，对方好友个数已达上限
20031018	FriendManagerApplyListFull	申请失败，对方申请列表已满
20031019	FriendManagerMyFriendFull	好友人数已满
20031020	FriendManagerOtherFriendFull	对方好友人数已满
20031021	FriendManagerAgreeIsFriend	同意失败，已经是好友
20032001	FightCheckManagerCodeNotMatch	战斗数据异常
20032002	FightCheckManagerCodesTooLong	客户端code过长
20032003	FightCheckManagerAddFightCheckException	战斗服添加校验失败
20032004	FightCheckManagerFightCheckIdNotFound	战斗服校验Id不存在
20033001	ChatManagerSendChatErrorCannotSendGift	发送聊天出错
20033002	ChatManagerChatContentCanNotBeNull	聊天内容不能为空
20033003	ChatManagerGetGiftFailedInvalidGift	无效礼物
20033004	ChatManagerGetGiftFailedSelfGift	这是您发送的礼物
20033005	ChatManagerRefreshTimeCooling	聊天冷却中......
20033006	ChatManagerGetGiftAlreadyMaxCount	当日收取礼物数已达最大值
20033007	ChatManagerGetGiftNotGift	当前没有可以收取的礼物
20033008	ChatManagerNotSendMsgToNotFriend	不能给非好友发送消息
20033009	ChatManagerSendMsgNotAllowed	含有非法字符
20033010	ChatManagerGiveGiftFailedHaveGiven	已经给好友发过礼物
20033011	ChatManagerNoSendGiftFriend	投掷次数每天早上5:00重置
20033012	ChatManagerPrivateChatNotFriend	找不到好友私聊信息
20033013	ChatManagerChatChannelInvalid	聊天发送失败
20033014	ChatManagerChatChannelIdInvalid	聊天输入不合法
20033015	ChatManagerPlayerOffline	该好友已离线
20033016	ChatContentTooLong	聊天信息过长
20033017	ChatIsBanned	禁言中
20033018	ChatChannelNotExist	频道已解散
20034001	ConditionManagerParamsError	条件参数错误
20034002	ConditionManagerGetConditionTemplateNotFound	条件配置不存在
20034003	ConditionManagerPlayerLevelNotEnough	玩家等级不足
20034004	ConditionManagerNotOwnCharacter	未拥有指定角色
20034005	ConditionManagerOwnCharacterCanNotFight	特定角色不能出战
20034006	ConditionManagerCharacterCountNotEnough	未拥有足够数量角色
20034007	ConditionManagerCharacterSexIsError	角色性别不符
20034008	ConditionManagerCharacterTypeIsError	角色类型不符
20034009	ConditionManagerCharacterLevelIsError	角色等级不符
20034010	ConditionManagerCharacterQualityIsError	角色品质不足
20034011	ConditionManagerMapNotPassed	关卡尚未通过
20034012	ConditionManagerHostelDeviceLevelNotEnough	设施等级不足
20034013	ConditionManagerHostelFloorBuildRoomNotFull	楼层未建满
20034014	ConditionManagerCharacterSexNumIsError	队伍角色性别错误
20034015	ConditionManagerCharacterTypeNumIsError	队伍角色类型错误
20034016	ConditionManagerCharacterQualityNumIsError	队伍角色品质不够
20034017	ConditionManagerCharacterLevelNumIsError	队伍角色等级不够
20034018	ConditionManagerCharacterIdNumIsError	队伍未拥有指定角色
20034019	ConditionManagerCharacterAbilityNotEnough	构造体战力条件不满足
20034020	ConditionManagerCharacterResonanceNotEnough	构造体共鸣条件不满足
20034021	ConditionManagerCharacterNumIsError	队伍出战角色数量错误
20034022	ConditionManagerCharacterExhibitionLevelNotEnough	构造体解放条件不满足
20034023	ConditionManagerIsNotGetFirstPayReward	首充奖励未领取
20034024	ConditionManagerIsNotOwnerFashion	未拥有指定时装
20034025	ConditionManagerIsOwnerFashion	已拥有指定时装
20034026	ConditionManagerExperimentIdIsNotFinish	指定试验区关卡未完成
20034027	ConditionManagerWeaponResonanceNotEnough	构造体装备共鸣技能不足
20034028	ConditionManagerChipResonanceNotEnough	构造体意识共鸣技能不足
20034029	ConditionManagerEquipResonanceNotEnough	构造体装备共鸣技能不足
20035001	HostelManagerGetRoomFail	房间配置不存在
20035002	HostelManagerGetFloorListFail	房间列表不存在
20035003	HostelManagerFunctionDeviceFail	功能设备配置不存在
20035004	HostelManagerGetFuncDeviceDataFail	功能设备数据不存在
20035005	HostelManagerGetFloorRoomsDataFail	楼层数据不存在
20035006	HostelManagerGetRestConfigFail	休息配置不存在
20035007	HostelManagerRoomAlreadyOpen	房间已经开启
20035008	HostelManagerUpgradeDeviceLessLevel	设备升级等级不足
20035009	HostelManagerUpgradeDeviceLimitTime	设备升级时间不足
20035010	HostelManagerDeviceUpgradeing	设备正在升级中
20035011	HostelManagerRestCountLimit	可休息的位置不足
20035012	HostelManagerRestFloorLock	楼层未开启
20035013	HostelManagerCharaterNotInRest	构造体未在休息室中
20035014	HostelManagerRestSlotEmpty	设备中没有构造体
20035015	HostelManagetNotTimeToAddVitality	时间不足
20035016	HostelManagerPowerStationSlotEmpty	发电站槽位没有
20035017	HostelManagetNotTimeToAddEletric	没有可以增加的电量
20035018	HostelManagerPowerStationSaveElecMax	电容已满
20035019	HostelManagerPowerStationNotHasElectric	电容已空
20035020	HostelManagerWorkCharNotFind	没有构造体在工作
20035021	HostelManagerCharacterInWork	构造体正在工作中
20035022	HostelManagerWorkSlotNotEmpty	工作位中已有构造体
20035023	HostelManagerFactorySlotIsNotIdle	工作状态模板获取失败
20035024	HostelManagerFactorySlotIsNotCompleteState	工作状态已变更
20035025	HostelDelegateManagerNotFindDelegate	这个工作已经被其他人完成了，下次早点来吧！
20035026	HostelDelegateManagerAssistCountNotEnough	今日的帮助次数已经用完
20035027	HostelDelegateManagerGetDelegateTemplateFail	找不到委托配置
20035028	HostelDelegateManagerNotPublishCount	本日剩余可发布委托次数不足！
20035029	HostelDelegateManagerAlreadyAssistPlayer	已经帮助过这位联络人，明天再来吧！
20036001	RobotManagerInitCharacterQualityFail	机器人角色错误品质
20036002	RobotManagerInitCharacterLevelFail	机器人角色错误等级
20036003	RobotManagerInitCharacterGradeFail	机器人角色错误星级
20036004	RobotManagerInitSkillLevelFail	机器人角色错误技能
20036005	RobotManagerInitWeapoonLevelFail	机器人角色错误武器等级
20036006	RobotManagerInitWeapoonAweakenFail	机器人角色错误武器觉醒
20036007	RobotManagerInitWeapoonBreakThroughFail	机器人角色错误武器强化
20036008	RobotManagerRobotNotExit	查无机器人
20037001	PersonalInfoQueryPlayerDataFail	查询个人信息失败
20038001	DailyGiveALikeFail	点赞失败
20038002	DailyAddLikeSuccess	点赞成功
20038003	DailyDelLikeSuccess	取消点赞失败
20038004	DailyBanMsgFail	禁止留言失败
20039001	BaseEquipTemplateNoFound	找不到基地装备配置
20039002	BaseEquipAttribPoolsNoFound	找不到属性池配置
20039003	BaseEquipBottomPoolTemplateNoFound	找不到保底池配置
20039004	BaseEquipNotFound	基地装备不存在
20039005	BaseEquipEvaluated	基地装备已评估
20039006	BaseEquipNotEvaluate	基地装备未评估
20039007	BaseEquipWasPutOn	基地装备已穿戴
20039008	BaseEquipPutOnLevelLimit	基地装备穿戴等级限制
20040001	BountyTaskHaveNoTask	任务不存在
20040002	BountyTaskUpperLimit	"任务上限,无法接受更多任务了"
20040003	BountyTaskHasAccept	任务已接受
20040004	BountyTaskStatusError	赏金任务状态错误
20040005	BountyTaskRefreshUpperLimit	赏金任务刷新次数不足
20040006	BountyTaskHaveNoTaskInTaskPool	暂时没有赏金任务
20040007	BountyTaskRefreshFail	赏金任务刷新失败
20041001	TaskForceTaskPoolIsFull	任务池已满
20041002	TaskForceCountLimit	派遣队伍已达到上限
20041003	TaskForceHaveNoThisTaskInTaskPool	任务不存在
20041004	TaskForceHaveNoThisTask	任务不存在
20041005	TaskForceCharacterLevelLimit	派遣队伍等级不足
20041006	TaskForceTaskHasAccept	任务已经接受
20041007	TaskForceHaveNoCharacter	构造体不存在
20041008	TaskForceCharacterHasBeenDispatched	构造体正在派遣中
20041009	TaskForceNotAcceptThisTask	任务未接受
20041010	TaskForceTaskWasCompleted	任务已完成
20041011	TaskForceTaskTheTaskIsNotCompleted	任务未完成
20042001	RankInfoNotFound	获取排行信息失败
20042002	RankLastRankNotFound	获取最终排行信息失败
20042003	RankCurrentRankNotFound	获取当前排行信息失败
20042004	RankInfoTemplateNotFound	获取排行模板失败
20042005	RankIsNotEffect	排行信息不存在
20042006	RankIsInvalid	获取排行信息失败
20042007	RankIsClosed	本期排行已经结算
20042008	RankNotInClosed	本期排行尚未开始
20043001	VoteGroupTemplateNotFound	获取投票组模板数据失败
20043002	VoteIsNotEffect	投票信息不存在
20043003	VoteIsInvalid	投票失败
20043004	VoteIsClosed	投票已关闭
20043005	VoteTimesIsUseUp	已投票
20043006	VoteIdUnknown	投票失败
20044001	ArenaActivityNotFound	活动不存在
20044002	ArenaActivityIsLoading	数据正在加载
20044003	ArenaActivityFuncIsNotOpen	功能未开启
20044004	ArenaActivityServiceIsStarting	服务正在启动
20044005	ArenaActivityServiceDataIsError	数据错误
20044006	ArenaActivityPlayerAlreadyAdd	玩家已添加
20044007	ArenaActivityChallengeRegulatorNotFound	战区管理器不存在
20044008	ArenaActivityPlayerNotFound	玩家不存在
20044009	ArenaActivityPlayerHaveTeam	玩家已有队伍
20044010	ArenaActivityTeamIsFull	队伍已满
20044011	ArenaActivityPlayerIsInTeam	已在队伍中
20044012	ArenaActivityPlayerNotHaveChallengeId	没有合适的战区
20044013	ArenaActivityArenaServiceIsNotFound	竞技服错误
20044014	ArenaActivityTeamIsNotFound	队伍不存在
20044015	ArenaActivityTeamIsAlreadyApply	已申请
20044016	ArenaActivityTeamError	队伍错误
20044017	ArenaActivityIsNotCaptain	队长才能操作
20044018	ArenaActivityPlayerIsNotApply	玩家未申请
20044019	ArenaActivityPlayerIsNotInTeam	玩家不在队伍
20044020	ArenaActivityTargetIsNotFound	目标不存在
20044021	ArenaActivityTargetHaveTeam	对方已有队伍
20044022	ArenaActivityPlayerIsNotInviter	玩家没有邀请
20044023	ArenaActivityPlayerGroupNotFound	挑战组不存在
20044024	ArenaActivityAreaIsNotOpen	该区域未开放
20044025	ArenaActivityAreaIsAlreadyUnlock	该区域已解锁
20044026	ArenaActivityPlayerAlreadyJoin	玩家已加入
20044027	ArenaActivityPlayerJoinFail	加入失败
20044028	ArenaActivityStageIsError	关卡错误
20044029	ArenaActivityChallengeIdIsNotExist	战区Id不存在
20044030	ArenaActivityAreaIsNotUnlock	区域未解锁
20044031	ArenaActivityAreaIdIsNotFound	区域不存在
20044032	ArenaActivityStageIsNotRepeatFight	该关卡不能重复挑战
20044033	ArenaActivityPreStageIsNotFinish	前置关卡未完成
20044034	ArenaActivityPlayerIsNotJoin	你未参与本期活动
20044035	ArenaActivityPlayerIsNotJoinBefore	你未参与上期活动
20044036	ArenaActivityStatusIsCanNotOprea	当前状态不能执行此操作
20044037	ArenaActivityStatusCanNotFight	当前状态不能战斗
20044038	ArenaActivityNotHaveUnlockCount	没有解锁次数
20044039	ArenaActivityActivityRegulatorNotFound	该期战区活动不存在
20044040	ArenaActivityStageError	纷争战区关卡Id异常
20044041	ArenaActivityOperateFail	操作失败
20044042	ArenaActivityInviteTargetIsNotJoin	邀请失败，该玩家尚未进入本期战区
20045001	MatchCreateRoomFailed	创建房间失败
20045002	MatchLevelLimit	等级不足
20045003	MatchInvalidStageId	创建房间失败
20045004	MatchRoomIsFull	房间满员
20045005	MatchInvalidRoomId	无效的房间Id
20045006	MatchRoomNotFound	找不到指定的房间
20045007	MatchRoomNotReady	房间不是准备状态
20045008	MatchRoomInFight	战斗已开始
20045009	MatchPlayerAlreadyInMatchPool	玩家已在匹配队列中
20045010	MatchPlayerNotInMatchPool	
20045011	MatchPlayerAlreadyInRoom	玩家已在房间中
20045012	MatchPlayerNotInRoom	玩家不在房间中
20045013	MatchPlayerNotInThisRoom	玩家不在此房间
20045014	MatchPlayerStateError	状态错误
20045015	MatchPlayerNotLeader	您不是房主
20045016	MatchCanNotTransferLeaderToYourSelf	不能将房主转移给自己
20045017	MatchPlayerNotFound	找不到指定的玩家
20045018	MatchRoomLeaderForceLeave	被房主踢出房间
20045019	MatchRoomClose	房间解散
20045020	MatchStartTimeout	待机时间太长被踢出房间
20045021	MatchCharacterNotUnique	
20046001	ExploreChapterIsNotExist	探索章节不存在
20046002	ExploreChapterIsNotFinished	章节未完成
20046003	ExplorePreChapterIsNotFinished	前置章节未完成
20046004	ExploreChapterRewardIsGot	奖励已领取
20046005	ExploreChapterNodeIsNotExist	探索节点不存在
20046006	ExplorePreNodeIsNotFinished	请先完成前置节点
20046007	ExploreNodeIsFinished	关卡已完成
20046008	ExploreEnduranceIsNotEnough	耐力值不够
20047001	PayManagerGetPayTemplateNotFound	无法找到对应充值配置
20047002	PayInsertReceiptFail	创建充值订单失败
20048001	BranchChallengeIsNotExist	挑战Id不存在
20048002	BranchPreStageNotFinish	前置关卡未完成
20048003	BranchFightIsEnd	战斗时间已结束
20049001	BossActivitySectionIsNotExist	Boss章节不存在
20049002	BossActivitySectionIsNotHaveStage	章节不存在该关卡
20049003	BossActivitySectionPreStageNotFinish	前置关卡未完成
20049004	BossActivityIsEnd	作战周期已结束
20050001	SignIdIsNotExist	签到Id不存在
20050002	SignIdIsClose	该签到已结束
20050003	SignInfoNotFound	您没有该签到数据
20050004	SignRewardIsGot	已签到
20050005	SignRewardIsNotExist	签到奖励不存在
20051001	ExperimentGroupIsEnd	实验活动已结束
20051002	ExperimentLevelIdError	无效试验区Id
20052001	PracticeChapterIsNotFound	章节不存在
20052002	PracticeChapterStageIsError	关卡不存在
20052003	PracticePreStageNotFinish	前置关卡为完成
20053001	PurchaseTemplateNotFound	礼包配置未找到
20053002	PurchaseTimeNotEffect	礼包未生效
20053003	PurchaseTimeWasInvalid	礼包已失效
20053004	PurchaseWasUnShelve	礼包已下架
20053005	PurchaseBuyTimesLimit	采购次数已用完
20053006	PurchaseRemainDayLimit	采购剩余天数限制
20053007	PurchaseIntervalDayLimit	礼包未上架
20053008	PurchasePrePurchaseLimit	采购前置限制
20053009	PurchasePrePurchaseIsOnSale	前置礼包未买完
20053010	PurchaseRecordNotFound	未购买月卡
20053011	PurchaseDailyRewardAlreadyGet	每日奖励已领取
20053012	PurchaseDailyRewardExpire	月卡已过期
20053013	PurchaseNotContainDailyReward	采购项不包含每日奖励
20054001	CdKeyInvalid	兑换码不正确，请重新检查
20054002	CdKeyNotTimeYet	不在兑换时间内，请重新检查
20054003	CdKeyTotalCountFull	兑换码已被使用，请重新检查
20054004	CdKeyChannelWrong	兑换码渠道不对，请重新检查
20054005	CdKeyPlayerCountFull	已领取过本次奖励，不能重新领取
20054006	CdKeyTimeOut	兑换码已过期，请重新检查
20055001	HeadPortraitTemplateNotFound	找不到头像配置
20055002	HeadPortraitNotOwned	未拥有该头像
20056001	GuildNameInvalid	
20056002	GuildHaveJoin	
20056003	GuildItemNotEnough	
20056004	GuildIdInvalid	
20056005	GuildNotExist	
20056006	GuildMemberLimit	
20056007	GuildApplyLimit	
20056008	GuildNotJoin	
20056009	GuildPowerNotEnough	
20056010	GuildApplyNotExist	
20056011	GuildInviteNotExist	
20056012	GuildPositionCd	
20056013	GuildPositionNotEnough	
20060001	DormDormitoryHasActivated	房间已激活
20060002	DormCannotFindDormitoryTemplate	找不到房间配置
20060003	DormItemNotEnough	物品不足
20060004	DormDormitoryNotActivated	房间未激活
20060005	DormInvalidFurnitureId	无效的家具id
20060006	DormGetRandomFurnitureConfigIdFails	随机获取家具配置id失败
20060007	DormItemNumInvalid	消耗物品数量错误
20060008	DormGetFurnitureTemplateFails	获取家具配置失败
20060009	DormStringInvalid	含有非法字符
20060010	DormCharacterIdInvalid	无效的构造体id
20060011	DormCharacterEventTemplateIdInvalid	找不到构造体事件配置
20060012	DormCharacterEventTypeTemplateIdInvalid	找不到构造体事件类型配置
20060013	DormCharacterEventNotExist	构造体不存在该事件
20060014	DormGetFurnitureReturnFails	获取家具分解配置失败
20060015	DormGetFurnitureLevelReturnFails	获取家具等级分解配置失败
20060016	DormGetFurnitureRandomAdditionAttrFails	获取家具额外随机属性加成配置失败
20060017	DormGetCharacterRandomMoodEventFails	获取随机心情事件失败
20060018	DormCharacterEventIdRepeat	该事件正在进行中
20060019	DormGetEventConditionTemplatesFails	获取宿舍事件条件配置失败
20060020	DormEventRateFails	宿舍事件概率不满足
20060021	DormEventCdFails	宿舍事件冷却中
20060022	DormEventDailyCountFails	宿舍事件达到每日次数限制
20060023	DormEventWeekCountFails	宿舍事件达到每周次数限制
20060024	DormEventMoodNotFit	宿舍事件心情值不满足
20060025	DormEventVitalityNotFit	宿舍事件体力值不满足
20060026	DormEventConditionTypeInvalid	无效的条件类型
20060027	DormEventTypeRepeat	已经存在该类型的事件
20060028	DormCreateFurnitureBaseDataFails	投入至少3家具币
20060029	DormVisitSelfDorm	不能访问自己的宿舍
20060030	DormRecommendCd	刷新冷却中
20060031	DormCharacterVisiting	构造体正在访问中
20060032	DormCharacterWorking	构造体正在打工中
20060033	DormCharacterVitalityNotEnough	构造体体力不足
20060034	DormCharacterNotWorking	构造体没有在打工
20060035	DormFurnitureCreating	已有家具在建造中
20060036	DormFurnitureCreatePosInvalid	非法建造位置
20060037	DormNoFurnitureCreating	没有在建造中的家具
20060038	DormFurnitureCreateNotComplete	家具建造未完成
20060039	DormCharacterFull	宿舍已住满
20060040	DormCharacterNotInDormitory	构造体不再房间内
20060041	DormCharacterNotEnough	宿舍入住人数不足
20060042	DormInvalidFurnitureAttrType	无效的属性类型
20060043	DormFurnitureAttrNotEnough	房间家具属性不足
20060044	DormFurnitureTypeNotSame	改造家具类型不一致
20060045	DormCannotFindWorkTemplate	找不到打工配置
20060046	DormWorkSeatNotEnough	打工位置已满
20060047	DormRequestDataInvalid	宿舍协议请求字段无效
20060048	DormCharacterHaveInDormitory	构造体已经再宿舍中
20060049	DormGetFurnitureAdditionAttrFails	获取家具词条属性加成配置失败
20060050	DormWorkPosIsUsing	该工位已被使用
30002001	PlayerOffline	该好友已离线
30002002	PlayerNotExist	玩家不存在
30002003	ServerNodeNotFound	找不到服务器
30002004	WebApiNotFound	找不到Web服务器
30002005	RequestTimeout	请求超时
30002006	RequestError	请求错误
30002007	RequestParamsError	请求失败
30002008	GmMailInfoNotFound	请求邮件信息失败
30002009	GmMailIsSending	邮件尚未发送
30002010	UnknownRequestError	未知请求错误
30002011	GmServiceNotConnect	尚未连接服务器
30002012	GmRequestServerNotFound	找不到请求的服务器
30002013	GmRequestHanlerNotFound	请求处理失败
30002014	GmServerSessionIsNull	Gm服务器未连接
30002015	GmServerSessionNotAlive	Gm服务器连接中断
30002016	GmServerManagerCenterServerSessionIsNull	Gm服务器与中心服务器没有连接
30002017	GmServerManagerCenterServerSessionNotAlive	Gm服务器与中心服务器连接中断
30002018	GmMailManagerMailNotExist	邮件不存在
30002019	GmPlayerIsUnline	玩家不在线
30002020	GmIPListIsAlreadyExit	IP已在名单内
30002021	GmIPListIsNoExit	IP已不在名单内
30002022	GmIPListIPNoValidity	IP格式错误
30007001	FetterTypeTableIdNoExit	获取限制类型配置表失败
30007002	FetterTableIdNoExit	获取限制配置表失败
30008001	GmNoticeDataRequestFail	找不到该公告信息
30008002	GmCannotEditPublishedNotice	不能修改发布中的公告
30008003	GmPictureDataInvalid	无效的图片信息
30010001	ShopGmManagerAddShopInfoFail	添加商店信息失败
30010002	ShopGmManagerAddGoodsInfoFail	添加商品信息失败
40001001	PayParamsParseException	充值参数解析异常
40001002	PayLoginTypeNonsupport	充值登录类型不支持
40001003	PayCheckSignUnMatch	充值签名不匹配
40001004	PayGetOrderInfoError	充值获取订单信息失败
40001005	PayCheckReceiptGameNoIsNullOrEmpty	充值游戏单号为空
40001006	PayCheckReceiptGameOrderIsNullOrEmpty	充值游戏订单为空
40001007	PayReceiptNotFound	充值凭证不存在
40001008	PayCheckReceiptGoodsIdUnMatch	充值凭证商品id不匹配
40001009	PayCheckReceiptAmountUnMatch	充值凭证价格不匹配
40001010	PayCheckReceiptChannelIdUnMatch	充值凭证渠道id不匹配
40001011	PayCheckReceiptChannelUidUnMatch	充值凭证渠道用户id不匹配
40001012	PayUpdateReceiptStatusFail	充值更新凭证状态失败
40001013	PayFirstPayRewardIsGet	首充奖励已领取
40001014	PayTotalPayMoneyNotEnough	累计充值金额不足
40001015	AccumulatedPayIdIsError	累计充值Id错误
40001016	AccumulatedPayIdIsNotExist	累计充值Id不存在
40001017	AccumulatedPayIdNotInOpenTime	累计充值活动未开启
40001018	AccumulatedPayRewardIdIsError	累计充值奖励id错误
40001019	AccumulatedPayRewardIdIsNotExist	累计充值奖励id不存在
40001020	AccumulatePayRewardIdIsGot	奖励已领取
40001021	AccumulatePayRewardMoneyNotEnough	充值金额不够
