Id	Type	Priority	PrefixRoot	Root
760233	OnFrame	3	2171	13307
760241	OnFrame	3	2171	13309
760242	OnFrame	3	2171	13312
760243	OnFrame	3	2171	13314
760248	OnBeforeDamage	3	2171	13316
760251	OnFrame	3	1022	13323
760252	OnFrame	3	1022	13329
760253	OnFrame	3	1022	13336
760254	OnBeforeDamage	3	1022	13340
760255	OnBeforeDamage	3	1022	13346
760256	OnBeforeDamage	3	1022	13347
760261	OnNpcWillDie	3	1022	13348
760262	OnNpcWillDie	3	1022	13351
760263	OnNpcWillDie	3	1022	13353
760271	OnFrame	3	1022	13355
760272	OnFrame	3	1022	13359
760273	OnFrame	3	1022	13362
760274	OnAfterDamage	3	13365	13367
760275	OnAfterDamage	3	13365	13374
760276	OnAfterDamage	3	13365	13377
760278	OnFrame	3	13365	13380
760281	OnFrame	3	13387	13389
760282	OnFrame	3	13400	13402
760283	OnFrame	3	13409	13411
760528	OnBeforeDamage	3	11802	13418
760291	OnFrame	3	11802	13421
760292	OnFrame	3	11802	13424
760293	OnFrame	3	11802	13426
760298	OnFrame	3	3597	13428
760301	OnFrame	3	4033	13433
760302	OnFrame	3	4033	13435
760303	OnFrame	3	4033	13437
760307	OnBeforeDamage	3	4033	13439
760308	OnBeforeDamage	3	4033	13443
760309	OnBeforeDamage	3	4033	13445
760311	OnFrame	3	4033	13447
760312	OnFrame	3	4033	13449
760313	OnFrame	3	4033	13451
760317	OnFrame	3	2171	13453
760321	OnFrame	3	13458	13460
760322	OnFrame	3	13458	13471
760323	OnFrame	3	13458	13478
760331	OnFrame	3	1676	13485
760332	OnFrame	3	1676	13488
760333	OnFrame	3	1676	13489
760341	OnFrame	3	4033	13490
760342	OnFrame	3	4033	13492
760343	OnFrame	3	4033	13494
760347	OnBeforeDamage	3	11802	13496
760348	OnBeforeDamage	3	4033	13499
760349	OnBeforeDamage	3	4033	13501
760351	OnFrame	3	1022	13504
760352	OnFrame	3	1022	13507
760353	OnFrame	3	1022	13510
760357	OnBeforeDamage	3	13512	13515
760358	OnBeforeDamage	3	13512	13528
760359	OnBeforeDamage	3	13512	13531
760361	OnFrame	3	4033	13533
760371	OnFrame	3	1022	13536
760372	OnFrame	3	1022	13539
760373	OnFrame	3	1022	13542
760377	OnBeforeDamage	3	11802	13545
760378	OnBeforeDamage	3	11802	13553
760379	OnBeforeDamage	3	11802	13556
760381	OnFrame	3	13559	13561
760382	OnFrame	3	13559	13572
760383	OnFrame	3	13559	13576
760386	OnBeforeDamage	3	13582	13584
760391	OnFrame	3	13590	13594
760392	OnFrame	3	13590	13624
760393	OnFrame	3	13590	13630
760394	OnFrame	3	13636	13640
760395	OnFrame	3	13636	13651
760396	OnFrame	3	13636	13653
760397	OnBeforeDamage	3	13654	13658
760401	OnFrame	3	1022	13679
760402	OnFrame	3	1022	13682
760403	OnFrame	3	1022	13685
760404	OnNpcWillDie	3	13688	13689
760405	OnNpcWillDie	3	13688	13703
760406	OnNpcWillDie	3	13688	13708
760411	OnFrame	3	13709	13710
760412	OnFrame	3	13709	13714
760413	OnFrame	3	13709	13716
760421	OnFrame	3	13718	13719
760422	OnFrame	3	13718	13729
760423	OnFrame	3	13718	13731
760431	OnFrame	3	1022	13733
760432	OnFrame	3	1022	13735
760433	OnFrame	3	1022	13737
760437	OnBeforeDamage	3	1022	13739
760438	OnBeforeDamage	3	1022	13743
760439	OnBeforeDamage	3	1022	13746
760451	OnFrame	3	1022	13749
760452	OnFrame	3	1022	13751
760453	OnFrame	3	1022	13753
760463	OnBeforeDamage	3	1022	13755
760464	OnBeforeDamage	3	1022	13763
760465	OnBeforeDamage	3	1022	13767
760467	OnFrame	3	2171	13771
760471	OnFrame	3	1022	13776
760472	OnFrame	3	1022	13778
760473	OnFrame	3	1022	13780
760480	OnBeforeDamage	3	1022	13782
760481	OnBeforeDamage	3	1022	13786
760482	OnBeforeDamage	3	1022	13789
760491	OnFrame	3	1022	13792
760492	OnFrame	3	1022	13794
760493	OnFrame	3	1022	13796
760497	OnFrame	3	1713	13798
760498	OnFrame	3	1713	13808
760499	OnFrame	3	1713	13814
760500	OnBeforeDamage	3	13820	13822
760501	OnBeforeDamage	3	13820	13829
760502	OnBeforeDamage	3	13820	13832
760515	OnFrame	3	2171	13835
760601	OnFrame	3	13859	13862
760602	OnFrame	3	13859	13869
760603	OnFrame	3	13859	13871
760607	OnFrame	3	13873	13875
760608	OnFrame	3	13898	13899
760609	OnFrame	3	13898	13907
760619	OnFrame	3	2171	13915
760623	OnFrame	3	3597	13920
760626	OnFrame	3	13923	13925
761011	OnFrame	3	1022	13959
761012	OnBeforeDamage	3	1022	13961
761021	OnFrame	3	1022	13967
761022	OnBeforeDamage	3	1022	13969
761031	OnFrame	3	13971	13972
761051	OnFrame	3	13974	13976
761061	OnFrame	3	13988	13989
761071	OnFrame	3	13988	13990
761081	OnFrame	3	13988	13991
761091	OnFrame	3	13992	13993
761101	OnFrame	3	14003	14005
761111	OnFrame	3	14016	14018
761113	OnFrame	3	1022	14020
761121	OnFrame	3	2171	14023
762007	OnFrame	3	2171	14025
762010	OnBeforeDamage	3	1022	14034
762012	OnBeforeDamage	3	1022	14037
762013	OnFrame	3	2171	14039
762018	OnFrame	3	1022	14044
762019	OnBeforeDamage	3	1022	14048
762021	OnFrame	3	1022	14049
762022	OnFrame	3	1022	14053
762024	OnFrame	3	4033	14057
762026	OnFrame	3	1022	14077
762027	OnNpcWillDie	3	14081	14083
762034	OnFrame	3	1022	14095
762035	OnNpcWillDie	3	4033	14098
762038	OnFrame	3	14100	14101
762039	OnFrame	3	14102	14107
762101	OnFrame	3	2171	14114
762301	OnSkill	3	1022	14119
763001	OnFrame	3	14126	14129
763006	OnFrame	3	14139	14142
763008	OnFrame	3	14164	14165
960003	OnFrame	3	14171	14174
960404	OnSkill	3	14203	14204
901405	OnNpcWillDie	3	4033	14212
901907	OnFrame	3	14216	14217
901908	OnFrame	3	14219	14220
901910	OnNpcWillDie	3	1022	14230
901911	OnFrame	3	9940	14231
901912	OnFrame	3	9940	14233
901914	OnFrame	3	1022	14236
901915	OnFrame	3	14238	14242
901917	OnBeforeDamage	3	14255	14256
910300	OnFrame	3	0	14270
910900	OnFrame	3	0	14276
911000	OnFrame	3	0	14276
911100	OnFrame	3	0	14278
911200	OnFrame	3	0	14278
911300	OnFrame	3	0	14278
911400	OnFrame	3	0	14279
911500	OnFrame	3	0	14280
911600	OnFrame	3	0	14283
911700	OnFrame	3	0	14284
911800	OnFrame	3	0	14287
911900	OnFrame	3	0	14288
912000	OnFrame	3	0	14290
912100	OnFrame	3	0	14291
912500	OnFrame	3	0	14290
912600	OnFrame	3	0	14290
913300	OnFrame	3	0	14290
913400	OnFrame	3	0	14290
913500	OnFrame	3	0	14290
913600	OnFrame	3	0	14290
913700	OnFrame	3	0	14290
913800	OnFrame	3	0	14290
913900	OnFrame	3	0	14290
914000	OnFrame	3	0	14292
914100	OnFrame	3	0	14290
914200	OnFrame	3	0	14294
914300	OnFrame	3	0	14290
920300	OnFrame	3	0	14295
920900	OnFrame	3	0	14296
921000	OnFrame	3	0	14296
921100	OnFrame	3	0	14295
921200	OnFrame	3	0	14295
921300	OnFrame	3	0	14295
921400	OnFrame	3	0	14297
921500	OnFrame	3	0	14298
921600	OnFrame	3	0	14299
921700	OnFrame	3	0	14300
921800	OnFrame	3	0	14301
921900	OnFrame	3	0	14302
922000	OnFrame	3	0	14290
922100	OnFrame	3	0	14303
922500	OnFrame	3	0	14290
922600	OnFrame	3	0	14290
923300	OnFrame	3	0	14290
923400	OnFrame	3	0	14290
923500	OnFrame	3	0	14290
923600	OnFrame	3	0	14290
923700	OnFrame	3	0	14290
923800	OnFrame	3	0	14290
923900	OnFrame	3	0	14290
924000	OnFrame	3	0	14292
924100	OnFrame	3	0	14290
924200	OnFrame	3	0	14290
924300	OnFrame	3	0	14290
914600	OnFrame	3	0	14304
924600	OnFrame	3	0	14306
914500	OnFrame	3	0	14294
924500	OnFrame	3	0	14290
904501	OnFrame	3	0	14307
904504	OnFrame	3	8020	14312
904505	OnFrame	3	10180	14314
904506	OnFrame	3	14351	14352
904509	OnFrame	3	0	14370
904510	OnFrame	3	14372	14380
904530	OnFrame	3	10435	14397
904531	OnFrame	3	14406	14408
904532	OnFrame	3	14414	14416
904533	OnFrame	3	14406	14424
904535	OnFrame	3	14351	3223
904601	OnFrame	3	14428	14429
904607	OnFrame	3	10435	14463
904608	OnFrame	3	14406	14470
904609	OnFrame	3	14406	14474
904610	OnFrame	3	14406	14478
904611	OnBeHit	3	0	14482
903321	OnFrame	3	0	14496
903322	OnFrame	3	0	14504
903323	OnFrame	3	0	14508
903324	OnFrame	3	0	14512
903325	OnFrame	3	14518	14520
903412	OnFrame	3	14528	14529
995501	OnFrame	3	0	14540
995502	OnFrame	3	14542	14544
995506	OnFrame	3	14553	14555
995507	OnFrame	3	14569	14570
995512	OnSkill	3	14580	14584
995533	OnFrame	3	14647	14649
999903	OnFrame	3	4204	14653
999904	OnFrame	3	4204	14656
995538	OnFrame	3	0	14658
995539	OnFrame	3	0	14660
995540	OnFrame	3	0	14662
995541	OnFrame	3	0	14664
995542	OnFrame	3	0	14666
995543	OnFrame	3	0	14668
995544	OnFrame	3	0	14670
995545	OnFrame	3	0	14678
995546	OnFrame	3	0	14680
995547	OnFrame	3	0	14682
813050	OnFrame	3	0	14684
813051	OnFrame	3	0	14686
813052	OnFrame	3	0	14689
813053	OnFrame	3	0	14696
813054	OnFrame	3	0	14699
813055	OnFrame	3	14704	14707
813056	OnFrame	3	14704	14732
813057	OnFrame	3	14704	14737
995201	OnBeHit	3	0	14742
815050	OnFrame	3	0	14789
815054	OnFrame	3	0	14793
815055	OnFrame	3	0	14795
995901	OnFrame	3	0	14797
995902	OnFrame	3	0	14799
995903	OnFrame	3	0	14801
995904	OnFrame	3	0	14808
995913	OnFrame	3	0	14813
995914	OnFrame	3	0	14815
995958	OnFrame	3	0	14817
995959	OnFrame	3	0	14819
995960	OnFrame	3	0	14821
995961	OnFrame	3	0	14823
995962	OnFrame	3	0	14825
995963	OnFrame	3	0	14827
995964	OnFrame	3	0	14829
995965	OnFrame	3	0	14831
817050	OnFrame	3	0	14833
817051	OnFrame	3	0	14838
817052	OnFrame	3	0	14842
817053	OnFrame	3	0	14844
817054	OnFrame	3	0	14846
817055	OnFrame	3	0	14848
817058	OnFrame	3	14850	14852
817064	OnFrame	3	14873	14875
817065	OnFrame	3	14850	14883
817066	OnFrame	3	14850	14889
817067	OnFrame	3	0	14895
831550	OnFrame	3	0	14897
831551	OnFrame	3	0	14898
831552	OnFrame	3	0	14899
831553	OnFrame	3	0	14901
831554	OnFrame	3	0	14903
831555	OnFrame	3	0	14904
831556	OnFrame	3	0	14905
831557	OnFrame	3	0	14906
831558	OnFrame	3	0	14907
831559	OnFrame	3	0	14908
831560	OnFrame	3	0	14909
831561	OnFrame	3	0	14911
831562	OnFrame	3	0	14913
831564	OnFrame	3	0	14915
831592	OnFrame	3	0	14917
995917	OnBeHit	3	1022	14919
995918	OnBeHit	3	14935	14939
995920	OnNpcWillDie	3	14959	14963
995921	OnFrame	3	14977	1022
995922	OnFrame	3	14979	1022
995923	OnFrame	3	14981	1022
995926	OnFrame	3	14983	14985
995929	OnBeforeDamage	3	14997	15001
995936	OnFrame	3	1022	15007
902251	OnFrame	3	15011	15014
902252	OnFrame	3	0	15039
902253	OnFrame	3	15041	15042
902254	OnFrame	3	15041	15063
902255	OnSkill	3	15041	15078
902262	OnFrame	3	15041	15083
902263	OnFrame	3	15041	15097
902264	OnFrame	3	15041	15107
902266	OnFrame	3	15041	15116
902269	OnFrame	3	0	15125
301009	OnAfterDamage	3	1022	15130
110501	OnFrame	3	15139	15141
110502	OnFrame	3	15139	15254
110503	OnFrame	3	15139	15288
110510	OnBeHit	3	15304	15311
903701	OnFrame	3	15323	15349
903702	OnFrame	3	0	15364
903703	OnFrame	3	0	15365
902290	OnFrame	3	15367	15369
996403	OnFrame	3	15378	15379
999504	OnFrame	3	15381	15382
999505	OnFrame	3	15381	15384
999506	OnFrame	3	15381	15386
999507	OnNpcWillDie	3	15388	15391
999501	OnFrame	3	15378	15394
999508	OnFrame	3	15405	1022
999509	OnFrame	3	15378	15406
999510	OnFrame	3	15419	1022
999514	OnFrame	3	0	15421
999515	OnFrame	3	0	15423
999516	OnFrame	3	0	15425
999517	OnFrame	3	0	15427
999518	OnFrame	3	0	15429
999520	OnFrame	3	0	15431
999521	OnFrame	3	0	15433
999526	OnAfterDamage	3	1022	15435
999536	OnFrame	3	15437	15438
903505	OnFrame	3	1022	15442
903535	OnFrame	3	8471	15446
201601	OnFrame	3	15454	15457
201606	OnFrame	3	15471	15473
991891	OnFrame	3	8020	15483
991541	OnFrame	3	8020	15487
991542	OnFrame	3	8020	15494
991543	OnFrame	3	8020	15498
991544	OnFrame	3	8020	15503
991511	OnFrame	3	15505	15506
991752	OnFrame	3	15511	15512
991530	OnAfterDamage	3	15515	15516
991881	OnFrame	3	15519	15524
991512	OnFrame	3	15505	15556
992060	OnFrame	3	15557	15559
991519	OnFrame	3	15454	15585
997200	OnFrame	3	15587	15349
997121	OnSkill	3	15608	15609
997122	OnFrame	3	8101	15614
997123	OnSkill	3	15616	15618
997124	OnSkill	3	15616	15661
997125	OnSkill	3	15663	15665
997126	OnSkill	3	15616	15668
997127	OnSkill	3	15663	15670
997128	OnSkill	3	15616	15672
997129	OnSkill	3	15663	15674
997150	OnFrame	3	15676	15693
970714	OnNpcWillDie	3	15701	15702
971101	OnBeforeDamage	3	0	15704
811011	OnFrame	3	15711	15713
811012	OnFrame	3	0	15716
811013	OnFrame	3	0	15719
811014	OnFrame	3	0	15721
811015	OnFrame	3	0	15723
811016	OnFrame	3	0	15725
811017	OnFrame	3	0	15727
811018	OnFrame	3	0	15729
811019	OnFrame	3	0	15731
811020	OnFrame	3	0	15733
811021	OnFrame	3	0	15735
811022	OnFrame	3	0	15737
811023	OnFrame	3	0	15739
811024	OnFrame	3	0	15741
811025	OnFrame	3	0	15743
811026	OnFrame	3	0	15745
811027	OnFrame	3	0	15747
811028	OnFrame	3	0	15749
811029	OnFrame	3	0	15751
811030	OnFrame	3	0	15753
811102	OnFrame	3	15711	15763
811101	OnNpcWillDie	3	0	15765
813002	OnFrame	3	0	15767
813003	OnFrame	3	0	15768
813008	OnFrame	3	15769	15770
813009	OnFrame	3	0	15775
813011	OnFrame	3	0	15776
814001	OnFrame	3	15778	15780
814103	OnFrame	3	15778	15785
814021	OnFrame	3	15769	15788
814022	OnFrame	3	15769	15790
814023	OnFrame	3	15769	15800
814024	OnFrame	3	15769	15802
812021	OnFrame	3	15381	15804
813031	OnFrame	3	15381	15807
814112	OnFrame	3	15381	15809
814100	OnFrame	3	15812	15349
814105	OnFrame	3	15829	15831
814106	OnFrame	3	15829	15831
814107	OnFrame	3	15829	15831
814108	OnFrame	3	15829	15831
814109	OnFrame	3	15829	15831
814011	OnFrame	3	0	15837
814012	OnFrame	3	0	15839
814013	OnFrame	3	0	15843
814101	OnFrame	3	0	15846
815100	OnFrame	3	15854	15349
815006	OnFrame	3	15381	15870
816017	OnFrame	3	15381	15872
817019	OnFrame	3	15381	15874
818024	OnFrame	3	15381	15876
819049	OnFrame	3	15381	15878
831010	OnFrame	3	15381	15880
815101	OnFrame	3	15882	15883
816001	OnFrame	3	0	15891
816011	OnFrame	3	15893	15895
816005	OnFrame	3	15769	15904
816006	OnFrame	3	15769	15906
816012	OnFrame	3	15907	15908
816013	OnSkill	3	15918	15920
816100	OnFrame	3	15927	15349
817002	OnFrame	3	15945	15950
817004	OnFrame	3	10631	16062
817007	OnFrame	3	1022	16078
817012	OnFrame	3	16081	16082
817100	OnFrame	3	16083	16104
817101	OnFrame	3	0	16224
817103	OnFrame	3	0	16230
900294	OnFrame	3	14983	16234
900293	OnBeforeDamage	3	16249	16250
900292	OnFrame	3	16255	16256
900291	OnFrame	3	16308	16309
818005	OnFrame	3	16317	16319
819001	OnSkill	3	16331	16333
819002	OnBeforeDamage	3	0	16344
819006	OnFrame	3	0	16350
819011	OnBeHit	3	0	16368
831001	OnSkill	3	16438	16439
831003	OnBeforeDamage	3	0	16443
831012	OnFrame	3	0	16449
831031	OnBeHit	3	0	16462
831013	OnFrame	3	0	16471
831051	OnFrame	3	0	16472
831052	OnFrame	3	0	16484
831053	OnFrame	3	0	16486
831061	OnSkill	3	16488	16490
831062	OnBeHit	3	0	16506
831063	OnFrame	3	0	16511
831072	OnFrame	3	16512	16514
831100	OnFrame	3	16532	16538
831103	OnFrame	3	0	16683
831200	OnFrame	3	16689	16698
832022	OnFrame	3	0	16710
832223	OnFrame	3	0	16717
832210	OnSkill	3	16438	16719
832212	OnBeforeDamage	3	0	16743
832213	OnBeHit	3	0	16751
800001	OnBeforeDamage	3	16753	16754
800006	OnBeforeDamage	3	16757	16764
800007	OnBeforeDamage	3	0	16768
800012	OnBeforeDamage	3	0	16771
800013	OnBeforeDamage	3	0	16774
800014	OnBeforeDamage	3	16790	16793
800019	OnFrame	3	1022	16806
800061	OnNpcWillDie	3	0	16809
800062	OnNpcWillDie	3	0	16810
800063	OnNpcWillDie	3	0	16811
800064	OnNpcWillDie	3	0	16812
800065	OnNpcWillDie	3	0	16813
800066	OnNpcWillDie	3	0	16814
800067	OnNpcWillDie	3	0	16814
800093	OnFrame	3	16815	16818
800094	OnFrame	3	16830	16818
800095	OnFrame	3	16832	16818
800096	OnFrame	3	16834	16818
800097	OnFrame	3	16836	16818
800201	OnFrame	3	16838	0
800202	OnFrame	3	16839	0
800203	OnFrame	3	16840	0
800204	OnFrame	3	16841	0
800205	OnFrame	3	16842	0
800206	OnFrame	3	16843	0
800207	OnFrame	3	16844	0
800208	OnFrame	3	16845	0
800209	OnFrame	3	16846	0
800211	OnFrame	3	16847	0
800212	OnFrame	3	16848	0
800213	OnFrame	3	16849	0
800214	OnFrame	3	16850	0
800215	OnFrame	3	16851	0
800216	OnFrame	3	16852	0
800217	OnFrame	3	16853	0
800218	OnFrame	3	16854	0
800219	OnFrame	3	16855	0
800221	OnFrame	3	16856	0
800222	OnFrame	3	16857	0
800223	OnFrame	3	16858	0
800224	OnFrame	3	16859	0
800225	OnFrame	3	16860	0
800226	OnFrame	3	16861	0
800227	OnFrame	3	16862	0
800228	OnFrame	3	16863	0
800229	OnFrame	3	16864	0
800301	OnFrame	3	3	16865
800302	OnFrame	3	3	16869
800303	OnFrame	3	3	16873
800304	OnFrame	3	3	16877
800305	OnFrame	3	3	16881
800306	OnFrame	3	3	16885
800307	OnFrame	3	3	16889
800308	OnFrame	3	3	16893
800309	OnFrame	3	3	16897
800310	OnFrame	3	3	16901
800601	OnNpcWillDie	3	0	16905
800602	OnNpcWillDie	3	0	16906
800603	OnNpcWillDie	3	0	16907
800604	OnNpcWillDie	3	0	16908
800605	OnNpcWillDie	3	0	16909
800606	OnNpcWillDie	3	0	16910
800607	OnNpcWillDie	3	0	16911
800608	OnNpcWillDie	3	0	16912
800609	OnNpcWillDie	3	0	16913
800610	OnNpcWillDie	3	0	16914
950108	OnFrame	3	16753	16915
950110	OnBeforeDamage	3	0	16918
950131	OnFrame	3	0	16927
833011	OnBeforeDamage	3	0	16967
833012	OnFrame	3	0	16983
20000101	OnFrame	1	16985	17003
20000102	OnFrame	1	17047	17053
20000103	OnFrame	1	17054	17061
20000104	OnFrame	1	17062	17061
20000201	OnFrame	1	17068	17074
20000202	OnFrame	1	17105	17106
20000203	OnFrame	1	17105	17106
20000204	OnFrame	1	17105	17106
20000301	OnFrame	1	17107	17108
20000302	OnFrame	1	17119	17120
20000303	OnFrame	1	17119	17120
20000304	OnFrame	1	17119	17120
20000401	OnFrame	1	17121	17123
20000402	OnFrame	1	17142	17143
20000403	OnFrame	1	17142	17143
20000404	OnFrame	1	17142	17143
99999957	OnFrame	1	17144	17145
99999956	OnFrame	1	17158	17159
99999970	OnFrame	1	17163	17165
99999969	OnFrame	1	17174	17178
99999968	OnFrame	1	17189	17192
99999967	OnFrame	1	17204	17210
99999960	OnFrame	1	17214	17216
99999959	OnFrame	1	17253	17254
99999958	OnFrame	1	17262	17264
10010001	OnFrame	1	17282	17292
10010002	OnFrame	1	17461	17469
10010003	OnFrame	1	17603	17615
10010101	OnFrame	1	17809	17843
10010102	OnFrame	1	17921	17934
10010103	OnFrame	1	18138	18159
10010104	OnFrame	1	18279	18287
10010201	OnFrame	1	18357	18374
10010202	OnFrame	1	18476	18490
10010203	OnFrame	1	18596	18610
10010204	OnFrame	1	18700	18709
10010301	OnFrame	1	18828	18836
10010302	OnFrame	1	18858	18865
10010303	OnFrame	1	18889	18894
10010304	OnFrame	1	18922	18927
10020101	OnFrame	1	18958	18972
10020102	OnFrame	1	19064	19073
10020103	OnFrame	1	19118	19130
10020104	OnFrame	1	19227	19233
10020201	OnFrame	1	19249	19262
10020202	OnFrame	1	19328	19346
10020203	OnFrame	1	19418	19426
10020204	OnFrame	1	19487	19502
10020301	OnFrame	1	19601	19613
10020302	OnFrame	1	19653	19671
10020303	OnFrame	1	19699	19703
10020304	OnFrame	1	19723	19731
10030101	OnFrame	1	19817	19826
10030102	OnFrame	1	19853	19868
10030103	OnFrame	1	20005	20015
10030104	OnFrame	1	20045	20053
10030201	OnFrame	1	20089	20107
10030202	OnFrame	1	20137	20149
10030203	OnFrame	1	20412	20424
10030204	OnFrame	1	20488	20493
10030301	OnFrame	1	20503	20519
10030302	OnFrame	1	20763	20770
10030303	OnFrame	1	20854	20857
10030304	OnFrame	1	20876	20880
10030401	OnFrame	1	20905	20909
10030402	OnFrame	1	20912	19868
10030403	OnFrame	1	20914	20015
10030404	OnFrame	1	20918	20053
10030501	OnFrame	1	20922	20107
10030502	OnFrame	1	20925	20929
10030503	OnFrame	1	20933	20937
10030504	OnFrame	1	20944	20493
10030601	OnFrame	1	20946	20950
10030602	OnFrame	1	20958	20770
10030603	OnFrame	1	20961	20857
10030604	OnFrame	1	20965	20880
10040101	OnFrame	1	20970	20980
10040102	OnFrame	1	21012	21016
10040103	OnFrame	1	21043	21048
10040104	OnFrame	1	21065	21072
10040201	OnFrame	1	21113	21119
10040202	OnFrame	1	21129	21133
10040203	OnFrame	1	21146	21150
10040204	OnFrame	1	21162	21169
10040301	OnFrame	1	21206	21213
10040302	OnFrame	1	21306	21310
10040303	OnFrame	1	21319	21329
10040304	OnFrame	1	21362	21365
10040401	OnFrame	1	21391	21395
10040402	OnFrame	1	21400	21016
10040403	OnFrame	1	21403	21048
10040404	OnFrame	1	21407	21072
10040501	OnFrame	1	21411	21119
10040502	OnFrame	1	21414	21133
10040503	OnFrame	1	21417	21150
10040504	OnFrame	1	21421	21169
10040601	OnFrame	1	21425	21213
10040602	OnFrame	1	21428	21310
10040603	OnFrame	1	21431	21329
10040604	OnFrame	1	21435	21365
10050101	OnFrame	1	21438	21443
10050102	OnFrame	1	21468	21479
10050103	OnFrame	1	21494	21512
10050104	OnFrame	1	21596	21605
10050201	OnFrame	1	21633	21642
10050202	OnFrame	1	21651	21655
10050203	OnFrame	1	21688	21694
10050204	OnFrame	1	21756	21766
10050301	OnFrame	1	21787	21793
10050302	OnFrame	1	21805	21808
10050303	OnFrame	1	21824	21828
10050304	OnFrame	1	21842	21847
10060101	OnFrame	1	21877	21886
10060102	OnFrame	1	21908	21914
10060103	OnFrame	1	21944	21948
10060104	OnFrame	1	21958	21962
10060201	OnFrame	1	21979	21985
10060202	OnFrame	1	21994	21998
10060203	OnFrame	1	22032	22046
10060204	OnFrame	1	22133	22140
10060301	OnFrame	1	22152	22158
10060302	OnFrame	1	22165	22169
10060303	OnFrame	1	22180	22184
10060304	OnFrame	1	22196	22200
10070101	OnFrame	1	22219	22226
10070102	OnFrame	1	22254	22258
10070103	OnFrame	1	22272	22277
10070104	OnFrame	1	22328	22334
10070201	OnFrame	1	22358	22365
10070202	OnFrame	1	22402	22409
10070203	OnFrame	1	22431	22435
10070204	OnFrame	1	22448	22454
10070301	OnFrame	1	22470	22477
10070302	OnFrame	1	22519	22535
10070303	OnFrame	1	22749	22754
10070304	OnFrame	1	22767	22770
10080101	OnFrame	1	22787	22801
10080102	OnFrame	1	22837	22849
10080103	OnFrame	1	22869	22877
10080104	OnFrame	1	23048	23057
10080201	OnFrame	1	23077	23088
10080202	OnFrame	1	23114	23131
10080203	OnFrame	1	23196	23207
10080204	OnFrame	1	23248	23252
10080301	OnFrame	1	23282	23293
10080302	OnFrame	1	23326	23332
10080303	OnFrame	1	23353	23360
10080304	OnFrame	1	23382	23386
99970010	OnFrame	1	23396	23400
99970020	OnFrame	1	23401	23400
99970030	OnFrame	1	23403	23400
99970040	OnFrame	1	23405	23400
99970050	OnFrame	1	23407	23400
99970060	OnFrame	1	23409	23400
99970070	OnFrame	1	23411	23400
99970080	OnFrame	1	23413	23400
99970120	OnFrame	1	23415	23400
99970130	OnFrame	1	23417	23400
99981100	OnFrame	1	23419	23400
99981110	OnFrame	1	23421	23400
99981200	OnFrame	1	23423	23400
99981300	OnFrame	1	23425	23400
99981310	OnFrame	1	23427	23400
99981400	OnFrame	1	23429	23400
99981401	OnFrame	1	23431	23400
99981410	OnFrame	1	23433	23400
99981420	OnFrame	1	23435	23400
99981430	OnFrame	1	23437	23400
99981500	OnFrame	1	23439	23400
99981600	OnFrame	1	23441	23400
99981700	OnFrame	1	23443	23400
99981800	OnFrame	1	23445	23400
99981900	OnFrame	1	23447	23400
99982100	OnFrame	1	23449	23400
99920100	OnFrame	1	23451	23400
99920110	OnFrame	1	23453	23400
99982130	OnFrame	1	23455	23400
99982140	OnFrame	1	23457	23400
99982150	OnFrame	1	23459	23400
99982160	OnFrame	1	23461	23400
99983100	OnFrame	1	23463	23400
99983110	OnFrame	1	23465	23400
99983111	OnFrame	1	23467	23400
99983102	OnFrame	1	23469	23400
99987010	OnFrame	1	23471	23400
99987020	OnFrame	1	23473	23400
99987030	OnFrame	1	23475	23400
99987050	OnFrame	1	23477	23400
99990000	OnFrame	1	23479	23400
99990001	OnFrame	1	23481	23400
99990002	OnFrame	1	23483	23400
99990020	OnFrame	1	23485	23400
99990040	OnFrame	1	23487	23400
99990060	OnFrame	1	23489	23400
99990230	OnFrame	1	23491	23400
99990030	OnFrame	1	23493	23400
99990090	OnFrame	1	23495	23400
99990100	OnFrame	1	23497	23400
99990110	OnFrame	1	23499	23400
99990120	OnFrame	1	23501	23400
99990130	OnFrame	1	23503	23400
99990140	OnFrame	1	23505	23400
99990150	OnFrame	1	23507	23400
99990160	OnFrame	1	23509	23400
99990170	OnFrame	1	23511	23400
99990180	OnFrame	1	23513	23400
99990190	OnFrame	1	23515	23400
99990200	OnFrame	1	23517	23400
99990210	OnFrame	1	23519	23400
99990220	OnFrame	1	23521	23400
99990250	OnFrame	1	23523	23400
99990260	OnFrame	1	23525	23400
99990330	OnFrame	1	23527	23400
99990340	OnFrame	1	23529	23400
99990350	OnFrame	1	23531	23400
99990360	OnFrame	1	23533	23400
99990370	OnFrame	1	23535	23400
99990380	OnFrame	1	23537	23400
99990390	OnFrame	1	23539	23400
99990400	OnFrame	1	23541	23400
99990410	OnFrame	1	23543	23400
99990420	OnFrame	1	23545	23400
99990430	OnFrame	1	23547	23400
99990440	OnFrame	1	23549	23400
99991030	OnFrame	1	23551	23400
99991090	OnFrame	1	23553	23400
99991100	OnFrame	1	23555	23400
99991110	OnFrame	1	23557	23400
99991120	OnFrame	1	23559	23400
99991130	OnFrame	1	23561	23400
99991140	OnFrame	1	23563	23400
99991150	OnFrame	1	23565	23400
99991160	OnFrame	1	23567	23400
99991170	OnFrame	1	23569	23400
99991180	OnFrame	1	23571	23400
99991190	OnFrame	1	23573	23400
99991200	OnFrame	1	23575	23400
