Id	CueSheetId	CueName	Is1pOr3p
71104	117	c_karenRK3_skill_red_ex_3	3
71105	117	c_karenRK3_skill_red_1_groundhit	3
71106	117	c_karenRK3_skill_red_3_groundhit	3
71107	117	c_karenRK3_skill_red_ex_1_groundhit	3
71108	117	c_karenRK3_skill_red_ex_3_groundhit	3
71109	117	c_karenRK3_skill_red_3_weapon	3
71110	117	c_karenRK3_skill_red_ex_1_weapon	3
71111	117	c_karenRK3_skill_red_ex_3_weapon	3
71112	117	c_karenRK3_imp_red_1_1	3
71113	117	c_karenRK3_imp_red_1_2	3
71114	117	c_karenRK3_imp_red_ex_3_1	3
71115	117	c_karenRK3_imp_red_ex_3_2	3
71201	117	c_karenRK3_skill_blue_1	3
71202	117	c_karenRK3_skill_blue_3	3
71203	117	c_karenRK3_skill_blue_1_dandao	3
71204	117	c_karenRK3_skill_blue_3_dandao	3
71301	117	c_karenRK3_skill_yellow_1	3
71302	117	c_karenRK3_skill_yellow_3	3
71303	117	c_karenRK3_skill_yellow_1_jump	3
71304	117	c_karenRK3_skill_yellow_3_jump	3
71305	117	c_karenRK3_imp_yellow_1	3
71306	117	c_karenRK3_imp_yellow_2	3
71307	117	c_karenRK3_skill_yellow_1_ex	3
71308	117	c_karenRK3_skill_yellow_3_ex	3
71401	117	c_karenRK3_atk_fly_1	3
71402	117	c_karenRK3_atk_fly_2	3
71403	117	c_karenRK3_imp_fly_1	3
71404	117	c_karenRK3_imp_fly_2	3
71405	117	c_karenRK3_atk_fly_born	3
71406	117	c_karenRK3_atk_fly_buff_1	3
71407	117	c_karenRK3_atk_fly_buff_2	3
71408	117	c_karenRK3_atk_fly_death	3
71409	117	c_karenRK3_atk_qte	3
71501	117	c_karenRK3_ultimate_ground	3
71502	117	c_karenRK3_ultimate_weapon	3
71601	117	c_karenRK3_action_flash_0	3
71602	117	c_karenRK3_action_flash_1	3
71603	117	c_karenRK3_action_flash_2	3
71701	117	c_karenRK3_action_born	1
71702	117	c_karenRK3_action_win	1
80001	108	c_watanabeRK2_atk_nml_1	3
80002	108	c_watanabeRK2_atk_nml_2	3
80003	108	c_watanabeRK2_atk_nml_3	3
80004	108	c_watanabeRK2_atk_nml_4	3
80005	108	c_watanabeRK2_atk_nml_5	3
80006	108	c_watanabeRK2_imp_nml_1	3
80007	108	c_watanabeRK2_imp_nml_2	3
80008	108	c_watanabeRK2_imp_nml_3	3
80009	108	c_watanabeRK2_imp_nml_4	3
80010	108	c_watanabeRK2_imp_nml_5	3
80101	108	c_watanabeRK2_skill_red_1	3
80102	108	c_watanabeRK2_imp_red	3
80103	108	c_watanabeRK2_skill_red_3	3
80104	108	c_watanabeRK2_skill_red_3_fin	3
80201	108	c_watanabeRK2_skill_blue_1	3
80202	108	c_watanabeRK2_imp_blue	3
80203	108	c_watanabeRK2_imp_blue_ex	3
80204	108	c_watanabeRK2_skill_blue_3	3
80301	108	c_watanabeRK2_skill_yellow_1	3
80302	108	c_watanabeRK2_imp_yellow	3
80303	108	c_watanabeRK2_skill_yellow_3	3
80401	108	c_watanabeRK2_atk_etc_1	3
80402	108	c_watanabeRK2_atk_etc_2	3
80403	108	c_watanabeRK2_atk_etc_3	3
80404	108	c_watanabeRK2_atk_etc_4	3
80405	108	c_watanabeRK2_atk_etc_5	3
80406	108	c_watanabeRK2_atk_shadw_1	3
80407	108	c_watanabeRK2_atk_shadw_2	3
80408	108	c_watanabeRK2_atk_shadw_3	3
80409	108	c_watanabeRK2_atk_shadw_4	3
80410	108	c_watanabeRK2_atk_shadw_5	3
80411	108	c_watanabeRK2_passive_enter	3
80412	108	c_watanabeRK2_skill_qte	3
80413	108	c_watanabeRK2_skill_qte_groundhit	3
80501	108	c_watanabeRK2_ultimate_skillrelease	3
80502	108	c_watanabeRK2_imp_ultimate	3
80503	108	c_watanabeRK2_sup_skillrelease	3
80601	108	c_watanabeRK2_action_flash_1	3
80602	108	c_watanabeRK2_action_flash_2	3
80603	108	c_watanabeRK2_action_flash_3	3
80604	108	c_watanabeRK2_action_flash_4	3
80701	108	c_watanabeRK2_action_born	1
80702	108	c_watanabeRK2_action_win	1
21001	112	c_luciaRK2_atk_nml_1	3
21002	112	c_luciaRK2_atk_nml_2	3
21003	112	c_luciaRK2_atk_nml_3	3
21004	112	c_luciaRK2_atk_nml_4	3
21005	112	c_luciaRK2_atk_nml_5	3
21006	112	c_luciaRK2_atk_nml_6	3
21007	112	c_luciaRK2_imp_nml_1	3
21008	112	c_luciaRK2_imp_nml_2	3
21009	112	c_luciaRK2_imp_nml_3	3
21010	112	c_luciaRK2_imp_nml_4	3
21011	112	c_luciaRK2_imp_nml_5	3
21012	112	c_luciaRK2_imp_nml_6	3
21101	112	c_luciaRK2_skill_red_1	3
21102	112	c_luciaRK2_skill_red_3	3
21103	112	c_luciaRK2_imp_red	3
21201	112	c_luciaRK2_skill_blue_1	3
21202	112	c_luciaRK2_skill_blue_3	3
21203	112	c_luciaRK2_imp_blue_1	3
21204	112	c_luciaRK2_imp_blue_2	3
21301	112	c_luciaRK2_skill_yellow_1_start	3
21302	112	c_luciaRK2_skill_yellow_3_start	3
21303	112	c_luciaRK2_skill_yellow_1_field	3
21304	112	c_luciaRK2_skill_yellow_2_field	3
21305	112	c_luciaRK2_skill_yellow_3_field	3
21306	112	c_luciaRK2_imp_yellow	3
21401	112	c_luciaRK2_skill_support	3
21402	112	c_luciaRK2_skill_qte	3
21501	112	c_luciaRK2_ultimate_swordwings	3
21502	112	c_luciaRK2_ultimate_swordnerf_1	3
21503	112	c_luciaRK2_ultimate_swordnerf_2	3
21504	112	c_luciaRK2_ultimate_swordnerf_3	3
21505	112	c_luciaRK2_ultimate_swordnerf_4	3
21506	112	c_luciaRK2_atk_ect_1	3
21507	112	c_luciaRK2_atk_ect_2	3
21508	112	c_luciaRK2_atk_ect_3	3
21509	112	c_luciaRK2_atk_ect_4	3
21510	112	c_luciaRK2_atk_ect_5	3
21511	112	c_luciaRK2_atk_ect_6	3
21512	112	c_luciaRK2_skill_redex_1	3
21513	112	c_luciaRK2_skill_redex_3	3
21514	112	c_luciaRK2_skill_blueex_1	3
21515	112	c_luciaRK2_skill_blueex_3	3
21516	112	c_luciaRK2_skill_yellowex_1	3
21517	112	c_luciaRK2_skill_yellowex_3	3
21518	112	c_luciaRK2_imp_yellowex	3
21601	112	c_luciaRK2_action_flash	3
21701	112	c_luciaRK2_action_born	1
21702	112	c_luciaRK2_action_win	1
22001	122	c_luciaRK3_atk_attack01	3
22002	122	c_luciaRK3_atk_attack02	3
22003	122	c_luciaRK3_atk_attack03	3
22004	122	c_luciaRK3_atk_attack04	3
22005	122	c_luciaRK3_atk_attack05	3
22006	122	c_luciaRK3_atk_attack06	3
22007	122	c_luciaRK3_imp_attack01shouji	3
22008	122	c_luciaRK3_imp_attack02shouji01	3
22009	122	c_luciaRK3_imp_attack02shouji02	3
22010	122	c_luciaRK3_imp_attack03shouji01	3
22011	122	c_luciaRK3_imp_attack03shouji02	3
22012	122	c_luciaRK3_imp_attack03shouji03	3
22013	122	c_luciaRK3_imp_attack04shouji	3
22014	122	c_luciaRK3_imp_attack05shouji01	3
22015	122	c_luciaRK3_imp_attack05shouji02	3
22101	122	c_luciaRK3_skill_attack11	3
22102	122	c_luciaRK3_skill_attack13	3
22103	122	c_luciaRK3_skill_attack13zha	3
22104	122	c_luciaRK3_imp_attack11shouji	3
22201	122	c_luciaRK3_skill_attack21	3
22202	122	c_luciaRK3_imp_attack21shouji	3
22301	122	c_luciaRK3_skill_attack31	3
22302	122	c_luciaRK3_skill_attack33	3
22303	122	c_luciaRK3_imp_attack31shouji	3
22401	122	c_luciaRK3_atk_attack41	3
22402	122	c_luciaRK3_atk_attack42	3
22403	122	c_luciaRK3_atk_attack43	3
22404	122	c_luciaRK3_atk_attack44	3
22405	122	c_luciaRK3_atk_attack41dandao	3
22406	122	c_luciaRK3_atk_attack42dandao	3
22407	122	c_luciaRK3_atk_attack43dandao	3
22408	122	c_luciaRK3_atk_attack44dandao	3
22409	122	c_luciaRK3_atk_attack41dandao01	3
22410	122	c_luciaRK3_atk_attack42dandao01	3
22411	122	c_luciaRK3_atk_attack43dandao01	3
22412	122	c_luciaRK3_atk_attack44dandao01	3
22413	122	c_luciaRK3_imp_attack41shouji	3
22414	122	c_luciaRK3_act_attackshoudao01	3
22415	122	c_luciaRK3_atk_qte	3
22416	122	c_luciaRK3_atk_qtedilie	3
22417	122	c_luciaRK3_imp_qteshouji01	3
22418	122	c_luciaRK3_skill_buff01	3
102001	202	v_lucia_01	1
102002	202	v_lucia_02	1
102003	202	v_lucia_03	1
102004	202	v_lucia_04	1
102005	202	v_lucia_05	1
102006	202	v_lucia_06	1
102007	202	v_lucia_07	1
102008	202	v_lucia_08	1
102009	202	v_lucia_09	1
102010	202	v_lucia_10	1
102011	202	v_lucia_11	1
102012	202	v_lucia_12	1
102013	202	v_lucia_13	1
102014	202	v_lucia_20_1	1
102015	202	v_lucia_20_2	1
102016	202	v_lucia_20_2	1
102017	202	v_lucia_21_1	1
102018	202	v_lucia_21_2	1
102019	202	v_lucia_21_2	1
102020	202	v_lucia_22_1	1
102021	202	v_lucia_22_2	1
102022	202	v_lucia_23_1	1
102023	202	v_lucia_23_2	1
102024	202	v_lucia_24_1	1
102025	202	v_lucia_24_2	1
102026	202	v_lucia_25_1	1
102027	202	v_lucia_25_2	1
102028	202	v_lucia_25_3	1
102029	202	v_lucia_25_4	1
102030	202	v_lucia_26_1	1
102031	202	v_lucia_26_2	1
102032	202	v_lucia_26_3	1
102033	202	v_lucia_27_1	1
102034	202	v_lucia_27_2	1
102035	202	v_lucia_27_3	1
102036	202	v_lucia_28_1	1
102037	202	v_lucia_28_2	1
102038	202	v_lucia_28_3	1
102039	202	v_lucia_29_1	1
102040	202	v_lucia_29_2	1
102041	202	v_lucia_29_3	1
102042	202	v_lucia_30_1	1
102043	202	v_lucia_30_2	1
102044	202	v_lucia_30_3	1
102045	202	v_lucia_31_1	1
102046	202	v_lucia_31_2	1
102047	202	v_lucia_32_1	1
102048	202	v_lucia_32_2	1
102049	202	v_lucia_33_1	1
102050	202	v_lucia_33_2	1
102051	202	v_lucia_34_1	1
102052	202	v_lucia_34_2	1
102053	202	v_lucia_35_1	1
102054	202	v_lucia_35_2	1
102055	202	v_lucia_36	1
102056	202	v_lucia_37	1
102057	202	v_lucia_38	1
102058	202	v_lucia_39	1
102059	202	v_lucia_40	1
102060	202	v_lucia_41	1
102061	202	v_lucia_42	1
102062	202	v_lucia_43	1
102063	202	v_lucia_44	1
102064	202	v_lucia_45	1
102065	202	v_lucia_46	1
102066	202	v_lucia_47	1
102067	202	v_lucia_48	1
102068	202	v_lucia_49	1
102069	202	v_lucia_50	1
102070	202	v_lucia_51	1
102071	202	v_lucia_52	1
102072	202	v_lucia_53	1
102073	202	v_lucia_54	1
102074	202	v_lucia_55	1
102075	202	v_lucia_56	1
102076	202	v_lucia_57	1
102077	202	v_lucia_58	1
102078	202	v_lucia_59	1
102079	202	v_lucia_60	1
102080	202	v_lucia_61	1
102081	202	v_lucia_62	1
102082	202	v_lucia_63	1
102083	202	v_lucia_64	1
102084	202	v_lucia_65	1
102085	202	v_lucia_66	1
102086	202	v_lucia_67	1
102087	202	v_lucia_68	1
102088	202	v_lucia_69_1	1
102089	202	v_lucia_69_2	1
102090	202	v_lucia_69_3	1
102091	202	v_lucia_70_1	1
102092	202	v_lucia_70_2	1
102093	202	v_lucia_70_3	1
102094	202	v_lucia_71_1	1
102095	202	v_lucia_71_2	1
102096	202	v_lucia_71_3	1
102097	202	v_lucia_72_1	1
102098	202	v_lucia_72_2	1
102099	202	v_lucia_72_3	1
102100	202	v_lucia_73_1	1
102101	202	v_lucia_73_2	1
102102	202	v_lucia_73_3	1
102103	202	v_lucia_74_1	1
102104	202	v_lucia_74_2	1
102105	202	v_lucia_74_3	1
102106	202	v_lucia_75_1	1
102107	202	v_lucia_75_2	1
102108	202	v_lucia_75_3	1
102109	202	v_lucia_76_1	1
102110	202	v_lucia_76_2	1
102111	202	v_lucia_77_1	1
102112	202	v_lucia_77_2	1
102113	202	v_lucia_78_1	1
102114	202	v_lucia_78_2	1
102115	202	v_lucia_79_1	1
102116	202	v_lucia_79_2	1
102117	202	v_lucia_80	1
102118	202	v_lucia_81	1
102119	202	v_lucia_82	1
102120	202	v_lucia_83	1
102121	202	v_lucia_84	1
102122	202	v_lucia_85	1
102123	202	v_lucia_86	1
102124	202	v_lucia_87	1
102125	202	v_lucia_88	1
102126	202	v_lucia_89	1
102127	202	v_lucia_90	1
102128	202	v_lucia_91	1
102129	202	v_lucia_92	1
102130	202	v_lucia_93	1
102131	202	v_lucia_94	1
102132	202	v_lucia_95	1
102133	202	v_lucia_96	1
102134	202	v_lucia_97	1
102135	202	v_lucia_98	1
102136	202	v_lucia_99	1
102151	202	v_lucia_14_1_ui	1
102152	202	v_lucia_14_2_ui	1
102153	202	v_lucia_14_3_ui	1
102154	202	v_lucia_15_1	1
102155	202	v_lucia_16_ui	1
102156	202	v_lucia_17_ui	1
102157	202	v_lucia_18	1
102158	202	v_lucia_19_ui	1
102159	202	v_lucia_67	1
102160	202	v_lucia_14_1	3
102161	202	v_lucia_14_2	3
102162	202	v_lucia_14_3	3
102163	202	v_lucia_15_1	3
102164	202	v_lucia_16	3
102165	202	v_lucia_17	3
102166	202	v_lucia_18	3
102167	202	v_lucia_19	3
102168	202	v_lucia_67	3
102169	202	v_lucia_65	3
102137	202	v_lucia_06_sys	1
102138	202	v_lucia_07_sys	1
102139	202	v_lucia_08_sys	1
102140	202	v_lucia_09_sys	1
102141	202	v_lucia_10_sys	1
103001	203	v_liv_01	1
103002	203	v_liv_02	1
103003	203	v_liv_03	1
103004	203	v_liv_04	1
103005	203	v_liv_05	1
103006	203	v_liv_06	1
103007	203	v_liv_07	1
103008	203	v_liv_08	1
103009	203	v_liv_09	1
103010	203	v_liv_10	1
103011	203	v_liv_11	1
103012	203	v_liv_12	1
103013	203	v_liv_13	1
103014	203	v_liv_20_1	1
103015	203	v_liv_20_2	1
103016	203	v_liv_21_1	1
103017	203	v_liv_21_2	1
103018	203	v_liv_21_3	1
103019	203	v_liv_21_4	1
103020	203	v_liv_22_1	1
103021	203	v_liv_22_2	1
103022	203	v_liv_22_3	1
103023	203	v_liv_23_1	1
103024	203	v_liv_23_2	1
103025	203	v_liv_23_3	1
103026	203	v_liv_24_1	1
103027	203	v_liv_24_2	1
103028	203	v_liv_24_3	1
103029	203	v_liv_25_1	1
103030	203	v_liv_25_2	1
103031	203	v_liv_25_3	1
103032	203	v_liv_26_1	1
103033	203	v_liv_26_2	1
103034	203	v_liv_26_3	1
103035	203	v_liv_27_1	1
103036	203	v_liv_27_2	1
103037	203	v_liv_28_1	1
103038	203	v_liv_28_2	1
103039	203	v_liv_29_1	1
103040	203	v_liv_29_2	1
103041	203	v_liv_30_1	1
103042	203	v_liv_30_2	1
103043	203	v_liv_31	1
103044	203	v_liv_32	1
103045	203	v_liv_33	1
103046	203	v_liv_34	1
103047	203	v_liv_35	1
103048	203	v_liv_36	1
103049	203	v_liv_37	1
103050	203	v_liv_38	1
103051	203	v_liv_39	1
103052	203	v_liv_40	1
103053	203	v_liv_41	1
103054	203	v_liv_42	1
103055	203	v_liv_43	1
103056	203	v_liv_44	1
103057	203	v_liv_45	1
103058	203	v_liv_46	1
103059	203	v_liv_47	1
103060	203	v_liv_48	1
103061	203	v_liv_49	1
103062	203	v_liv_50	1
103063	203	v_liv_51	1
103064	203	v_liv_52	1
103065	203	v_liv_53	1
103066	203	v_liv_54	1
103067	203	v_liv_55	1
103068	203	v_liv_56	1
103069	203	v_liv_57	1
103070	203	v_liv_58	1
103071	203	v_liv_59	1
103072	203	v_liv_60	1
103073	203	v_liv_61	1
103074	203	v_liv_62	1
103075	203	v_liv_64	1
103076	203	v_liv_65_1	1
103077	203	v_liv_65_2	1
103078	203	v_liv_65_3	1
103079	203	v_liv_66_1	1
103080	203	v_liv_66_2	1
103081	203	v_liv_67_1	1
103082	203	v_liv_67_2	1
103083	203	v_liv_67_3	1
103084	203	v_liv_68_1	1
103085	203	v_liv_68_2	1
103086	203	v_liv_69_1	1
103087	203	v_liv_69_2	1
103088	203	v_liv_69_2	1
103089	203	v_liv_70_1	1
103090	203	v_liv_70_2	1
103091	203	v_liv_70_3	1
103092	203	v_liv_71_1	1
103093	203	v_liv_71_2	1
103095	203	v_liv_72_1	1
103096	203	v_liv_72_2	1
103098	203	v_liv_73_1	1
103099	203	v_liv_73_2	1
103101	203	v_liv_74_1	1
103102	203	v_liv_74_2	1
103103	203	v_liv_75	1
103104	203	v_liv_76	1
103105	203	v_liv_77	1
103106	203	v_liv_78	1
103107	203	v_liv_79	1
103108	203	v_liv_80	1
103109	203	v_liv_81	1
103110	203	v_liv_82	1
103111	203	v_liv_83	1
103112	203	v_liv_84	1
103113	203	v_liv_85	1
103114	203	v_liv_86	1
103115	203	v_liv_87	1
103116	203	v_liv_88	1
103117	203	v_liv_89	1
103118	203	v_liv_90	1
103119	203	v_liv_91	1
103120	203	v_liv_92	1
103121	203	v_liv_93	1
103122	203	v_liv_94	1
103151	203	v_liv_14_1_ui	1
103152	203	v_liv_14_2_ui	1
103153	203	v_liv_14_3_ui	1
103154	203	v_liv_15_1	1
103155	203	v_liv_16_ui	1
103156	203	v_liv_17_ui	1
103157	203	v_liv_18	1
103158	203	v_liv_19_ui	1
103159	203	v_liv_63	1
103160	203	v_liv_14_1	3
103161	203	v_liv_14_2	3
103162	203	v_liv_14_3	3
103163	203	v_liv_15_1	3
103164	203	v_liv_16	3
103165	203	v_liv_17	3
103166	203	v_liv_18	3
103167	203	v_liv_19	3
103168	203	v_liv_63	3
103169	203	v_liv_61	3
103123	203	v_liv_06_sys	1
103124	203	v_liv_07_sys	1
103125	203	v_liv_08_sys	1
103126	203	v_liv_09_sys	1
103127	203	v_liv_10_sys	1
101001	201	v_li_01	1
101002	201	v_li_02	1
101003	201	v_li_03	1
101004	201	v_li_04	1
101005	201	v_li_05	1
101006	201	v_li_06	1
101007	201	v_li_07	1
101008	201	v_li_08	1
101009	201	v_li_09	1
101010	201	v_li_10	1
101011	201	v_li_11	1
101012	201	v_li_12	1
101013	201	v_li_13	1
101014	201	v_li_20_1	1
101015	201	v_li_20_2	1
101016	201	v_li_21_1	1
101017	201	v_li_21_2	1
101018	201	v_li_21_3	1
101019	201	v_li_22_1	1
101020	201	v_li_22_2	1
101021	201	v_li_22_3	1
101022	201	v_li_23_1	1
101023	201	v_li_23_2	1
101024	201	v_li_23_3	1
101025	201	v_li_24_1	1
101026	201	v_li_24_2	1
101027	201	v_li_24_3	1
101028	201	v_li_25_1	1
101029	201	v_li_25_2	1
101030	201	v_li_25_3	1
101031	201	v_li_26_1	1
101032	201	v_li_26_2	1
101033	201	v_li_27_1	1
101034	201	v_li_27_2	1
101035	201	v_li_28_1	1
101036	201	v_li_28_2	1
101037	201	v_li_29_1	1
101038	201	v_li_29_2	1
101039	201	v_li_30	1
101040	201	v_li_31	1
101041	201	v_li_32	1
101042	201	v_li_33	1
101043	201	v_li_34	1
101044	201	v_li_35	1
101045	201	v_li_36	1
101046	201	v_li_37	1
101047	201	v_li_38	1
101048	201	v_li_39	1
101049	201	v_li_40	1
101050	201	v_li_41	1
101051	201	v_li_42	1
101052	201	v_li_43	1
101053	201	v_li_44	1
101054	201	v_li_45	1
101055	201	v_li_46	1
101056	201	v_li_47	1
101057	201	v_li_48	1
101058	201	v_li_49	1
101059	201	v_li_50	1
101060	201	v_li_51	1
101061	201	v_li_52	1
101062	201	v_li_53	1
101063	201	v_li_54	1
101064	201	v_li_55	1
101065	201	v_li_56	1
101066	201	v_li_57	1
101067	201	v_li_58	1
101068	201	v_li_59	1
101069	201	v_li_60	1
101070	201	v_li_62	1
101071	201	v_li_63_1	1
101072	201	v_li_63_2	1
101073	201	v_li_63_3	1
101074	201	v_li_64_1	1
101075	201	v_li_64_2	1
101076	201	v_li_64_3	1
101077	201	v_li_65_1	1
101078	201	v_li_65_2	1
101079	201	v_li_65_3	1
101080	201	v_li_66_1	1
101081	201	v_li_66_2	1
101082	201	v_li_67_1	1
101083	201	v_li_67_2	1
101084	201	v_li_67_3	1
101085	201	v_li_68_1	1
101086	201	v_li_68_2	1
101087	201	v_li_69_1	1
101088	201	v_li_69_2	1
101089	201	v_li_69_3	1
101090	201	v_li_70_1	1
101091	201	v_li_70_2	1
101092	201	v_li_71_1	1
101093	201	v_li_71_2	1
101094	201	v_li_72	1
101095	201	v_li_73	1
101096	201	v_li_74	1
101097	201	v_li_75	1
101098	201	v_li_76	1
101099	201	v_li_77	1
101100	201	v_li_78	1
101101	201	v_li_79	1
101102	201	v_li_80	1
101103	201	v_li_81	1
101104	201	v_li_82	1
101105	201	v_li_83	1
101106	201	v_li_84	1
101107	201	v_li_85	1
101108	201	v_li_86	1
101109	201	v_li_87	1
101110	201	v_li_88	1
101111	201	v_li_89	1
101112	201	v_li_90	1
101151	201	v_li_14_1_ui	1
101152	201	v_li_14_2_ui	1
101153	201	v_li_14_3_ui	1
101154	201	v_li_15_1	1
101155	201	v_li_16_ui	1
101156	201	v_li_17_ui	1
101157	201	v_li_18	1
101158	201	v_li_19_ui	1
101159	201	v_li_61	1
101160	201	v_li_14_1	3
101161	201	v_li_14_2	3
101162	201	v_li_14_3	3
101163	201	v_li_15_1	3
101164	201	v_li_16	3
101165	201	v_li_17	3
101166	201	v_li_18	3
101167	201	v_li_19	3
101168	201	v_li_61	3
101169	201	v_li_59	3
101113	201	v_li_06_sys	1
101114	201	v_li_07_sys	1
101115	201	v_li_08_sys	1
101116	201	v_li_09_sys	1
101117	201	v_li_10_sys	1
106001	206	v_kamui_01	1
106002	206	v_kamui_02	1
106003	206	v_kamui_03	1
106004	206	v_kamui_04	1
106005	206	v_kamui_05	1
106006	206	v_kamui_06	1
106007	206	v_kamui_07	1
106008	206	v_kamui_08	1
106009	206	v_kamui_09	1
106010	206	v_kamui_10	1
106011	206	v_kamui_11	1
106012	206	v_kamui_12	1
106013	206	v_kamui_13	1
106014	206	v_kamui_20_1	1
106015	206	v_kamui_20_2	1
106016	206	v_kamui_21_1	1
106017	206	v_kamui_21_2	1
106018	206	v_kamui_21_3	1
106019	206	v_kamui_22_1	1
106020	206	v_kamui_22_2	1
106021	206	v_kamui_22_3	1
106022	206	v_kamui_23_1	1
106023	206	v_kamui_23_2	1
106024	206	v_kamui_23_3	1
106025	206	v_kamui_24_1	1
106026	206	v_kamui_24_2	1
106027	206	v_kamui_24_3	1
106028	206	v_kamui_25_1	1
106029	206	v_kamui_25_2	1
106031	206	v_kamui_26_1	1
106032	206	v_kamui_26_2	1
106033	206	v_kamui_27_1	1
106034	206	v_kamui_27_2	1
106035	206	v_kamui_28_1	1
106036	206	v_kamui_28_2	1
106037	206	v_kamui_29	1
106038	206	v_kamui_30	1
106039	206	v_kamui_31	1
106040	206	v_kamui_32	1
106041	206	v_kamui_33	1
106042	206	v_kamui_34	1
106043	206	v_kamui_35	1
106044	206	v_kamui_36	1
106045	206	v_kamui_37	1
106046	206	v_kamui_38	1
106047	206	v_kamui_39	1
106048	206	v_kamui_40	1
106049	206	v_kamui_41	1
106050	206	v_kamui_42	1
106051	206	v_kamui_43	1
106052	206	v_kamui_44	1
106053	206	v_kamui_45	1
106054	206	v_kamui_46	1
106055	206	v_kamui_47	1
106056	206	v_kamui_48	1
106057	206	v_kamui_49	1
106058	206	v_kamui_50	1
106059	206	v_kamui_51	1
106060	206	v_kamui_52	1
106061	206	v_kamui_53	1
106062	206	v_kamui_54	1
106063	206	v_kamui_55	1
106064	206	v_kamui_56	1
106065	206	v_kamui_57	1
106066	206	v_kamui_58	1
106067	206	v_kamui_59	1
106068	206	v_kamui_61	1
106069	206	v_kamui_62_1	1
106070	206	v_kamui_62_2	1
106071	206	v_kamui_62_3	1
106072	206	v_kamui_63_1	1
106073	206	v_kamui_63_2	1
106074	206	v_kamui_64_1	1
106075	206	v_kamui_64_2	1
106076	206	v_kamui_64_3	1
106077	206	v_kamui_65_1	1
106078	206	v_kamui_65_2	1
106079	206	v_kamui_65_3	1
106080	206	v_kamui_66	1
106081	206	v_kamui_67_1	1
106082	206	v_kamui_67_2	1
106083	206	v_kamui_68_1	1
106084	206	v_kamui_68_2	1
106085	206	v_kamui_69_1	1
106086	206	v_kamui_69_2	1
106087	206	v_kamui_70	1
106088	206	v_kamui_71	1
106089	206	v_kamui_72	1
106090	206	v_kamui_73	1
106091	206	v_kamui_74	1
106092	206	v_kamui_75	1
106093	206	v_kamui_76	1
106094	206	v_kamui_77	1
106095	206	v_kamui_78	1
106096	206	v_kamui_79	1
106097	206	v_kamui_80	1
106098	206	v_kamui_81	1
106099	206	v_kamui_82	1
106100	206	v_kamui_83	1
106101	206	v_kamui_84	1
106102	206	v_kamui_85	1
106103	206	v_kamui_86	1
106104	206	v_kamui_87	1
106105	206	v_kamui_88	1
106106	206	v_kamui_89	1
106151	206	v_kamui_14_1_ui	1
106152	206	v_kamui_14_2_ui	1
106153	206	v_kamui_14_3_ui	1
106154	206	v_kamui_15_1	1
106155	206	v_kamui_16_ui	1
106156	206	v_kamui_17_ui	1
106157	206	v_kamui_18	1
106158	206	v_kamui_19_ui	1
106159	206	v_kamui_60	1
106160	206	v_kamui_14_1	3
106161	206	v_kamui_14_2	3
106162	206	v_kamui_14_3	3
106163	206	v_kamui_15_1	3
106164	206	v_kamui_16	3
106165	206	v_kamui_17	3
106166	206	v_kamui_18	3
106167	206	v_kamui_19	3
106168	206	v_kamui_60	3
106169	206	v_kamui_58	3
106107	206	v_kamui_06_sys	1
106108	206	v_kamui_07_sys	1
106109	206	v_kamui_08_sys	1
106110	206	v_kamui_09_sys	1
106111	206	v_kamui_10_sys	1
105001	205	v_imper9t_01	1
105002	205	v_imper9t_02	1
105003	205	v_imper9t_03	1
105004	205	v_imper9t_04	1
105005	205	v_imper9t_05	1
105006	205	v_imper9t_06	1
105007	205	v_imper9t_07	1
105008	205	v_imper9t_08	1
105009	205	v_imper9t_09	1
105010	205	v_imper9t_10	1
105011	205	v_imper9t_11	1
105012	205	v_imper9t_12	1
105013	205	v_imper9t_13	1
105014	205	v_imper9t_20_1	1
105015	205	v_imper9t_20_2	1
105016	205	v_imper9t_21_1	1
105017	205	v_imper9t_21_2	1
105018	205	v_imper9t_21_3	1
105019	205	v_imper9t_22_1	1
105020	205	v_imper9t_22_2	1
105021	205	v_imper9t_22_3	1
105022	205	v_imper9t_23_1	1
105023	205	v_imper9t_23_2	1
105024	205	v_imper9t_23_3	1
105025	205	v_imper9t_24_1	1
105026	205	v_imper9t_24_2	1
105027	205	v_imper9t_24_3	1
105028	205	v_imper9t_25_1	1
105029	205	v_imper9t_25_2	1
105030	205	v_imper9t_26_1	1
105031	205	v_imper9t_26_2	1
105032	205	v_imper9t_27_1	1
105033	205	v_imper9t_27_2	1
105034	205	v_imper9t_28_1	1
105035	205	v_imper9t_28_2	1
105036	205	v_imper9t_29	1
105037	205	v_imper9t_30	1
105038	205	v_imper9t_31	1
105039	205	v_imper9t_32	1
105040	205	v_imper9t_33	1
105041	205	v_imper9t_34	1
105042	205	v_imper9t_35	1
105043	205	v_imper9t_36	1
105044	205	v_imper9t_37	1
105045	205	v_imper9t_38	1
105046	205	v_imper9t_39	1
105047	205	v_imper9t_40	1
105048	205	v_imper9t_41	1
105049	205	v_imper9t_42	1
105050	205	v_imper9t_43	1
105051	205	v_imper9t_44	1
105052	205	v_imper9t_45	1
105053	205	v_imper9t_46	1
105054	205	v_imper9t_47	1
105055	205	v_imper9t_48	1
105056	205	v_imper9t_49	1
105057	205	v_imper9t_50	1
105058	205	v_imper9t_51	1
