Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[4]	ItemId[4]	ItemCount[4]	ConditionId	ResId
315	3023002	1	20	30230021	30230021	370	302	1	8000	40100	1	40104	1					5000	3023002
316	3023002	2	25	30230022	30230022	1020	303												3023002
317	3024001	0	20	30240010	30240010	300	401	1	6000	40104	2							5000	3024001
318	3024001	1	25	30240011	30240011	760	402	1	12000	40100	2	40104	2					5000	3024001
319	3024001	2	30	30240012	30240012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024001
320	3024001	3	35	30240013	30240013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024001
321	3024002	0	20	30240020	30240020	300	401	1	6000	40104	2							5000	3024002
322	3024002	1	25	30240021	30240021	760	402	1	12000	40100	2	40104	2					5000	3024002
323	3024002	2	30	30240022	30240022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024002
324	3024002	3	35	30240023	30240023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024002
325	3024003	0	20	30240030	30240030	300	401	1	6000	40104	2							5000	3024003
326	3024003	1	25	30240031	30240031	760	402	1	12000	40100	2	40104	2					5000	3024003
327	3024003	2	30	30240032	30240032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024003
328	3024003	3	35	30240033	30240033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024003
329	3024004	0	20	30240040	30240040	300	401	1	6000	40104	2							5000	3024004
330	3024004	1	25	30240041	30240041	760	402	1	12000	40100	2	40104	2					5000	3024004
331	3024004	2	30	30240042	30240042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024004
332	3024004	3	35	30240043	30240043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024004
333	3025001	0	25	30250010	30250010	500	501	1	8000	40104	3							5000	3025001
334	3025001	1	30	30250011	30250011	1680	502	1	16000	40100	3	40104	3					5000	3025001
335	3025001	2	35	30250012	30250012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025001
336	3025001	3	40	30250013	30250013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025001
337	3025001	4	45	30250014	30250014	11050	505												3025001
338	3025002	0	25	30250020	30250020	500	501	1	8000	40104	3							5000	3025002
339	3025002	1	30	30250021	30250021	1680	502	1	16000	40100	3	40104	3					5000	3025002
340	3025002	2	35	30250022	30250022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025002
341	3025002	3	40	30250023	30250023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025002
342	3025002	4	45	30250024	30250024	11050	505												3025002
343	3025003	0	25	30250030	30250030	500	501	1	8000	40104	3							5000	3025003
344	3025003	1	30	30250031	30250031	1680	502	1	16000	40100	3	40104	3					5000	3025003
345	3025003	2	35	30250032	30250032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025003
346	3025003	3	40	30250033	30250033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025003
347	3025003	4	45	30250034	30250034	11050	505												3025003
348	3025004	0	25	30250040	30250040	500	501	1	8000	40104	3							5000	3025004
349	3025004	1	30	30250041	30250041	1680	502	1	16000	40100	3	40104	3					5000	3025004
350	3025004	2	35	30250042	30250042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025004
351	3025004	3	40	30250043	30250043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025004
352	3025004	4	45	30250044	30250044	11050	505												3025004
353	3025005	0	25	30250050	30250050	500	501	1	8000	40104	3							5000	3025005
354	3025005	1	30	30250051	30250051	1680	502	1	16000	40100	3	40104	3					5000	3025005
355	3025005	2	35	30250052	30250052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025005
356	3025005	3	40	30250053	30250053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025005
357	3025005	4	45	30250054	30250054	11050	505												3025005
358	3025006	0	25	30250060	30250060	500	501	1	8000	40104	3							5000	3025006
359	3025006	1	30	30250061	30250061	1680	502	1	16000	40100	3	40104	3					5000	3025006
360	3025006	2	35	30250062	30250062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025006
361	3025006	3	40	30250063	30250063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025006
362	3025006	4	45	30250064	30250064	11050	505												3025006
363	3025007	0	25	30250070	30250070	500	501	1	8000	40104	3							5000	3025007
364	3025007	1	30	30250071	30250071	1680	502	1	16000	40100	3	40104	3					5000	3025007
365	3025007	2	35	30250072	30250072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025007
366	3025007	3	40	30250073	30250073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025007
367	3025007	4	45	30250074	30250074	11050	505												3025007
368	3025008	0	25	30250080	30250080	500	501	1	8000	40104	3							5000	3025008
369	3025008	1	30	30250081	30250081	1680	502	1	16000	40100	3	40104	3					5000	3025008
370	3025008	2	35	30250082	30250082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025008
371	3025008	3	40	30250083	30250083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025008
372	3025008	4	45	30250084	30250084	11050	505												3025008
373	3026001	0	25	30260010	30260010	700	601	1	10000	40104	4							5000	3026001
374	3026001	1	30	30260011	30260011	2360	602	1	20000	40100	4	40104	4					5000	3026001
375	3026001	2	35	30260012	30260012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026001
376	3026001	3	40	30260013	30260013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026001
377	3026001	4	45	30260014	30260014	15280	605												3026001
378	3026002	0	25	30260020	30260020	700	601	1	10000	40104	4							5000	3026002
379	3026002	1	30	30260021	30260021	2360	602	1	20000	40100	4	40104	4					5000	3026002
380	3026002	2	35	30260022	30260022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026002
381	3026002	3	40	30260023	30260023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026002
382	3026002	4	45	30260024	30260024	15280	605												3026002
383	3026003	0	25	30260030	30260030	700	601	1	10000	40104	4							5000	3026003
384	3026003	1	30	30260031	30260031	2360	602	1	20000	40100	4	40104	4					5000	3026003
385	3026003	2	35	30260032	30260032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026003
386	3026003	3	40	30260033	30260033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026003
387	3026003	4	45	30260034	30260034	15280	605												3026003
388	3026004	0	25	30260040	30260040	700	601	1	10000	40104	4							5000	3026004
389	3026004	1	30	30260041	30260041	2360	602	1	20000	40100	4	40104	4					5000	3026004
390	3026004	2	35	30260042	30260042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026004
391	3026004	3	40	30260043	30260043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026004
392	3026004	4	45	30260044	30260044	15280	605												3026004
393	3026005	0	25	30260050	30260050	700	601	1	10000	40104	4							5000	3026005
394	3026005	1	30	30260051	30260051	2360	602	1	20000	40100	4	40104	4					5000	3026005
395	3026005	2	35	30260052	30260052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026005
396	3026005	3	40	30260053	30260053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026005
397	3026005	4	45	30260054	30260054	15280	605												3026005
398	3026006	0	25	30260060	30260060	700	601	1	10000	40104	4							5000	3026006
399	3026006	1	30	30260061	30260061	2360	602	1	20000	40100	4	40104	4					5000	3026006
400	3026006	2	35	30260062	30260062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026006
401	3026006	3	40	30260063	30260063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026006
402	3026006	4	45	30260064	30260064	15280	605												3026006
403	3026007	0	25	30260070	30260070	700	601	1	10000	40104	4							5000	3026007
404	3026007	1	30	30260071	30260071	2360	602	1	20000	40100	4	40104	4					5000	3026007
405	3026007	2	35	30260072	30260072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026007
406	3026007	3	40	30260073	30260073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026007
407	3026007	4	45	30260074	30260074	15280	605												3026007
408	3026008	0	25	30260080	30260080	700	601	1	10000	40104	4							5000	3026008
409	3026008	1	30	30260081	30260081	2360	602	1	20000	40100	4	40104	4					5000	3026008
410	3026008	2	35	30260082	30260082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026008
411	3026008	3	40	30260083	30260083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026008
412	3026008	4	45	30260084	30260084	15280	605												3026008
413	3026009	0	25	30260090	30260090	700	601	1	10000	40104	4							5000	3026009
414	3026009	1	30	30260091	30260091	2360	602	1	20000	40100	4	40104	4					5000	3026009
415	3026009	2	35	30260092	30260092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026009
416	3026009	3	40	30260093	30260093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026009
417	3026009	4	45	30260094	30260094	15280	605												3026009
418	3026010	0	25	30260100	30260100	700	601	1	10000	40104	4							5000	3026010
419	3026010	1	30	30260101	30260101	2360	602	1	20000	40100	4	40104	4					5000	3026010
420	3026010	2	35	30260102	30260102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026010
421	3026010	3	40	30260103	30260103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026010
422	3026010	4	45	30260104	30260104	15280	605												3026010
423	3026011	0	25	30260110	30260110	700	601	1	10000	40104	4							5000	3026011
424	3026011	1	30	30260111	30260111	2360	602	1	20000	40100	4	40104	4					5000	3026011
425	3026011	2	35	30260112	30260112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026011
426	3026011	3	40	30260113	30260113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026011
427	3026011	4	45	30260114	30260114	15280	605												3026011
428	3026012	0	25	30260120	30260120	700	601	1	10000	40104	4							5000	3026012
429	3026012	1	30	30260121	30260121	2360	602	1	20000	40100	4	40104	4					5000	3026012
430	3026012	2	35	30260122	30260122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026012
431	3026012	3	40	30260123	30260123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026012
432	3026012	4	45	30260124	30260124	15280	605												3026012
433	3032001	0	10	30320010	30320010	50	301												3032001
434	3033001	0	15	30330010	30330010	100	301	1	4000	40104	1							5000	3033001
435	3033001	1	20	30330011	30330011	370	302	1	8000	40100	1	40104	1					5000	3033001
436	3033001	2	25	30330012	30330012	1020	303												3033001
437	3033002	0	15	30330020	30330020	100	301	1	4000	40104	1							5000	3033002
438	3033002	1	20	30330021	30330021	370	302	1	8000	40100	1	40104	1					5000	3033002
439	3033002	2	25	30330022	30330022	1020	303												3033002
440	3034001	0	20	30340010	30340010	300	401	1	6000	40104	2							5000	3034001
441	3034001	1	25	30340011	30340011	760	402	1	12000	40100	2	40104	2					5000	3034001
442	3034001	2	30	30340012	30340012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034001
443	3034001	3	35	30340013	30340013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034001
444	3034002	0	20	30340020	30340020	300	401	1	6000	40104	2							5000	3034002
445	3034002	1	25	30340021	30340021	760	402	1	12000	40100	2	40104	2					5000	3034002
446	3034002	2	30	30340022	30340022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034002
447	3034002	3	35	30340023	30340023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034002
448	3034003	0	20	30340030	30340030	300	401	1	6000	40104	2							5000	3034003
449	3034003	1	25	30340031	30340031	760	402	1	12000	40100	2	40104	2					5000	3034003
450	3034003	2	30	30340032	30340032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034003
451	3034003	3	35	30340033	30340033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034003
452	3034004	0	20	30340040	30340040	300	401	1	6000	40104	2							5000	3034004
453	3034004	1	25	30340041	30340041	760	402	1	12000	40100	2	40104	2					5000	3034004
454	3034004	2	30	30340042	30340042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034004
455	3034004	3	35	30340043	30340043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034004
456	3035001	0	25	30350010	30350010	500	501	1	8000	40104	3							5000	3035001
457	3035001	1	30	30350011	30350011	1680	502	1	16000	40100	3	40104	3					5000	3035001
458	3035001	2	35	30350012	30350012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035001
459	3035001	3	40	30350013	30350013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035001
460	3035001	4	45	30350014	30350014	11050	505												3035001
461	3035002	0	25	30350020	30350020	500	501	1	8000	40104	3							5000	3035002
462	3035002	1	30	30350021	30350021	1680	502	1	16000	40100	3	40104	3					5000	3035002
463	3035002	2	35	30350022	30350022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035002
464	3035002	3	40	30350023	30350023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035002
465	3035002	4	45	30350024	30350024	11050	505												3035002
466	3035003	0	25	30350030	30350030	500	501	1	8000	40104	3							5000	3035003
467	3035003	1	30	30350031	30350031	1680	502	1	16000	40100	3	40104	3					5000	3035003
468	3035003	2	35	30350032	30350032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035003
469	3035003	3	40	30350033	30350033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035003
470	3035003	4	45	30350034	30350034	11050	505												3035003
471	3035004	0	25	30350040	30350040	500	501	1	8000	40104	3							5000	3035004
472	3035004	1	30	30350041	30350041	1680	502	1	16000	40100	3	40104	3					5000	3035004
473	3035004	2	35	30350042	30350042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035004
474	3035004	3	40	30350043	30350043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035004
475	3035004	4	45	30350044	30350044	11050	505												3035004
476	3035005	0	25	30350050	30350050	500	501	1	8000	40104	3							5000	3035005
477	3035005	1	30	30350051	30350051	1680	502	1	16000	40100	3	40104	3					5000	3035005
478	3035005	2	35	30350052	30350052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035005
479	3035005	3	40	30350053	30350053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035005
480	3035005	4	45	30350054	30350054	11050	505												3035005
481	3035006	0	25	30350060	30350060	500	501	1	8000	40104	3							5000	3035006
482	3035006	1	30	30350061	30350061	1680	502	1	16000	40100	3	40104	3					5000	3035006
483	3035006	2	35	30350062	30350062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035006
484	3035006	3	40	30350063	30350063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035006
485	3035006	4	45	30350064	30350064	11050	505												3035006
486	3035007	0	25	30350070	30350070	500	501	1	8000	40104	3							5000	3035007
487	3035007	1	30	30350071	30350071	1680	502	1	16000	40100	3	40104	3					5000	3035007
488	3035007	2	35	30350072	30350072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035007
489	3035007	3	40	30350073	30350073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035007
490	3035007	4	45	30350074	30350074	11050	505												3035007
491	3035008	0	25	30350080	30350080	500	501	1	8000	40104	3							5000	3035008
492	3035008	1	30	30350081	30350081	1680	502	1	16000	40100	3	40104	3					5000	3035008
493	3035008	2	35	30350082	30350082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035008
494	3035008	3	40	30350083	30350083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035008
495	3035008	4	45	30350084	30350084	11050	505												3035008
496	3036001	0	25	30360010	30360010	700	601	1	10000	40104	4							5000	3036001
497	3036001	1	30	30360011	30360011	2360	602	1	20000	40100	4	40104	4					5000	3036001
498	3036001	2	35	30360012	30360012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036001
499	3036001	3	40	30360013	30360013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036001
500	3036001	4	45	30360014	30360014	15280	605												3036001
501	3036002	0	25	30360020	30360020	700	601	1	10000	40104	4							5000	3036002
502	3036002	1	30	30360021	30360021	2360	602	1	20000	40100	4	40104	4					5000	3036002
503	3036002	2	35	30360022	30360022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036002
504	3036002	3	40	30360023	30360023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036002
505	3036002	4	45	30360024	30360024	15280	605												3036002
506	3036003	0	25	30360030	30360030	700	601	1	10000	40104	4							5000	3036003
507	3036003	1	30	30360031	30360031	2360	602	1	20000	40100	4	40104	4					5000	3036003
508	3036003	2	35	30360032	30360032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036003
509	3036003	3	40	30360033	30360033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036003
510	3036003	4	45	30360034	30360034	15280	605												3036003
511	3036004	0	25	30360040	30360040	700	601	1	10000	40104	4							5000	3036004
512	3036004	1	30	30360041	30360041	2360	602	1	20000	40100	4	40104	4					5000	3036004
513	3036004	2	35	30360042	30360042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036004
514	3036004	3	40	30360043	30360043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036004
515	3036004	4	45	30360044	30360044	15280	605												3036004
516	3036005	0	25	30360050	30360050	700	601	1	10000	40104	4							5000	3036005
517	3036005	1	30	30360051	30360051	2360	602	1	20000	40100	4	40104	4					5000	3036005
518	3036005	2	35	30360052	30360052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036005
519	3036005	3	40	30360053	30360053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036005
520	3036005	4	45	30360054	30360054	15280	605												3036005
521	3036006	0	25	30360060	30360060	700	601	1	10000	40104	4							5000	3036006
522	3036006	1	30	30360061	30360061	2360	602	1	20000	40100	4	40104	4					5000	3036006
523	3036006	2	35	30360062	30360062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036006
524	3036006	3	40	30360063	30360063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036006
525	3036006	4	45	30360064	30360064	15280	605												3036006
526	3036007	0	25	30360070	30360070	700	601	1	10000	40104	4							5000	3036007
527	3036007	1	30	30360071	30360071	2360	602	1	20000	40100	4	40104	4					5000	3036007
528	3036007	2	35	30360072	30360072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036007
529	3036007	3	40	30360073	30360073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036007
530	3036007	4	45	30360074	30360074	15280	605												3036007
531	3036008	0	25	30360080	30360080	700	601	1	10000	40104	4							5000	3036008
532	3036008	1	30	30360081	30360081	2360	602	1	20000	40100	4	40104	4					5000	3036008
533	3036008	2	35	30360082	30360082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036008
534	3036008	3	40	30360083	30360083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036008
535	3036008	4	45	30360084	30360084	15280	605												3036008
536	3036009	0	25	30360090	30360090	700	601	1	10000	40104	4							5000	3036009
537	3036009	1	30	30360091	30360091	2360	602	1	20000	40100	4	40104	4					5000	3036009
538	3036009	2	35	30360092	30360092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036009
539	3036009	3	40	30360093	30360093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036009
540	3036009	4	45	30360094	30360094	15280	605												3036009
541	3036010	0	25	30360100	30360100	700	601	1	10000	40104	4							5000	3036010
542	3036010	1	30	30360101	30360101	2360	602	1	20000	40100	4	40104	4					5000	3036010
543	3036010	2	35	30360102	30360102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036010
544	3036010	3	40	30360103	30360103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036010
545	3036010	4	45	30360104	30360104	15280	605												3036010
546	3036011	0	25	30360110	30360110	700	601	1	10000	40104	4							5000	3036011
547	3036011	1	30	30360111	30360111	2360	602	1	20000	40100	4	40104	4					5000	3036011
548	3036011	2	35	30360112	30360112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036011
549	3036011	3	40	30360113	30360113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036011
550	3036011	4	45	30360114	30360114	15280	605												3036011
551	3036012	0	25	30360120	30360120	700	601	1	10000	40104	4							5000	3036012
552	3036012	1	30	30360121	30360121	2360	602	1	20000	40100	4	40104	4					5000	3036012
553	3036012	2	35	30360122	30360122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036012
554	3036012	3	40	30360123	30360123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036012
555	3036012	4	45	30360124	30360124	15280	605												3036012
556	3042001	0	10	30420010	30420010	50	301												3042001
557	3043001	0	15	30430010	30430010	100	301	1	4000	40104	1							5000	3043001
558	3043001	1	20	30430011	30430011	370	302	1	8000	40100	1	40104	1					5000	3043001
559	3043001	2	25	30430012	30430012	1020	303												3043001
560	3043002	0	15	30430020	30430020	100	301	1	4000	40104	1							5000	3043002
561	3043002	1	20	30430021	30430021	370	302	1	8000	40100	1	40104	1					5000	3043002
562	3043002	2	25	30430022	30430022	1020	303												3043002
563	3044001	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3044001
564	3044001	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3044001
565	3044001	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044001
566	3044001	3	35	30440013	30440013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044001
567	3044002	0	20	30440020	30440020	300	401	1	6000	40104	2							5000	3044002
568	3044002	1	25	30440021	30440021	760	402	1	12000	40100	2	40104	2					5000	3044002
569	3044002	2	30	30440022	30440022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044002
570	3044002	3	35	30440023	30440023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044002
571	3044003	0	20	30440030	30440030	300	401	1	6000	40104	2							5000	3044003
572	3044003	1	25	30440031	30440031	760	402	1	12000	40100	2	40104	2					5000	3044003
573	3044003	2	30	30440032	30440032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044003
574	3044003	3	35	30440033	30440033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044003
575	3044004	0	20	30440040	30440040	300	401	1	6000	40104	2							5000	3044004
576	3044004	1	25	30440041	30440041	760	402	1	12000	40100	2	40104	2					5000	3044004
577	3044004	2	30	30440042	30440042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044004
578	3044004	3	35	30440043	30440043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044004
579	3044005	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3044005
580	3044005	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3044005
581	3044005	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044005
582	3044005	3	35	30440013	30440013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044005
583	3045001	0	25	30450010	30450010	500	501	1	8000	40104	3							5000	3045001
584	3045001	1	30	30450011	30450011	1680	502	1	16000	40100	3	40104	3					5000	3045001
585	3045001	2	35	30450012	30450012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045001
586	3045001	3	40	30450013	30450013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045001
587	3045001	4	45	30450014	30450014	11050	505												3045001
588	3045002	0	25	30450020	30450020	500	501	1	8000	40104	3							5000	3045002
589	3045002	1	30	30450021	30450021	1680	502	1	16000	40100	3	40104	3					5000	3045002
590	3045002	2	35	30450022	30450022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045002
591	3045002	3	40	30450023	30450023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045002
592	3045002	4	45	30450024	30450024	11050	505												3045002
593	3045003	0	25	30450030	30450030	500	501	1	8000	40104	3							5000	3045003
594	3045003	1	30	30450031	30450031	1680	502	1	16000	40100	3	40104	3					5000	3045003
595	3045003	2	35	30450032	30450032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045003
596	3045003	3	40	30450033	30450033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045003
597	3045003	4	45	30450034	30450034	11050	505												3045003
598	3045004	0	25	30450040	30450040	500	501	1	8000	40104	3							5000	3045004
599	3045004	1	30	30450041	30450041	1680	502	1	16000	40100	3	40104	3					5000	3045004
600	3045004	2	35	30450042	30450042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045004
601	3045004	3	40	30450043	30450043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045004
602	3045004	4	45	30450044	30450044	11050	505												3045004
603	3045005	0	25	30450050	30450050	500	501	1	8000	40104	3							5000	3045005
604	3045005	1	30	30450051	30450051	1680	502	1	16000	40100	3	40104	3					5000	3045005
605	3045005	2	35	30450052	30450052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045005
606	3045005	3	40	30450053	30450053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045005
607	3045005	4	45	30450054	30450054	11050	505												3045005
608	3045006	0	25	30450060	30450060	500	501	1	8000	40104	3							5000	3045006
609	3045006	1	30	30450061	30450061	1680	502	1	16000	40100	3	40104	3					5000	3045006
610	3045006	2	35	30450062	30450062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045006
611	3045006	3	40	30450063	30450063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045006
612	3045006	4	45	30450064	30450064	11050	505												3045006
613	3045007	0	25	30450070	30450070	500	501	1	8000	40104	3							5000	3045007
614	3045007	1	30	30450071	30450071	1680	502	1	16000	40100	3	40104	3					5000	3045007
615	3045007	2	35	30450072	30450072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045007
616	3045007	3	40	30450073	30450073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045007
617	3045007	4	45	30450074	30450074	11050	505												3045007
618	3045008	0	25	30450080	30450080	500	501	1	8000	40104	3							5000	3045008
619	3045008	1	30	30450081	30450081	1680	502	1	16000	40100	3	40104	3					5000	3045008
620	3045008	2	35	30450082	30450082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045008
621	3045008	3	40	30450083	30450083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045008
622	3045008	4	45	30450084	30450084	11050	505												3045008
623	3046001	0	25	30460010	30460010	700	601	1	10000	40104	4							5000	3046001
624	3046001	1	30	30460011	30460011	2360	602	1	20000	40100	4	40104	4					5000	3046001
625	3046001	2	35	30460012	30460012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046001
