Id	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	SuitId	GainType	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType	AttractBehaviorType	AnimationId	AttrTagY
8511016	6	4	vivoNEX	Assets/Product/Texture/Image/IconTools/IconDormQudaovivo002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaovivo002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaovivo001/Qudaovivo002.prefab	“VIVO”电脑桌，支持多屏幕连接的豪华体验，是你居家办公的不二之选。	25007	1	0	2	1800	1						2074	1	2					1	1
8511017	2	2	好游快爆爆米花	Assets/Product/Texture/Image/IconTools/IconDormQudaokuaibao001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuaibao001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuaibao001/Qudaokuaibao001.prefab	美味的好游快爆爆米花，包装上的大眼睛惹人注目。	25011	1	0	2	1800	1						2075	1	2					1	1
8511018	4	4	华为5G Covered	Assets/Product/Texture/Image/IconTools/IconDormQudaohuawei001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaohuawei001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaohuawei001/Qudaohuawei001.prefab	叫做“HUAWEI”的多功能通讯终端，数据传输速度快的超乎想象，很受构造体们的喜爱。	25011	1	0	2	1800	1						2076	1	2					1	1
8511019	3	3	4399游戏盒	Assets/Product/Texture/Image/IconTools/IconDormQudao4399001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudao4399001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudao4399001/Qudao4399001.prefab	一个带有数字“4399”的神奇小盒子，拉动右边的遥感似乎会发生什么。	25011	1	0	2	1800	1						2077	1	2					1	1
8511020	4	2	黑鲨游戏机	Assets/Product/Texture/Image/IconTools/IconDormQudaoheisha001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoheisha001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoheisha001/Qudaoheisha001.prefab	一台代号“黑鲨”的高性能机器，七实似乎一直在找机会拆了它进行研究。	25011	1	0	2	1800	1						2078	1	2					1	1
8511021	4	1	小米游戏招牌	Assets/Product/Texture/Image/IconTools/IconDormQudaoxiaomi001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoxiaomi001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoxiaomi001/Qudaoxiaomi001.prefab	鲜艳的招牌，放在宿舍中即使关了灯也能看到上面的“小米游戏”四个字。	25012	2	0	2	1800	1						2079	1	2					1	1
8511022	5	3	应用宝抓娃娃机	Assets/Product/Texture/Image/IconTools/IconDormQudaoyingyongbao001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoyingyongbao001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoyingyongbao001/Qudaoyingyongbao001.prefab	很受欢迎的抓娃娃机，但是里面的娃娃似乎只有一种。	25011	1	0	2	1800	1						2080	1	2					1	1
8511023	3	3	赛博蛋	Assets/Product/Texture/Image/IconTools/IconDormQudaodan001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaodan001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaodan001/Qudaodan001.prefab	科技感十足的全息投影仪，开启后会投影出各种文字和图形。	25011	1	5	2	1800	1						2081	1	2					1	1
8511024	3	1	九游挂壁电视	Assets/Product/Texture/Image/IconTools/IconDormQudaojiuyou001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaojiuyou001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaojiuyou001/Qudaojiuyou001.prefab	待机时显示着”九游“字样的电视机，躺在沙发上看它，十分惬意。	25012	2	0	2	1800	1						2082	1	2					1	1
8404006	7	3	哔哩哔哩沙发	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili002/Qudaobilibili002.prefab	堆满了慵懒的小电视的沙发，让人一躺就不想起来。	25004	1	0	2	1800	1			3#-1			2103					SIT	GOSOFA	1	1
8511029	7	2	哔哩哔哩家庭影院	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili003/Qudaobilibili003.prefab	配套有大型音箱、高分辨率显示屏的哔哩哔哩家庭影院系统。不知是谁摆上了一个露西亚的景品。	25011	1	0	2	1800	1						2104							1	1
8511030	2	2	哔哩哔哩落地灯	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili004.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili004Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili004/Qudaobilibili004.prefab	总想去摇一摇的落地灯。不过小电视灯罩没法像不倒翁一样晃动。	25011	1	0	2	1800	1						2105							1	1
8508009	2	2	哔哩哔哩软凳	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili005.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili005Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili005/Qudaobilibili005.prefab	柔软的面料非常舒适，像棉花一样会让坐着的人陷进去。	25008	1	0	2	1800	1			1#-2			2106					CHAIR	GOCHAIR	1	1
8407011	5	3	哔哩哔哩小桌	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili006.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili006Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili006/Qudaobilibili006.prefab	只要坐在边上，就忍不住高喊“干杯！”	25007	1	0	2	1800	1						2107							1	1
8511031	3	3	悬浮库罗罗	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro001/Qudaokuro001.prefab	悬浮在盆景上方的库罗罗，不知道是模型还是实物。	25011	1	0	2	1800	1						2108							1	1
