Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[4]	ItemId[4]	ItemCount[4]	ConditionId	ResId
314	3016011	4	45	30160114	30160114	15280	605												3016011
315	3016012	0	25	30160120	30160120	700	601	1	10000	40104	4							5000	3016012
316	3016012	1	30	30160121	30160121	2360	602	1	20000	40100	4	40104	4					5000	3016012
317	3016012	2	35	30160122	30160122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016012
318	3016012	3	40	30160123	30160123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016012
319	3016012	4	45	30160124	30160124	15280	605												3016012
320	3022001	0	10	30220010	30220010	50	301												3022001
321	3023001	0	15	30230010	30230010	100	301	1	4000	40104	1							5000	3023001
322	3023001	1	20	30230011	30230011	370	302	1	8000	40100	1	40104	1					5000	3023001
323	3023001	2	25	30230012	30230012	1020	303												3023001
324	3023002	0	15	30230020	30230020	100	301	1	4000	40104	1							5000	3023002
325	3023002	1	20	30230021	30230021	370	302	1	8000	40100	1	40104	1					5000	3023002
326	3023002	2	25	30230022	30230022	1020	303												3023002
327	3024001	0	20	30240010	30240010	300	401	1	6000	40104	2							5000	3024001
328	3024001	1	25	30240011	30240011	760	402	1	12000	40100	2	40104	2					5000	3024001
329	3024001	2	30	30240012	30240012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024001
330	3024001	3	35	30240013	30240013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024001
331	3024002	0	20	30240020	30240020	300	401	1	6000	40104	2							5000	3024002
332	3024002	1	25	30240021	30240021	760	402	1	12000	40100	2	40104	2					5000	3024002
333	3024002	2	30	30240022	30240022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024002
334	3024002	3	35	30240023	30240023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024002
335	3024003	0	20	30240030	30240030	300	401	1	6000	40104	2							5000	3024003
336	3024003	1	25	30240031	30240031	760	402	1	12000	40100	2	40104	2					5000	3024003
337	3024003	2	30	30240032	30240032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024003
338	3024003	3	35	30240033	30240033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024003
339	3024004	0	20	30240040	30240040	300	401	1	6000	40104	2							5000	3024004
340	3024004	1	25	30240041	30240041	760	402	1	12000	40100	2	40104	2					5000	3024004
341	3024004	2	30	30240042	30240042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3024004
342	3024004	3	35	30240043	30240043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3024004
343	3025001	0	25	30250010	30250010	500	501	1	8000	40104	3							5000	3025001
344	3025001	1	30	30250011	30250011	1680	502	1	16000	40100	3	40104	3					5000	3025001
345	3025001	2	35	30250012	30250012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025001
346	3025001	3	40	30250013	30250013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025001
347	3025001	4	45	30250014	30250014	11050	505												3025001
348	3025002	0	25	30250020	30250020	500	501	1	8000	40104	3							5000	3025002
349	3025002	1	30	30250021	30250021	1680	502	1	16000	40100	3	40104	3					5000	3025002
350	3025002	2	35	30250022	30250022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025002
351	3025002	3	40	30250023	30250023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025002
352	3025002	4	45	30250024	30250024	11050	505												3025002
353	3025003	0	25	30250030	30250030	500	501	1	8000	40104	3							5000	3025003
354	3025003	1	30	30250031	30250031	1680	502	1	16000	40100	3	40104	3					5000	3025003
355	3025003	2	35	30250032	30250032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025003
356	3025003	3	40	30250033	30250033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025003
357	3025003	4	45	30250034	30250034	11050	505												3025003
358	3025004	0	25	30250040	30250040	500	501	1	8000	40104	3							5000	3025004
359	3025004	1	30	30250041	30250041	1680	502	1	16000	40100	3	40104	3					5000	3025004
360	3025004	2	35	30250042	30250042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025004
361	3025004	3	40	30250043	30250043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025004
362	3025004	4	45	30250044	30250044	11050	505												3025004
363	3025005	0	25	30250050	30250050	500	501	1	8000	40104	3							5000	3025005
364	3025005	1	30	30250051	30250051	1680	502	1	16000	40100	3	40104	3					5000	3025005
365	3025005	2	35	30250052	30250052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025005
366	3025005	3	40	30250053	30250053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025005
367	3025005	4	45	30250054	30250054	11050	505												3025005
368	3025006	0	25	30250060	30250060	500	501	1	8000	40104	3							5000	3025006
369	3025006	1	30	30250061	30250061	1680	502	1	16000	40100	3	40104	3					5000	3025006
370	3025006	2	35	30250062	30250062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025006
371	3025006	3	40	30250063	30250063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025006
372	3025006	4	45	30250064	30250064	11050	505												3025006
373	3025007	0	25	30250070	30250070	500	501	1	8000	40104	3							5000	3025007
374	3025007	1	30	30250071	30250071	1680	502	1	16000	40100	3	40104	3					5000	3025007
375	3025007	2	35	30250072	30250072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025007
376	3025007	3	40	30250073	30250073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025007
377	3025007	4	45	30250074	30250074	11050	505												3025007
378	3025008	0	25	30250080	30250080	500	501	1	8000	40104	3							5000	3025008
379	3025008	1	30	30250081	30250081	1680	502	1	16000	40100	3	40104	3					5000	3025008
380	3025008	2	35	30250082	30250082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3025008
381	3025008	3	40	30250083	30250083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3025008
382	3025008	4	45	30250084	30250084	11050	505												3025008
383	3026001	0	25	30260010	30260010	700	601	1	10000	40104	4							5000	3026001
384	3026001	1	30	30260011	30260011	2360	602	1	20000	40100	4	40104	4					5000	3026001
385	3026001	2	35	30260012	30260012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026001
386	3026001	3	40	30260013	30260013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026001
387	3026001	4	45	30260014	30260014	15280	605												3026001
388	3026002	0	25	30260020	30260020	700	601	1	10000	40104	4							5000	3026002
389	3026002	1	30	30260021	30260021	2360	602	1	20000	40100	4	40104	4					5000	3026002
390	3026002	2	35	30260022	30260022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026002
391	3026002	3	40	30260023	30260023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026002
392	3026002	4	45	30260024	30260024	15280	605												3026002
393	3026003	0	25	30260030	30260030	700	601	1	10000	40104	4							5000	3026003
394	3026003	1	30	30260031	30260031	2360	602	1	20000	40100	4	40104	4					5000	3026003
395	3026003	2	35	30260032	30260032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026003
396	3026003	3	40	30260033	30260033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026003
397	3026003	4	45	30260034	30260034	15280	605												3026003
398	3026004	0	25	30260040	30260040	700	601	1	10000	40104	4							5000	3026004
399	3026004	1	30	30260041	30260041	2360	602	1	20000	40100	4	40104	4					5000	3026004
400	3026004	2	35	30260042	30260042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026004
401	3026004	3	40	30260043	30260043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026004
402	3026004	4	45	30260044	30260044	15280	605												3026004
403	3026005	0	25	30260050	30260050	700	601	1	10000	40104	4							5000	3026005
404	3026005	1	30	30260051	30260051	2360	602	1	20000	40100	4	40104	4					5000	3026005
405	3026005	2	35	30260052	30260052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026005
406	3026005	3	40	30260053	30260053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026005
407	3026005	4	45	30260054	30260054	15280	605												3026005
408	3026006	0	25	30260060	30260060	700	601	1	10000	40104	4							5000	3026006
409	3026006	1	30	30260061	30260061	2360	602	1	20000	40100	4	40104	4					5000	3026006
410	3026006	2	35	30260062	30260062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026006
411	3026006	3	40	30260063	30260063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026006
412	3026006	4	45	30260064	30260064	15280	605												3026006
413	3026007	0	25	30260070	30260070	700	601	1	10000	40104	4							5000	3026007
414	3026007	1	30	30260071	30260071	2360	602	1	20000	40100	4	40104	4					5000	3026007
415	3026007	2	35	30260072	30260072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026007
416	3026007	3	40	30260073	30260073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026007
417	3026007	4	45	30260074	30260074	15280	605												3026007
418	3026008	0	25	30260080	30260080	700	601	1	10000	40104	4							5000	3026008
419	3026008	1	30	30260081	30260081	2360	602	1	20000	40100	4	40104	4					5000	3026008
420	3026008	2	35	30260082	30260082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026008
421	3026008	3	40	30260083	30260083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026008
422	3026008	4	45	30260084	30260084	15280	605												3026008
423	3026009	0	25	30260090	30260090	700	601	1	10000	40104	4							5000	3026009
424	3026009	1	30	30260091	30260091	2360	602	1	20000	40100	4	40104	4					5000	3026009
425	3026009	2	35	30260092	30260092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026009
426	3026009	3	40	30260093	30260093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026009
427	3026009	4	45	30260094	30260094	15280	605												3026009
428	3026010	0	25	30260100	30260100	700	601	1	10000	40104	4							5000	3026010
429	3026010	1	30	30260101	30260101	2360	602	1	20000	40100	4	40104	4					5000	3026010
430	3026010	2	35	30260102	30260102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026010
431	3026010	3	40	30260103	30260103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026010
432	3026010	4	45	30260104	30260104	15280	605												3026010
433	3026011	0	25	30260110	30260110	700	601	1	10000	40104	4							5000	3026011
434	3026011	1	30	30260111	30260111	2360	602	1	20000	40100	4	40104	4					5000	3026011
435	3026011	2	35	30260112	30260112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026011
436	3026011	3	40	30260113	30260113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026011
437	3026011	4	45	30260114	30260114	15280	605												3026011
438	3026012	0	25	30260120	30260120	700	601	1	10000	40104	4							5000	3026012
439	3026012	1	30	30260121	30260121	2360	602	1	20000	40100	4	40104	4					5000	3026012
440	3026012	2	35	30260122	30260122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026012
441	3026012	3	40	30260123	30260123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026012
442	3026012	4	45	30260124	30260124	15280	605												3026012
443	3032001	0	10	30320010	30320010	50	301												3032001
444	3033001	0	15	30330010	30330010	100	301	1	4000	40104	1							5000	3033001
445	3033001	1	20	30330011	30330011	370	302	1	8000	40100	1	40104	1					5000	3033001
446	3033001	2	25	30330012	30330012	1020	303												3033001
447	3033002	0	15	30330020	30330020	100	301	1	4000	40104	1							5000	3033002
448	3033002	1	20	30330021	30330021	370	302	1	8000	40100	1	40104	1					5000	3033002
449	3033002	2	25	30330022	30330022	1020	303												3033002
450	3034001	0	20	30340010	30340010	300	401	1	6000	40104	2							5000	3034001
451	3034001	1	25	30340011	30340011	760	402	1	12000	40100	2	40104	2					5000	3034001
452	3034001	2	30	30340012	30340012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034001
453	3034001	3	35	30340013	30340013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034001
454	3034002	0	20	30340020	30340020	300	401	1	6000	40104	2							5000	3034002
455	3034002	1	25	30340021	30340021	760	402	1	12000	40100	2	40104	2					5000	3034002
456	3034002	2	30	30340022	30340022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034002
457	3034002	3	35	30340023	30340023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034002
458	3034003	0	20	30340030	30340030	300	401	1	6000	40104	2							5000	3034003
459	3034003	1	25	30340031	30340031	760	402	1	12000	40100	2	40104	2					5000	3034003
460	3034003	2	30	30340032	30340032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034003
461	3034003	3	35	30340033	30340033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034003
462	3034004	0	20	30340040	30340040	300	401	1	6000	40104	2							5000	3034004
463	3034004	1	25	30340041	30340041	760	402	1	12000	40100	2	40104	2					5000	3034004
464	3034004	2	30	30340042	30340042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034004
465	3034004	3	35	30340043	30340043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034004
466	3035001	0	25	30350010	30350010	500	501	1	8000	40104	3							5000	3035001
467	3035001	1	30	30350011	30350011	1680	502	1	16000	40100	3	40104	3					5000	3035001
468	3035001	2	35	30350012	30350012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035001
469	3035001	3	40	30350013	30350013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035001
470	3035001	4	45	30350014	30350014	11050	505												3035001
471	3035002	0	25	30350020	30350020	500	501	1	8000	40104	3							5000	3035002
472	3035002	1	30	30350021	30350021	1680	502	1	16000	40100	3	40104	3					5000	3035002
473	3035002	2	35	30350022	30350022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035002
474	3035002	3	40	30350023	30350023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035002
475	3035002	4	45	30350024	30350024	11050	505												3035002
476	3035003	0	25	30350030	30350030	500	501	1	8000	40104	3							5000	3035003
477	3035003	1	30	30350031	30350031	1680	502	1	16000	40100	3	40104	3					5000	3035003
478	3035003	2	35	30350032	30350032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035003
479	3035003	3	40	30350033	30350033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035003
480	3035003	4	45	30350034	30350034	11050	505												3035003
481	3035004	0	25	30350040	30350040	500	501	1	8000	40104	3							5000	3035004
482	3035004	1	30	30350041	30350041	1680	502	1	16000	40100	3	40104	3					5000	3035004
483	3035004	2	35	30350042	30350042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035004
484	3035004	3	40	30350043	30350043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035004
485	3035004	4	45	30350044	30350044	11050	505												3035004
486	3035005	0	25	30350050	30350050	500	501	1	8000	40104	3							5000	3035005
487	3035005	1	30	30350051	30350051	1680	502	1	16000	40100	3	40104	3					5000	3035005
488	3035005	2	35	30350052	30350052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035005
489	3035005	3	40	30350053	30350053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035005
490	3035005	4	45	30350054	30350054	11050	505												3035005
491	3035006	0	25	30350060	30350060	500	501	1	8000	40104	3							5000	3035006
492	3035006	1	30	30350061	30350061	1680	502	1	16000	40100	3	40104	3					5000	3035006
493	3035006	2	35	30350062	30350062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035006
494	3035006	3	40	30350063	30350063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035006
495	3035006	4	45	30350064	30350064	11050	505												3035006
496	3035007	0	25	30350070	30350070	500	501	1	8000	40104	3							5000	3035007
497	3035007	1	30	30350071	30350071	1680	502	1	16000	40100	3	40104	3					5000	3035007
498	3035007	2	35	30350072	30350072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035007
499	3035007	3	40	30350073	30350073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035007
500	3035007	4	45	30350074	30350074	11050	505												3035007
501	3035008	0	25	30350080	30350080	500	501	1	8000	40104	3							5000	3035008
502	3035008	1	30	30350081	30350081	1680	502	1	16000	40100	3	40104	3					5000	3035008
503	3035008	2	35	30350082	30350082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035008
504	3035008	3	40	30350083	30350083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035008
505	3035008	4	45	30350084	30350084	11050	505												3035008
506	3036001	0	25	30360010	30360010	700	601	1	10000	40104	4							5000	3036001
507	3036001	1	30	30360011	30360011	2360	602	1	20000	40100	4	40104	4					5000	3036001
508	3036001	2	35	30360012	30360012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036001
509	3036001	3	40	30360013	30360013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036001
510	3036001	4	45	30360014	30360014	15280	605												3036001
511	3036002	0	25	30360020	30360020	700	601	1	10000	40104	4							5000	3036002
512	3036002	1	30	30360021	30360021	2360	602	1	20000	40100	4	40104	4					5000	3036002
513	3036002	2	35	30360022	30360022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036002
514	3036002	3	40	30360023	30360023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036002
515	3036002	4	45	30360024	30360024	15280	605												3036002
516	3036003	0	25	30360030	30360030	700	601	1	10000	40104	4							5000	3036003
517	3036003	1	30	30360031	30360031	2360	602	1	20000	40100	4	40104	4					5000	3036003
518	3036003	2	35	30360032	30360032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036003
519	3036003	3	40	30360033	30360033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036003
520	3036003	4	45	30360034	30360034	15280	605												3036003
521	3036004	0	25	30360040	30360040	700	601	1	10000	40104	4							5000	3036004
522	3036004	1	30	30360041	30360041	2360	602	1	20000	40100	4	40104	4					5000	3036004
523	3036004	2	35	30360042	30360042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036004
524	3036004	3	40	30360043	30360043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036004
525	3036004	4	45	30360044	30360044	15280	605												3036004
526	3036005	0	25	30360050	30360050	700	601	1	10000	40104	4							5000	3036005
527	3036005	1	30	30360051	30360051	2360	602	1	20000	40100	4	40104	4					5000	3036005
528	3036005	2	35	30360052	30360052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036005
529	3036005	3	40	30360053	30360053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036005
530	3036005	4	45	30360054	30360054	15280	605												3036005
531	3036006	0	25	30360060	30360060	700	601	1	10000	40104	4							5000	3036006
532	3036006	1	30	30360061	30360061	2360	602	1	20000	40100	4	40104	4					5000	3036006
533	3036006	2	35	30360062	30360062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036006
534	3036006	3	40	30360063	30360063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036006
535	3036006	4	45	30360064	30360064	15280	605												3036006
536	3036007	0	25	30360070	30360070	700	601	1	10000	40104	4							5000	3036007
537	3036007	1	30	30360071	30360071	2360	602	1	20000	40100	4	40104	4					5000	3036007
538	3036007	2	35	30360072	30360072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036007
539	3036007	3	40	30360073	30360073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036007
540	3036007	4	45	30360074	30360074	15280	605												3036007
541	3036008	0	25	30360080	30360080	700	601	1	10000	40104	4							5000	3036008
542	3036008	1	30	30360081	30360081	2360	602	1	20000	40100	4	40104	4					5000	3036008
543	3036008	2	35	30360082	30360082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036008
544	3036008	3	40	30360083	30360083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036008
545	3036008	4	45	30360084	30360084	15280	605												3036008
546	3036009	0	25	30360090	30360090	700	601	1	10000	40104	4							5000	3036009
547	3036009	1	30	30360091	30360091	2360	602	1	20000	40100	4	40104	4					5000	3036009
548	3036009	2	35	30360092	30360092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036009
549	3036009	3	40	30360093	30360093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036009
550	3036009	4	45	30360094	30360094	15280	605												3036009
551	3036010	0	25	30360100	30360100	700	601	1	10000	40104	4							5000	3036010
552	3036010	1	30	30360101	30360101	2360	602	1	20000	40100	4	40104	4					5000	3036010
553	3036010	2	35	30360102	30360102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036010
554	3036010	3	40	30360103	30360103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036010
555	3036010	4	45	30360104	30360104	15280	605												3036010
556	3036011	0	25	30360110	30360110	700	601	1	10000	40104	4							5000	3036011
557	3036011	1	30	30360111	30360111	2360	602	1	20000	40100	4	40104	4					5000	3036011
558	3036011	2	35	30360112	30360112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036011
559	3036011	3	40	30360113	30360113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036011
560	3036011	4	45	30360114	30360114	15280	605												3036011
561	3036012	0	25	30360120	30360120	700	601	1	10000	40104	4							5000	3036012
562	3036012	1	30	30360121	30360121	2360	602	1	20000	40100	4	40104	4					5000	3036012
563	3036012	2	35	30360122	30360122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036012
564	3036012	3	40	30360123	30360123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036012
565	3036012	4	45	30360124	30360124	15280	605												3036012
566	3042001	0	10	30420010	30420010	50	301												3042001
567	3043001	0	15	30430010	30430010	100	301	1	4000	40104	1							5000	3043001
568	3043001	1	20	30430011	30430011	370	302	1	8000	40100	1	40104	1					5000	3043001
569	3043001	2	25	30430012	30430012	1020	303												3043001
570	3043002	0	15	30430020	30430020	100	301	1	4000	40104	1							5000	3043002
571	3043002	1	20	30430021	30430021	370	302	1	8000	40100	1	40104	1					5000	3043002
572	3043002	2	25	30430022	30430022	1020	303												3043002
573	3044001	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3044001
574	3044001	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3044001
575	3044001	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044001
576	3044001	3	35	30440013	30440013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044001
577	3044002	0	20	30440020	30440020	300	401	1	6000	40104	2							5000	3044002
578	3044002	1	25	30440021	30440021	760	402	1	12000	40100	2	40104	2					5000	3044002
579	3044002	2	30	30440022	30440022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044002
580	3044002	3	35	30440023	30440023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044002
581	3044003	0	20	30440030	30440030	300	401	1	6000	40104	2							5000	3044003
582	3044003	1	25	30440031	30440031	760	402	1	12000	40100	2	40104	2					5000	3044003
583	3044003	2	30	30440032	30440032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044003
584	3044003	3	35	30440033	30440033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044003
585	3044004	0	20	30440040	30440040	300	401	1	6000	40104	2							5000	3044004
586	3044004	1	25	30440041	30440041	760	402	1	12000	40100	2	40104	2					5000	3044004
587	3044004	2	30	30440042	30440042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044004
588	3044004	3	35	30440043	30440043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044004
589	3044005	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3044005
590	3044005	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3044005
591	3044005	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044005
592	3044005	3	35	30440013	30440013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044005
593	3045001	0	25	30450010	30450010	500	501	1	8000	40104	3							5000	3045001
594	3045001	1	30	30450011	30450011	1680	502	1	16000	40100	3	40104	3					5000	3045001
595	3045001	2	35	30450012	30450012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045001
596	3045001	3	40	30450013	30450013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045001
597	3045001	4	45	30450014	30450014	11050	505												3045001
598	3045002	0	25	30450020	30450020	500	501	1	8000	40104	3							5000	3045002
599	3045002	1	30	30450021	30450021	1680	502	1	16000	40100	3	40104	3					5000	3045002
600	3045002	2	35	30450022	30450022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045002
601	3045002	3	40	30450023	30450023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045002
602	3045002	4	45	30450024	30450024	11050	505												3045002
603	3045003	0	25	30450030	30450030	500	501	1	8000	40104	3							5000	3045003
604	3045003	1	30	30450031	30450031	1680	502	1	16000	40100	3	40104	3					5000	3045003
605	3045003	2	35	30450032	30450032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045003
606	3045003	3	40	30450033	30450033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045003
607	3045003	4	45	30450034	30450034	11050	505												3045003
608	3045004	0	25	30450040	30450040	500	501	1	8000	40104	3							5000	3045004
609	3045004	1	30	30450041	30450041	1680	502	1	16000	40100	3	40104	3					5000	3045004
610	3045004	2	35	30450042	30450042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045004
611	3045004	3	40	30450043	30450043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045004
612	3045004	4	45	30450044	30450044	11050	505												3045004
613	3045005	0	25	30450050	30450050	500	501	1	8000	40104	3							5000	3045005
614	3045005	1	30	30450051	30450051	1680	502	1	16000	40100	3	40104	3					5000	3045005
615	3045005	2	35	30450052	30450052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045005
616	3045005	3	40	30450053	30450053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045005
617	3045005	4	45	30450054	30450054	11050	505												3045005
618	3045006	0	25	30450060	30450060	500	501	1	8000	40104	3							5000	3045006
619	3045006	1	30	30450061	30450061	1680	502	1	16000	40100	3	40104	3					5000	3045006
620	3045006	2	35	30450062	30450062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045006
621	3045006	3	40	30450063	30450063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045006
622	3045006	4	45	30450064	30450064	11050	505												3045006
623	3045007	0	25	30450070	30450070	500	501	1	8000	40104	3							5000	3045007
624	3045007	1	30	30450071	30450071	1680	502	1	16000	40100	3	40104	3					5000	3045007
625	3045007	2	35	30450072	30450072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045007
626	3045007	3	40	30450073	30450073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045007
