Id	SkillId	Level	Name	Intro	Icon	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
512	104211	14	引弓	为武器灌注能量，之后每次普攻攻击额外追加1/2/3只箭矢，最多追加7/20/42只箭矢，根据消球数每只箭矢造成<color=#FF6347>17.65%</color>/<color=#FF6347>26.47%</color>/<color=#FF6347>35.29%</color>的物理伤害，持续4/6/8秒。	Assets/Product/Texture/Image/IconSkill/R2biankalan1.png	60214			3	20000
513	104211	15	引弓	为武器灌注能量，之后每次普攻攻击额外追加1/2/3只箭矢，最多追加7/20/42只箭矢，根据消球数每只箭矢造成<color=#FF6347>18.24%</color>/<color=#FF6347>27.35%</color>/<color=#FF6347>36.47%</color>的物理伤害，持续4/6/8秒。	Assets/Product/Texture/Image/IconSkill/R2biankalan1.png	60215			5	22000
514	104211	16	引弓	为武器灌注能量，之后每次普攻攻击额外追加1/2/3只箭矢，最多追加7/20/42只箭矢，根据消球数每只箭矢造成<color=#FF6347>18.82%</color>/<color=#FF6347>28.24%</color>/<color=#FF6347>37.65%</color>的物理伤害，持续4/6/8秒。	Assets/Product/Texture/Image/IconSkill/R2biankalan1.png	60216			5	24000
515	104211	17	引弓	为武器灌注能量，之后每次普攻攻击额外追加1/2/3只箭矢，最多追加7/20/42只箭矢，根据消球数每只箭矢造成<color=#FF6347>19.41%</color>/<color=#FF6347>29.12%</color>/<color=#FF6347>38.82%</color>的物理伤害，持续4/6/8秒。	Assets/Product/Texture/Image/IconSkill/R2biankalan1.png	60217			5	26000
516	104211	18	引弓	为武器灌注能量，之后每次普攻攻击额外追加1/2/3只箭矢，最多追加7/20/42只箭矢，根据消球数每只箭矢造成<color=#FF6347>20%</color>/<color=#FF6347>30%</color>/<color=#FF6347>40%</color>的物理伤害，持续4/6/8秒。	Assets/Product/Texture/Image/IconSkill/R2biankalan1.png				0	0
517	104216	1	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>290%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60001			1	2000
518	104216	2	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>307.06%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60002			1	3000
519	104216	3	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>324.12%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60003			1	4000
520	104216	4	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>341.18%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60004			1	5000
521	104216	5	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>358.24%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60005			2	6000
522	104216	6	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>375.29%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60006			2	7000
523	104216	7	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>392.35%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60007			2	8000
524	104216	8	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>409.41%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60008			2	9000
525	104216	9	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>426.47%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60009			2	10000
526	104216	10	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>443.53%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60010			3	12000
527	104216	11	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>460.59%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60011			3	14000
528	104216	12	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>477.65%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60012			3	16000
529	104216	13	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>494.71%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60013			3	18000
530	104216	14	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>511.76%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60014			3	20000
531	104216	15	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>528.82%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60015			5	22000
532	104216	16	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>545.88%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60016			5	24000
533	104216	17	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>562.94%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png	60017			5	26000
534	104216	18	快速拉弓	普通攻击：连续向目标快速发射9只箭矢，共造成<color=#FF6347>580%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/biankapugong1.png				0	0
535	104217	1	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>100%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60101			1	2000
536	104217	2	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>105.88%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60102			1	3000
537	104217	3	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>111.76%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60103			1	4000
538	104217	4	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>117.65%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60104			1	5000
539	104217	5	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>123.53%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60105			2	6000
540	104217	6	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>129.41%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60106			2	7000
541	104217	7	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>135.29%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60107			2	8000
542	104217	8	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>141.18%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60108			2	9000
543	104217	9	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>147.06%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60109			2	10000
544	104217	10	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>152.94%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60110			3	12000
545	104217	11	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>158.82%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60111			3	14000
546	104217	12	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>164.71%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60112			3	16000
547	104217	13	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>170.59%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60113			3	18000
548	104217	14	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>176.47%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60114			3	20000
549	104217	15	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>182.35%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60115			5	22000
550	104217	16	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>188.24%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60116			5	24000
551	104217	17	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>194.12%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png	60117			5	26000
552	104217	18	必杀-天命之雨	必杀技：消耗60点能量，朝目标区域射出箭雨，每只箭矢造成<color=#FF6347>200%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankadazhao1.png				0	0
553	104218	1	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>30%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60301			1	2000
554	104218	2	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>31.76%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60302			1	3000
555	104218	3	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>33.53%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60303			1	4000
556	104218	4	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>35.29%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60304			1	5000
557	104218	5	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>37.06%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60305			2	6000
558	104218	6	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>38.82%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60306			2	7000
559	104218	7	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>40.59%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60307			2	8000
560	104218	8	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>42.35%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60308			2	9000
561	104218	9	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>44.12%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60309			2	10000
562	104218	10	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>45.88%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60310			3	12000
563	104218	11	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>47.65%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60311			3	14000
564	104218	12	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>49.41%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60312			3	16000
565	104218	13	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>51.18%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60313			3	18000
566	104218	14	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>52.94%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60314			3	20000
567	104218	15	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>54.71%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60315			5	22000
568	104218	16	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>56.47%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60316			5	24000
569	104218	17	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>58.24%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png	60317			5	26000
570	104218	18	猎杀之雨	QTE：比安卡出场跃入空中，朝目标连续射击5次，每次造成<color=#FF6347>60%</color>的物理伤害，并且必定暴击	Assets/Product/Texture/Image/IconSkill/QTE1.png				0	0
571	104221	1	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>50%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60201			1	2000
572	104221	2	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>52.94%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60202			1	3000
573	104221	3	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>55.88%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60203			1	4000
574	104221	4	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>58.82%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60204			1	5000
575	104221	5	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>61.76%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60205			2	6000
576	104221	6	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>64.71%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60206			2	7000
577	104221	7	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>67.65%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60207			2	8000
578	104221	8	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>70.59%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60208			2	9000
579	104221	9	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>73.53%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60209			2	10000
580	104221	10	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>76.47%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60210			3	12000
581	104221	11	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>79.41%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60211			3	14000
582	104221	12	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>82.35%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60212			3	16000
583	104221	13	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>85.29%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60213			3	18000
584	104221	14	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>88.24%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60214			3	20000
585	104221	15	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>91.18%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60215			5	22000
586	104221	16	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>94.12%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60216			5	24000
587	104221	17	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>97.06%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60217			5	26000
588	104221	18	饶恕箭筒	核心被动：每次3消将会储存2只能量箭矢，最多储存6只，下次释放必杀时将储存的能量箭一齐发出，每只能量箭造成<color=#FF6347>100%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png				0	0
589	104222	0	队长-清理者	全队暴击伤害增加<color=#FF6347>10%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaA1.png	61002			3	25000
590	104222	1	队长-清理者	全队暴击伤害增加<color=#FF6347>10%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaA1.png	61002			3	25000
591	104223	1	进攻型	伤害增加<color=#FF6347>10%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60301	61301		1	2000
592	104223	2	进攻型	伤害增加<color=#FF6347>10.59%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60302	61302		1	3000
593	104223	3	进攻型	伤害增加<color=#FF6347>11.18%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60303	61303		1	4000
594	104223	4	进攻型	伤害增加<color=#FF6347>11.76%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60304	61304		1	5000
595	104223	5	进攻型	伤害增加<color=#FF6347>12.35%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60305	61305		2	6000
596	104223	6	进攻型	伤害增加<color=#FF6347>12.94%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60306	61306		2	7000
597	104223	7	进攻型	伤害增加<color=#FF6347>13.53%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60307	61307		2	8000
598	104223	8	进攻型	伤害增加<color=#FF6347>14.12%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60308	61308		2	9000
599	104223	9	进攻型	伤害增加<color=#FF6347>14.71%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60309	61309		2	10000
600	104223	10	进攻型	伤害增加<color=#FF6347>15.29%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60310	61310		3	12000
601	104223	11	进攻型	伤害增加<color=#FF6347>15.88%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60311	61311		3	14000
602	104223	12	进攻型	伤害增加<color=#FF6347>16.47%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60312	61312		3	16000
603	104223	13	进攻型	伤害增加<color=#FF6347>17.06%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60313	61313		3	18000
604	104223	14	进攻型	伤害增加<color=#FF6347>17.65%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60314	61314		3	20000
605	104223	15	进攻型	伤害增加<color=#FF6347>18.24%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60315	61315		5	22000
606	104223	16	进攻型	伤害增加<color=#FF6347>18.82%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60316	61316		5	24000
607	104223	17	进攻型	伤害增加<color=#FF6347>19.41%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png	60317	61317		5	26000
608	104223	18	进攻型	伤害增加<color=#FF6347>20%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankahexin1.png				0	0
609	104227	0	终阶解放	首次进入战斗时，立即获得3个信号球。	Assets/Product/Texture/Image/IconSkill/Jiefang1.png	60403				
610	104227	1	终阶解放	首次进入战斗时，立即获得3个信号球。	Assets/Product/Texture/Image/IconSkill/Jiefang1.png	60403				
611	104224	0	决心	被动：普通攻击伤害增加<color=#FF6347>15%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaS1.png	61004			5	50000
612	104224	1	决心	被动：普通攻击伤害增加<color=#FF6347>15%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaS1.png	61004			5	50000
613	104225	0	冷酷	被动：暴击伤害增加<color=#FF6347>30%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaSS1.png	61005			7	75000
614	104225	1	冷酷	被动：暴击伤害增加<color=#FF6347>30%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaSS1.png	61005			7	75000
615	104226	0	决断	被动：必杀技伤害增加<color=#FF6347>20%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaSSS1.png	61006			10	100000
616	104226	1	决断	被动：必杀技伤害增加<color=#FF6347>20%</color>。	Assets/Product/Texture/Image/IconSkill/R2biankaSSS1.png	61006			10	100000
617	105101	1	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>100%</color>/<color=#FF6347>200%</color>/<color=#FF6347>300%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60001			1	2000
618	105101	2	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>105.88%</color>/<color=#FF6347>211.76%</color>/<color=#FF6347>317.65%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60002			1	3000
619	105101	3	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>111.76%</color>/<color=#FF6347>223.53%</color>/<color=#FF6347>335.29%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60003			1	4000
620	105101	4	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>117.65%</color>/<color=#FF6347>235.29%</color>/<color=#FF6347>352.94%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60004			1	5000
621	105101	5	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>123.53%</color>/<color=#FF6347>247.06%</color>/<color=#FF6347>370.59%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60005			2	6000
622	105101	6	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>129.41%</color>/<color=#FF6347>258.82%</color>/<color=#FF6347>388.24%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60006			2	7000
623	105101	7	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>135.29%</color>/<color=#FF6347>270.59%</color>/<color=#FF6347>405.88%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60007			2	8000
624	105101	8	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>141.18%</color>/<color=#FF6347>282.35%</color>/<color=#FF6347>423.53%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60008			2	9000
625	105101	9	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>147.06%</color>/<color=#FF6347>294.12%</color>/<color=#FF6347>441.18%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60009			2	10000
626	105101	10	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>152.94%</color>/<color=#FF6347>305.88%</color>/<color=#FF6347>458.82%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60010			3	12000
627	105101	11	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>158.82%</color>/<color=#FF6347>317.65%</color>/<color=#FF6347>476.47%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60011			3	14000
628	105101	12	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>164.71%</color>/<color=#FF6347>329.41%</color>/<color=#FF6347>494.12%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60012			3	16000
629	105101	13	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>170.59%</color>/<color=#FF6347>341.18%</color>/<color=#FF6347>511.76%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60013			3	18000
630	105101	14	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>176.47%</color>/<color=#FF6347>352.94%</color>/<color=#FF6347>529.41%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60014			3	20000
631	105101	15	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>182.35%</color>/<color=#FF6347>364.71%</color>/<color=#FF6347>547.06%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60015			5	22000
632	105101	16	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>188.24%</color>/<color=#FF6347>376.47%</color>/<color=#FF6347>564.71%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60016			5	24000
633	105101	17	锯刃斩击	朝前方冲刺并攻击，根据消球数对前方矩形范围内敌人造成<color=#FF6347>194.12%</color>/<color=#FF6347>388.24%</color>/<color=#FF6347>582.35%</color>的物理伤害。	Assets/Product/Texture/Image/IconSkill/R2yongyechaohong1.png	60017			5	26000
