Id	SkillId	Level	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	SubSkillId[1]	SubSkillId[2]	SubSkillId[3]	SubSkillId[4]	SubSkillId[5]	SubSkillId[6]	SubSkillId[7]	SubSkillId[8]	SubSkillId[9]	SubSkillId[10]	SubSkillId[11]	SubSkillId[12]	SubSkillId[13]	SubSkillId[14]	SubMagicId[1]	SubMagicId[2]	SubMagicId[3]	SubMagicId[4]	SubMagicId[5]	SubMagicId[6]	SubMagicId[7]	SubMagicId[8]	SubMagicId[9]	SubMagicId[10]	Ability	ResonanceAbility
628	104201	13	100463				100405	100406	100407												100410	100411	100412								67	0
629	104201	14	100463				100405	100406	100407												100410	100411	100412								75	0
630	104201	15	100463				100405	100406	100407												100410	100411	100412								82	0
631	104201	16	100463				100405	100406	100407												100410	100411	100412								90	0
632	104201	17	100463				100405	100406	100407												100410	100411	100412								97	0
633	104201	18	100463				100405	100406	100407												100410	100411	100412								105	0
634	104201	19	100463				100405	100406	100407												100410	100411	100412								110	0
635	104201	20	100463				100405	100406	100407												100410	100411	100412								115	0
636	104201	21	100463				100405	100406	100407												100410	100411	100412								120	0
637	104201	22	100463				100405	100406	100407												100410	100411	100412								125	0
638	104201	23	100463				100405	100406	100407												100410	100411	100412								130	0
639	104201	24	100463				100405	100406	100407												100410	100411	100412								135	0
640	104201	25	100463				100405	100406	100407												100410	100411	100412								140	0
641	104206	1					100411	100412	100413												100430	100431	100432								0	25
642	104206	2					100411	100412	100413												100430	100431	100432								5	50
643	104206	3					100411	100412	100413												100430	100431	100432								10	75
644	104206	4					100411	100412	100413												100430	100431	100432								15	100
645	104206	5					100411	100412	100413												100430	100431	100432								20	125
646	104206	6					100411	100412	100413												100430	100431	100432								25	150
647	104206	7					100411	100412	100413												100430	100431	100432								30	175
648	104206	8					100411	100412	100413												100430	100431	100432								35	200
649	104206	9					100411	100412	100413												100430	100431	100432								40	225
650	104206	10					100411	100412	100413												100430	100431	100432								45	250
651	104206	11					100411	100412	100413												100430	100431	100432								52	275
652	104206	12					100411	100412	100413												100430	100431	100432								60	300
653	104206	13					100411	100412	100413												100430	100431	100432								67	0
654	104206	14					100411	100412	100413												100430	100431	100432								75	0
655	104206	15					100411	100412	100413												100430	100431	100432								82	0
656	104206	16					100411	100412	100413												100430	100431	100432								90	0
657	104206	17					100411	100412	100413												100430	100431	100432								97	0
658	104206	18					100411	100412	100413												100430	100431	100432								105	0
659	104206	19					100411	100412	100413												100430	100431	100432								110	0
660	104206	20					100411	100412	100413												100430	100431	100432								115	0
661	104206	21					100411	100412	100413												100430	100431	100432								120	0
662	104206	22					100411	100412	100413												100430	100431	100432								125	0
663	104206	23					100411	100412	100413												100430	100431	100432								130	0
664	104206	24					100411	100412	100413												100430	100431	100432								135	0
665	104206	25					100411	100412	100413												100430	100431	100432								140	0
666	104211	1					100408	100409	100410												100420	100421	100422								0	25
667	104211	2					100408	100409	100410												100420	100421	100422								5	50
668	104211	3					100408	100409	100410												100420	100421	100422								10	75
669	104211	4					100408	100409	100410												100420	100421	100422								15	100
670	104211	5					100408	100409	100410												100420	100421	100422								20	125
671	104211	6					100408	100409	100410												100420	100421	100422								25	150
672	104211	7					100408	100409	100410												100420	100421	100422								30	175
673	104211	8					100408	100409	100410												100420	100421	100422								35	200
674	104211	9					100408	100409	100410												100420	100421	100422								40	225
675	104211	10					100408	100409	100410												100420	100421	100422								45	250
676	104211	11					100408	100409	100410												100420	100421	100422								52	275
677	104211	12					100408	100409	100410												100420	100421	100422								60	300
678	104211	13					100408	100409	100410												100420	100421	100422								67	0
679	104211	14					100408	100409	100410												100420	100421	100422								75	0
680	104211	15					100408	100409	100410												100420	100421	100422								82	0
681	104211	16					100408	100409	100410												100420	100421	100422								90	0
682	104211	17					100408	100409	100410												100420	100421	100422								97	0
683	104211	18					100408	100409	100410												100420	100421	100422								105	0
684	104211	19					100408	100409	100410												100420	100421	100422								110	0
685	104211	20					100408	100409	100410												100420	100421	100422								115	0
686	104211	21					100408	100409	100410												100420	100421	100422								120	0
687	104211	22					100408	100409	100410												100420	100421	100422								125	0
688	104211	23					100408	100409	100410												100420	100421	100422								130	0
689	104211	24					100408	100409	100410												100420	100421	100422								135	0
690	104211	25					100408	100409	100410												100420	100421	100422								140	0
691	104216	1					100401	100402	100403	100404											100401	100402	100403	100404							0	25
692	104216	2					100401	100402	100403	100404											100401	100402	100403	100404							5	50
693	104216	3					100401	100402	100403	100404											100401	100402	100403	100404							10	75
694	104216	4					100401	100402	100403	100404											100401	100402	100403	100404							15	100
695	104216	5					100401	100402	100403	100404											100401	100402	100403	100404							20	125
696	104216	6					100401	100402	100403	100404											100401	100402	100403	100404							25	150
697	104216	7					100401	100402	100403	100404											100401	100402	100403	100404							30	175
698	104216	8					100401	100402	100403	100404											100401	100402	100403	100404							35	200
699	104216	9					100401	100402	100403	100404											100401	100402	100403	100404							40	225
700	104216	10					100401	100402	100403	100404											100401	100402	100403	100404							45	250
701	104216	11					100401	100402	100403	100404											100401	100402	100403	100404							52	275
702	104216	12					100401	100402	100403	100404											100401	100402	100403	100404							60	300
703	104216	13					100401	100402	100403	100404											100401	100402	100403	100404							67	0
704	104216	14					100401	100402	100403	100404											100401	100402	100403	100404							75	0
705	104216	15					100401	100402	100403	100404											100401	100402	100403	100404							82	0
706	104216	16					100401	100402	100403	100404											100401	100402	100403	100404							90	0
707	104216	17					100401	100402	100403	100404											100401	100402	100403	100404							97	0
708	104216	18					100401	100402	100403	100404											100401	100402	100403	100404							105	0
709	104216	19					100401	100402	100403	100404											100401	100402	100403	100404							110	0
710	104216	20					100401	100402	100403	100404											100401	100402	100403	100404							115	0
711	104216	21					100401	100402	100403	100404											100401	100402	100403	100404							120	0
712	104216	22					100401	100402	100403	100404											100401	100402	100403	100404							125	0
713	104216	23					100401	100402	100403	100404											100401	100402	100403	100404							130	0
714	104216	24					100401	100402	100403	100404											100401	100402	100403	100404							135	0
715	104216	25					100401	100402	100403	100404											100401	100402	100403	100404							140	0
716	104217	1					100420														100452	100453									0	25
717	104217	2					100420														100452	100453									5	50
718	104217	3					100420														100452	100453									10	75
719	104217	4					100420														100452	100453									15	100
720	104217	5					100420														100452	100453									20	125
721	104217	6					100420														100452	100453									25	150
722	104217	7					100420														100452	100453									30	175
723	104217	8					100420														100452	100453									35	200
724	104217	9					100420														100452	100453									40	225
725	104217	10					100420														100452	100453									45	250
726	104217	11					100420														100452	100453									52	275
727	104217	12					100420														100452	100453									60	300
728	104217	13					100420														100452	100453									67	0
729	104217	14					100420														100452	100453									75	0
730	104217	15					100420														100452	100453									82	0
731	104217	16					100420														100452	100453									90	0
732	104217	17					100420														100452	100453									97	0
733	104217	18					100420														100452	100453									105	0
734	104217	19					100420														100452	100453									110	0
735	104217	20					100420														100452	100453									115	0
736	104217	21					100420														100452	100453									120	0
737	104217	22					100420														100452	100453									125	0
738	104217	23					100420														100452	100453									130	0
739	104217	24					100420														100452	100453									135	0
740	104217	25					100420														100452	100453									140	0
741	104218	1					100417														100445										0	25
742	104218	2					100417														100445										5	50
743	104218	3					100417														100445										10	75
744	104218	4					100417														100445										15	100
745	104218	5					100417														100445										20	125
746	104218	6					100417														100445										25	150
747	104218	7					100417														100445										30	175
748	104218	8					100417														100445										35	200
749	104218	9					100417														100445										40	225
750	104218	10					100417														100445										45	250
751	104218	11					100417														100445										52	275
752	104218	12					100417														100445										60	300
753	104218	13					100417														100445										67	0
754	104218	14					100417														100445										75	0
755	104218	15					100417														100445										82	0
756	104218	16					100417														100445										90	0
757	104218	17					100417														100445										97	0
758	104218	18					100417														100445										105	0
759	104218	19					100417														100445										110	0
760	104218	20					100417														100445										115	0
761	104218	21					100417														100445										120	0
762	104218	22					100417														100445										125	0
763	104218	23					100417														100445										130	0
764	104218	24					100417														100445										135	0
765	104218	25					100417														100445										140	0
766	104221	1	100440				100422																								0	25
767	104221	2	100440				100422																								5	50
768	104221	3	100440				100422																								10	75
769	104221	4	100440				100422																								15	100
770	104221	5	100440				100422																								20	125
771	104221	6	100440				100422																								25	150
772	104221	7	100440				100422																								30	175
773	104221	8	100440				100422																								35	200
774	104221	9	100440				100422																								40	225
775	104221	10	100440				100422																								45	250
776	104221	11	100440				100422																								52	275
777	104221	12	100440				100422																								60	300
778	104221	13	100440				100422																								67	0
779	104221	14	100440				100422																								75	0
780	104221	15	100440				100422																								82	0
781	104221	16	100440				100422																								90	0
782	104221	17	100440				100422																								97	0
783	104221	18	100440				100422																								105	0
784	104221	19	100440				100422																								110	0
785	104221	20	100440				100422																								115	0
786	104221	21	100440				100422																								120	0
787	104221	22	100440				100422																								125	0
788	104221	23	100440				100422																								130	0
789	104221	24	100440				100422																								135	0
790	104221	25	100440				100422																								140	0
791	104222	1	100489																												25	0
792	104223	1	100085																												0	25
793	104223	2	100085																												5	50
794	104223	3	100085																												10	75
795	104223	4	100085																												15	100
796	104223	5	100085																												20	125
797	104223	6	100085																												25	150
798	104223	7	100085																												30	175
799	104223	8	100085																												35	200
800	104223	9	100085																												40	225
801	104223	10	100085																												45	250
802	104223	11	100085																												52	275
803	104223	12	100085																												60	300
804	104223	13	100085																												67	0
805	104223	14	100085																												75	0
806	104223	15	100085																												82	0
807	104223	16	100085																												90	0
808	104223	17	100085																												97	0
809	104223	18	100085																												105	0
810	104223	19	100085																												110	0
811	104223	20	100085																												115	0
812	104223	21	100085																												120	0
813	104223	22	100085																												125	0
814	104223	23	100085																												130	0
815	104223	24	100085																												135	0
816	104223	25	100085																												140	0
817	104227	1	100466																												25	0
818	104224	1	100490																												50	0
819	104225	1	100492																												100	0
820	104226	1	100494																												100	0
821	105101	1	100573				100501	100502	100503												100511	100512	100513								0	25
822	105101	2	100573				100501	100502	100503												100511	100512	100513								5	50
823	105101	3	100573				100501	100502	100503												100511	100512	100513								10	75
824	105101	4	100573				100501	100502	100503												100511	100512	100513								15	100
825	105101	5	100573				100501	100502	100503												100511	100512	100513								20	125
826	105101	6	100573				100501	100502	100503												100511	100512	100513								25	150
827	105101	7	100573				100501	100502	100503												100511	100512	100513								30	175
828	105101	8	100573				100501	100502	100503												100511	100512	100513								35	200
829	105101	9	100573				100501	100502	100503												100511	100512	100513								40	225
830	105101	10	100573				100501	100502	100503												100511	100512	100513								45	250
831	105101	11	100573				100501	100502	100503												100511	100512	100513								52	275
832	105101	12	100573				100501	100502	100503												100511	100512	100513								60	300
833	105101	13	100573				100501	100502	100503												100511	100512	100513								67	0
834	105101	14	100573				100501	100502	100503												100511	100512	100513								75	0
835	105101	15	100573				100501	100502	100503												100511	100512	100513								82	0
836	105101	16	100573				100501	100502	100503												100511	100512	100513								90	0
837	105101	17	100573				100501	100502	100503												100511	100512	100513								97	0
838	105101	18	100573				100501	100502	100503												100511	100512	100513								105	0
839	105101	19	100573				100501	100502	100503												100511	100512	100513								110	0
840	105101	20	100573				100501	100502	100503												100511	100512	100513								115	0
841	105101	21	100573				100501	100502	100503												100511	100512	100513								120	0
842	105101	22	100573				100501	100502	100503												100511	100512	100513								125	0
843	105101	23	100573				100501	100502	100503												100511	100512	100513								130	0
844	105101	24	100573				100501	100502	100503												100511	100512	100513								135	0
845	105101	25	100573				100501	100502	100503												100511	100512	100513								140	0
846	105106	1					100507	100508	100509												100531	100532	100533								0	25
847	105106	2					100507	100508	100509												100531	100532	100533								5	50
848	105106	3					100507	100508	100509												100531	100532	100533								10	75
849	105106	4					100507	100508	100509												100531	100532	100533								15	100
850	105106	5					100507	100508	100509												100531	100532	100533								20	125
851	105106	6					100507	100508	100509												100531	100532	100533								25	150
852	105106	7					100507	100508	100509												100531	100532	100533								30	175
853	105106	8					100507	100508	100509												100531	100532	100533								35	200
854	105106	9					100507	100508	100509												100531	100532	100533								40	225
855	105106	10					100507	100508	100509												100531	100532	100533								45	250
856	105106	11					100507	100508	100509												100531	100532	100533								52	275
857	105106	12					100507	100508	100509												100531	100532	100533								60	300
858	105106	13					100507	100508	100509												100531	100532	100533								67	0
859	105106	14					100507	100508	100509												100531	100532	100533								75	0
860	105106	15					100507	100508	100509												100531	100532	100533								82	0
861	105106	16					100507	100508	100509												100531	100532	100533								90	0
862	105106	17					100507	100508	100509												100531	100532	100533								97	0
863	105106	18					100507	100508	100509												100531	100532	100533								105	0
864	105106	19					100507	100508	100509												100531	100532	100533								110	0
865	105106	20					100507	100508	100509												100531	100532	100533								115	0
866	105106	21					100507	100508	100509												100531	100532	100533								120	0
867	105106	22					100507	100508	100509												100531	100532	100533								125	0
868	105106	23					100507	100508	100509												100531	100532	100533								130	0
869	105106	24					100507	100508	100509												100531	100532	100533								135	0
870	105106	25					100507	100508	100509												100531	100532	100533								140	0
871	105111	1					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		0	25
872	105111	2					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		5	50
873	105111	3					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		10	75
874	105111	4					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		15	100
875	105111	5					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		20	125
876	105111	6					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		25	150
877	105111	7					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		30	175
878	105111	8					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		35	200
879	105111	9					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		40	225
880	105111	10					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		45	250
881	105111	11					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		52	275
882	105111	12					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		60	300
883	105111	13					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		67	0
884	105111	14					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		75	0
885	105111	15					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		82	0
886	105111	16					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		90	0
887	105111	17					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		97	0
888	105111	18					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		105	0
889	105111	19					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		110	0
890	105111	20					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		115	0
891	105111	21					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		120	0
892	105111	22					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		125	0
893	105111	23					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		130	0
894	105111	24					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		135	0
895	105111	25					100504	100505	100506												100521	100522	100523	100527	100528	100529	100535	100536	100537		140	0
896	105116	1					100510	100511	100512	100513	100524										100501	100502	100503	100504							0	25
897	105116	2					100510	100511	100512	100513	100524										100501	100502	100503	100504							5	50
898	105116	3					100510	100511	100512	100513	100524										100501	100502	100503	100504							10	75
899	105116	4					100510	100511	100512	100513	100524										100501	100502	100503	100504							15	100
900	105116	5					100510	100511	100512	100513	100524										100501	100502	100503	100504							20	125
901	105116	6					100510	100511	100512	100513	100524										100501	100502	100503	100504							25	150
902	105116	7					100510	100511	100512	100513	100524										100501	100502	100503	100504							30	175
903	105116	8					100510	100511	100512	100513	100524										100501	100502	100503	100504							35	200
904	105116	9					100510	100511	100512	100513	100524										100501	100502	100503	100504							40	225
905	105116	10					100510	100511	100512	100513	100524										100501	100502	100503	100504							45	250
906	105116	11					100510	100511	100512	100513	100524										100501	100502	100503	100504							52	275
907	105116	12					100510	100511	100512	100513	100524										100501	100502	100503	100504							60	300
908	105116	13					100510	100511	100512	100513	100524										100501	100502	100503	100504							67	0
909	105116	14					100510	100511	100512	100513	100524										100501	100502	100503	100504							75	0
910	105116	15					100510	100511	100512	100513	100524										100501	100502	100503	100504							82	0
911	105116	16					100510	100511	100512	100513	100524										100501	100502	100503	100504							90	0
912	105116	17					100510	100511	100512	100513	100524										100501	100502	100503	100504							97	0
913	105116	18					100510	100511	100512	100513	100524										100501	100502	100503	100504							105	0
914	105116	19					100510	100511	100512	100513	100524										100501	100502	100503	100504							110	0
915	105116	20					100510	100511	100512	100513	100524										100501	100502	100503	100504							115	0
916	105116	21					100510	100511	100512	100513	100524										100501	100502	100503	100504							120	0
917	105116	22					100510	100511	100512	100513	100524										100501	100502	100503	100504							125	0
918	105116	23					100510	100511	100512	100513	100524										100501	100502	100503	100504							130	0
919	105116	24					100510	100511	100512	100513	100524										100501	100502	100503	100504							135	0
920	105116	25					100510	100511	100512	100513	100524										100501	100502	100503	100504							140	0
921	105117	1					100520														100554										0	25
922	105117	2					100520														100554										5	50
923	105117	3					100520														100554										10	75
924	105117	4					100520														100554										15	100
925	105117	5					100520														100554										20	125
926	105117	6					100520														100554										25	150
927	105117	7					100520														100554										30	175
928	105117	8					100520														100554										35	200
929	105117	9					100520														100554										40	225
930	105117	10					100520														100554										45	250
931	105117	11					100520														100554										52	275
932	105117	12					100520														100554										60	300
933	105117	13					100520														100554										67	0
934	105117	14					100520														100554										75	0
935	105117	15					100520														100554										82	0
936	105117	16					100520														100554										90	0
937	105117	17					100520														100554										97	0
938	105117	18					100520														100554										105	0
939	105117	19					100520														100554										110	0
940	105117	20					100520														100554										115	0
941	105117	21					100520														100554										120	0
942	105117	22					100520														100554										125	0
943	105117	23					100520														100554										130	0
944	105117	24					100520														100554										135	0
945	105117	25					100520														100554										140	0
946	105118	1					100519														100542	100543									0	25
947	105118	2					100519														100542	100543									5	50
948	105118	3					100519														100542	100543									10	75
949	105118	4					100519														100542	100543									15	100
950	105118	5					100519														100542	100543									20	125
951	105118	6					100519														100542	100543									25	150
952	105118	7					100519														100542	100543									30	175
953	105118	8					100519														100542	100543									35	200
954	105118	9					100519														100542	100543									40	225
955	105118	10					100519														100542	100543									45	250
956	105118	11					100519														100542	100543									52	275
957	105118	12					100519														100542	100543									60	300
958	105118	13					100519														100542	100543									67	0
959	105118	14					100519														100542	100543									75	0
960	105118	15					100519														100542	100543									82	0
961	105118	16					100519														100542	100543									90	0
962	105118	17					100519														100542	100543									97	0
963	105118	18					100519														100542	100543									105	0
964	105118	19					100519														100542	100543									110	0
965	105118	20					100519														100542	100543									115	0
966	105118	21					100519														100542	100543									120	0
967	105118	22					100519														100542	100543									125	0
968	105118	23					100519														100542	100543									130	0
969	105118	24					100519														100542	100543									135	0
970	105118	25					100519														100542	100543									140	0
971	105121	1	100541				100515														100534										0	25
972	105121	2	100541				100515														100534										5	50
973	105121	3	100541				100515														100534										10	75
974	105121	4	100541				100515														100534										15	100
975	105121	5	100541				100515														100534										20	125
976	105121	6	100541				100515														100534										25	150
977	105121	7	100541				100515														100534										30	175
978	105121	8	100541				100515														100534										35	200
979	105121	9	100541				100515														100534										40	225
980	105121	10	100541				100515														100534										45	250
981	105121	11	100541				100515														100534										52	275
982	105121	12	100541				100515														100534										60	300
983	105121	13	100541				100515														100534										67	0
984	105121	14	100541				100515														100534										75	0
985	105121	15	100541				100515														100534										82	0
986	105121	16	100541				100515														100534										90	0
987	105121	17	100541				100515														100534										97	0
988	105121	18	100541				100515														100534										105	0
989	105121	19	100541				100515														100534										110	0
990	105121	20	100541				100515														100534										115	0
991	105121	21	100541				100515														100534										120	0
992	105121	22	100541				100515														100534										125	0
993	105121	23	100541				100515														100534										130	0
994	105121	24	100541				100515														100534										135	0
995	105121	25	100541				100515														100534										140	0
996	105122	1	100570																												25	0
997	105123	1	100086																												0	25
998	105123	2	100086																												5	50
999	105123	3	100086																												10	75
1000	105123	4	100086																												15	100
1001	105123	5	100086																												20	125
1002	105123	6	100086																												25	150
1003	105123	7	100086																												30	175
1004	105123	8	100086																												35	200
1005	105123	9	100086																												40	225
1006	105123	10	100086																												45	250
1007	105123	11	100086																												52	275
1008	105123	12	100086																												60	300
1009	105123	13	100086																												67	0
1010	105123	14	100086																												75	0
1011	105123	15	100086																												82	0
1012	105123	16	100086																												90	0
1013	105123	17	100086																												97	0
1014	105123	18	100086																												105	0
1015	105123	19	100086																												110	0
1016	105123	20	100086																												115	0
1017	105123	21	100086																												120	0
1018	105123	22	100086																												125	0
1019	105123	23	100086																												130	0
1020	105123	24	100086																												135	0
1021	105123	25	100086																												140	0
1022	105127	1	100579																												25	0
1023	105124	1	100590																												50	0
1024	105125	1	100592																												100	0
1025	105126	1	100595																												100	0
1026	106201	1	100650				100605	100606	100607												100610	100611	100612								0	25
1027	106201	2	100650				100605	100606	100607												100610	100611	100612								5	50
1028	106201	3	100650				100605	100606	100607												100610	100611	100612								10	75
1029	106201	4	100650				100605	100606	100607												100610	100611	100612								15	100
1030	106201	5	100650				100605	100606	100607												100610	100611	100612								20	125
1031	106201	6	100650				100605	100606	100607												100610	100611	100612								25	150
1032	106201	7	100650				100605	100606	100607												100610	100611	100612								30	175
1033	106201	8	100650				100605	100606	100607												100610	100611	100612								35	200
1034	106201	9	100650				100605	100606	100607												100610	100611	100612								40	225
1035	106201	10	100650				100605	100606	100607												100610	100611	100612								45	250
1036	106201	11	100650				100605	100606	100607												100610	100611	100612								52	275
1037	106201	12	100650				100605	100606	100607												100610	100611	100612								60	300
1038	106201	13	100650				100605	100606	100607												100610	100611	100612								67	0
1039	106201	14	100650				100605	100606	100607												100610	100611	100612								75	0
1040	106201	15	100650				100605	100606	100607												100610	100611	100612								82	0
1041	106201	16	100650				100605	100606	100607												100610	100611	100612								90	0
1042	106201	17	100650				100605	100606	100607												100610	100611	100612								97	0
1043	106201	18	100650				100605	100606	100607												100610	100611	100612								105	0
1044	106201	19	100650				100605	100606	100607												100610	100611	100612								110	0
1045	106201	20	100650				100605	100606	100607												100610	100611	100612								115	0
1046	106201	21	100650				100605	100606	100607												100610	100611	100612								120	0
1047	106201	22	100650				100605	100606	100607												100610	100611	100612								125	0
1048	106201	23	100650				100605	100606	100607												100610	100611	100612								130	0
1049	106201	24	100650				100605	100606	100607												100610	100611	100612								135	0
1050	106201	25	100650				100605	100606	100607												100610	100611	100612								140	0
1051	106206	1	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								0	25
1052	106206	2	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								5	50
1053	106206	3	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								10	75
1054	106206	4	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								15	100
1055	106206	5	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								20	125
1056	106206	6	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								25	150
1057	106206	7	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								30	175
1058	106206	8	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								35	200
1059	106206	9	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								40	225
1060	106206	10	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								45	250
1061	106206	11	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								52	275
1062	106206	12	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								60	300
1063	106206	13	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								67	0
1064	106206	14	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								75	0
1065	106206	15	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								82	0
1066	106206	16	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								90	0
1067	106206	17	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								97	0
1068	106206	18	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								105	0
1069	106206	19	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								110	0
1070	106206	20	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								115	0
1071	106206	21	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								120	0
1072	106206	22	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								125	0
1073	106206	23	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								130	0
1074	106206	24	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								135	0
1075	106206	25	100633	100634	100643	100677	100608	100609	100610												100630	100631	100632								140	0
1076	106211	1					100611	100612	100613												100620	100621	100622	100626	100627	100628					0	25
1077	106211	2					100611	100612	100613												100620	100621	100622	100626	100627	100628					5	50
1078	106211	3					100611	100612	100613												100620	100621	100622	100626	100627	100628					10	75
1079	106211	4					100611	100612	100613												100620	100621	100622	100626	100627	100628					15	100
1080	106211	5					100611	100612	100613												100620	100621	100622	100626	100627	100628					20	125
1081	106211	6					100611	100612	100613												100620	100621	100622	100626	100627	100628					25	150
1082	106211	7					100611	100612	100613												100620	100621	100622	100626	100627	100628					30	175
1083	106211	8					100611	100612	100613												100620	100621	100622	100626	100627	100628					35	200
1084	106211	9					100611	100612	100613												100620	100621	100622	100626	100627	100628					40	225
1085	106211	10					100611	100612	100613												100620	100621	100622	100626	100627	100628					45	250
1086	106211	11					100611	100612	100613												100620	100621	100622	100626	100627	100628					52	275
1087	106211	12					100611	100612	100613												100620	100621	100622	100626	100627	100628					60	300
1088	106211	13					100611	100612	100613												100620	100621	100622	100626	100627	100628					67	0
1089	106211	14					100611	100612	100613												100620	100621	100622	100626	100627	100628					75	0
1090	106211	15					100611	100612	100613												100620	100621	100622	100626	100627	100628					82	0
1091	106211	16					100611	100612	100613												100620	100621	100622	100626	100627	100628					90	0
1092	106211	17					100611	100612	100613												100620	100621	100622	100626	100627	100628					97	0
1093	106211	18					100611	100612	100613												100620	100621	100622	100626	100627	100628					105	0
1094	106211	19					100611	100612	100613												100620	100621	100622	100626	100627	100628					110	0
1095	106211	20					100611	100612	100613												100620	100621	100622	100626	100627	100628					115	0
1096	106211	21					100611	100612	100613												100620	100621	100622	100626	100627	100628					120	0
1097	106211	22					100611	100612	100613												100620	100621	100622	100626	100627	100628					125	0
1098	106211	23					100611	100612	100613												100620	100621	100622	100626	100627	100628					130	0
1099	106211	24					100611	100612	100613												100620	100621	100622	100626	100627	100628					135	0
1100	106211	25					100611	100612	100613												100620	100621	100622	100626	100627	100628					140	0
1101	106216	1					100601	100602	100603	100604											100600	100601	100602	100603							0	25
1102	106216	2					100601	100602	100603	100604											100600	100601	100602	100603							5	50
1103	106216	3					100601	100602	100603	100604											100600	100601	100602	100603							10	75
1104	106216	4					100601	100602	100603	100604											100600	100601	100602	100603							15	100
1105	106216	5					100601	100602	100603	100604											100600	100601	100602	100603							20	125
1106	106216	6					100601	100602	100603	100604											100600	100601	100602	100603							25	150
1107	106216	7					100601	100602	100603	100604											100600	100601	100602	100603							30	175
1108	106216	8					100601	100602	100603	100604											100600	100601	100602	100603							35	200
1109	106216	9					100601	100602	100603	100604											100600	100601	100602	100603							40	225
1110	106216	10					100601	100602	100603	100604											100600	100601	100602	100603							45	250
1111	106216	11					100601	100602	100603	100604											100600	100601	100602	100603							52	275
1112	106216	12					100601	100602	100603	100604											100600	100601	100602	100603							60	300
1113	106216	13					100601	100602	100603	100604											100600	100601	100602	100603							67	0
1114	106216	14					100601	100602	100603	100604											100600	100601	100602	100603							75	0
1115	106216	15					100601	100602	100603	100604											100600	100601	100602	100603							82	0
1116	106216	16					100601	100602	100603	100604											100600	100601	100602	100603							90	0
1117	106216	17					100601	100602	100603	100604											100600	100601	100602	100603							97	0
1118	106216	18					100601	100602	100603	100604											100600	100601	100602	100603							105	0
1119	106216	19					100601	100602	100603	100604											100600	100601	100602	100603							110	0
1120	106216	20					100601	100602	100603	100604											100600	100601	100602	100603							115	0
